Date,VFQS.QA,DHBK.QA,QIIK.QA,SIIS.QA,MHAR.QA,ORDS.QA,ABQK.QA,QIBK.QA,QNBK.QA,MCCS.QA,QAMC.QA,MERS.QA,QISI.QA,NLCS.QA,MCGS.QA,DBIS.QA,QIGD.QA,ZHCD.QA,AHCS.QA,ERES.QA,QCFS.QA,IQCD.QA,QGMD.QA,QNCD.QA,QFLS.QA
2024-11-28,1.6528832912445068,1.6538256406784058,9.866840362548828,0.5750541090965271,2.293459177017212,10.609950065612791,3.110201835632324,19.606325149536133,16.092073440551758,3.2634472846984863,1.1464852094650269,13.297183990478516,7.582293033599853,0.7006307244300842,4.27552604675293,1.125,1.3515946865081787,12.384954452514648,0.7556201815605164,1.1699999570846558,2.407242774963379,11.846443176269531,1.4190000295639038,3.205455780029297,13.434542655944824
2024-12-31,1.6456890106201172,1.798343539237976,10.13652801513672,0.5741841197013855,2.183016777038574,10.350078582763672,3.0141000747680664,20.01869773864746,16.2708740234375,3.1906535625457764,1.0975829362869265,13.324714660644531,7.711183071136475,0.7042422294616699,4.16387939453125,1.14900004863739,1.325735092163086,12.88508129119873,0.7494769096374512,1.055999994277954,2.239295721054077,12.111117362976074,1.3700000047683716,3.4846434593200684,13.606895446777344
2025-01-30,1.8525240421295168,1.8687957525253296,9.894740104675291,0.6002834439277649,2.217752695083618,11.577749252319336,3.01322603225708,19.30642318725586,15.715651512145996,3.219595670700073,1.237950325012207,13.352245330810549,7.867629051208496,0.7159796357154846,4.200484752655029,1.1920000314712524,1.422277569770813,13.45795440673828,0.800378143787384,0.9860000014305116,2.2626216411590576,12.53094482421875,1.409000039100647,3.4274184703826904,13.906248092651367
2025-02-27,1.8621292114257808,1.842184901237488,9.941237449645996,0.613332986831665,2.088606595993042,11.147616386413574,3.183802843093872,20.039928436279297,15.974628448486328,3.372199773788452,1.1840652227401731,13.49907398223877,7.733405590057373,0.6798707246780396,3.990003108978272,1.0950000286102295,1.4498612880706787,13.548885345458984,0.8152974843978882,1.0,2.192643642425537,12.471861839294434,1.3049999475479126,3.290977716445923,13.5592679977417
2025-03-27,1.8764532804489136,1.824142813682556,9.731109619140623,0.5958259105682373,2.099294424057007,11.147826194763184,3.178178071975708,19.7897891998291,15.493464469909668,3.289937257766724,1.189708232879639,13.847792625427246,7.872729301452637,0.6713604927062988,4.138255596160889,1.0130000114440918,1.3820515871047974,13.43067455291748,0.7722947001457214,0.9760000109672546,2.315739393234253,12.151345252990724,1.3389999866485596,3.2630486488342285,14.012187004089355
2025-04-30,2.2536537647247314,2.23910927772522,10.112722396850586,0.6096823811531067,2.2349629402160645,12.24371337890625,3.438807249069214,20.309309005737305,16.07086181640625,3.352736711502075,1.206636905670166,14.14957046508789,7.871787071228027,0.6864898204803467,4.372281551361084,1.0199999809265137,1.366176724433899,13.605718612670898,0.7815186381340027,1.006999969482422,2.5734713077545166,11.840256690979004,1.3589999675750732,3.194156646728516,14.15372371673584
2025-05-29,2.232645273208618,2.344512701034546,10.026860237121582,0.6438615322113037,2.238715887069702,11.667428016662598,3.380681276321411,20.29968643188477,16.311443328857422,4.227241516113281,1.2085177898406982,13.99407958984375,8.259819984436035,0.7091836929321289,4.768369674682617,1.1080000400543213,1.4007279872894287,13.538883209228516,0.7984672784805298,1.0369999408721924,2.3090076446533203,11.170942306518556,1.4889999628067017,3.223947763442993,14.15372371673584
2025-06-30,2.2717976570129395,2.4157309532165527,10.38939094543457,0.6244625449180603,2.173037052154541,12.07366180419922,3.549434185028076,21.309860229492188,16.696374893188477,4.963025093078613,1.2743514776229858,14.28562355041504,8.133614540100098,0.6874353885650635,4.965457439422607,1.0549999475479126,1.3979264497756958,13.538883209228516,0.7617453336715698,1.027999997138977,2.500383138656616,11.642290115356444,1.4450000524520874,3.2583935260772705,14.134851455688477
2025-07-31,2.277527332305908,2.323621988296509,10.838427543640137,0.6678792834281921,2.209629535675049,12.716079711914062,3.561621904373169,23.98488998413086,18.405330657958984,5.731614112854004,1.39473295211792,14.363368034362791,8.184473037719727,0.6883809566497803,5.480181217193604,1.069000005722046,1.4194042682647705,13.96853733062744,0.7758691310882568,1.1139999628067017,2.4744176864624023,12.528423309326172,1.618000030517578,3.212775945663452,14.726183891296388
2025-08-31,2.3386430740356445,2.4337730407714844,11.052664756774902,0.7020584344863892,2.158024549484253,12.26260757446289,3.4688079357147217,23.76000022888184,18.65073585510254,5.061441898345947,1.3762749433517456,14.06210708618164,8.068629264831543,0.6864898204803467,6.03317403793335,1.0509999990463257,1.4016618728637695,13.46250057220459,0.7739859819412231,1.218999981880188,2.308046102523804,12.328184127807615,1.680999994277954,3.160641670227051,14.5033540725708
2025-09-30,2.3395981788635254,2.417630195617676,10.565763473510742,0.6955921649932861,2.175851821899414,12.914472579956056,3.328180313110352,23.36888885498047,18.238454818725582,5.262024879455566,1.4353549480438232,14.314777374267578,8.062036514282227,0.6845986247062683,6.73541784286499,1.034999966621399,1.4100661277770996,13.118776321411133,0.7739859819412231,1.2580000162124634,2.323432922363281,12.02046012878418,1.72599995136261,3.025651216506958,14.60992431640625
2025-10-30,2.296626091003418,2.3834452629089355,10.838427543640137,0.6974396705627441,2.122370481491089,12.801105499267578,3.3844313621521,23.935998916625977,18.150110244750977,4.967711925506592,1.5031518936157229,14.18844223022461,8.310678482055664,0.6543400883674622,6.2178239822387695,1.00600004196167,1.376448631286621,13.347925186157228,0.7438551187515259,1.1419999599456787,2.323432922363281,12.212787628173828,1.6200000047683716,2.834802389144897,14.532418251037598
2025-11-30,2.2899415493011475,2.5448739528656006,10.741046905517578,0.677116870880127,2.0510618686676025,12.158687591552734,3.453807592391968,22.7822208404541,17.580772399902344,4.367836952209473,1.4876554012298584,14.08154296875,8.37943172454834,0.6486666202545166,6.086750984191895,0.9269999861717224,1.3587061166763306,13.061490058898926,0.7956425547599792,1.1169999837875366,2.1830267906188965,11.683887481689451,1.5850000381469729,2.648608446121216,14.35802936553955
2025-12-31,2.3262290954589844,2.72529411315918,11.130569458007812,0.6706506013870239,2.05481481552124,12.309844970703123,3.514746189117432,23.41777801513672,18.316984176635746,4.203808784484863,1.5496410131454468,14.159287452697754,8.331398010253906,0.6496121883392334,6.344112873077393,0.9789999723434448,1.3727134466171265,13.261995315551758,0.7937593460083008,1.0579999685287476,2.308046102523804,11.472328186035156,1.4639999866485596,2.569476127624512,14.69711971282959
2026-01-29,2.429362297058105,2.620840311050415,11.111092567443848,0.707601010799408,2.1204936504364014,13.415180206298828,3.597247362136841,24.44444465637207,19.43602752685547,4.574044227600098,1.8266394138336184,14.29534149169922,8.180706024169922,0.674197256565094,6.153722763061523,0.9390000104904176,1.428742527961731,13.853962898254396,0.806941568851471,1.0390000343322754,2.2176475524902344,12.23202133178711,1.4420000314712524,2.663504123687744,15.01683235168457
2026-02-26,2.5430002212524414,2.801260471343994,11.033188819885254,0.7353138327598572,2.2227654457092285,12.801105499267578,3.6094350814819336,23.1733341217041,19.299999237060547,4.77837610244751,1.7450000047683716,14.858991622924805,8.081814765930176,0.6610000133514404,5.075481414794922,0.9300000071525574,1.4278087615966797,13.720293045043944,0.8295396566390991,0.9259999990463256,2.563854217529297,11.62618923187256,1.4450000524520874,2.737050771713257,14.800000190734863
2026-03-31,2.359999895095825,3.076638698577881,11.119999885559082,0.7200000286102295,2.218074083328247,12.420000076293944,3.799999952316284,22.64999961853028,17.040000915527344,4.349999904632568,1.399999976158142,12.827906608581545,8.260000228881836,0.6259999871253967,4.865000247955322,0.902999997138977,1.337000012397766,13.844415664672852,0.7570374011993408,0.796999990940094,2.5999999046325684,10.640000343322754,1.3300000429153442,2.669090032577514,14.479999542236328
2026-04-30,2.664999961853028,2.700000047683716,11.3100004196167,0.777999997138977,2.2890000343322754,13.699999809265137,3.750999927520752,22.21999931335449,17.350000381469727,5.179999828338623,1.6169999837875366,13.550000190734863,8.51200008392334,0.6579999923706055,5.514999866485596,1.1410000324249268,1.409999966621399,14.630000114440918,0.7760000228881836,0.8519999980926514,2.4800000190734863,11.949999809265137,1.4889999628067017,2.806999921798706,14.329999923706056
2026-05-31,2.427999973297119,2.618000030517578,11.31999969482422,0.7940000295639038,2.2669999599456787,13.699999809265137,3.859999895095825,22.700000762939453,17.700000762939453,5.2820000648498535,1.722000002861023,13.170000076293944,8.510000228881836,0.6710000038146973,5.635000228881836,1.1080000400543213,1.4110000133514404,14.59000015258789,0.7670000195503235,0.8740000128746033,2.697000026702881,12.09000015258789,1.430999994277954,2.806999921798706,14.100000381469728
2026-06-30,2.650000095367432,3.0989999771118164,11.109999656677246,0.7950000166893005,2.157000064849853,13.25,4.079999923706055,21.850000381469727,17.25,5.400000095367432,1.6480000019073486,13.40999984741211,8.710000038146973,0.6650000214576721,5.65500020980835,1.4789999723434448,1.3890000581741333,13.5,0.7799999713897705,0.8519999980926514,2.4800000190734863,11.0,1.3910000324249268,2.775000095367432,14.100000381469728
2026-07-30,2.5810000896453857,2.8980000019073486,10.81999969482422,0.7360000014305115,2.059999942779541,12.5,4.063000202178955,21.65999984741211,16.56999969482422,4.880000114440918,1.4199999570846558,13.40999984741211,7.991000175476074,0.6800000071525574,5.5,1.5219999551773071,1.3300000429153442,12.460000038146973,0.703000009059906,0.8100000023841858,2.3359999656677246,10.539999961853027,1.256999969482422,2.720000028610229,13.899999618530272
2026-08-31,2.6050000190734863,2.630000114440918,10.989999771118164,0.7609999775886536,2.187000036239624,12.649999618530272,3.8320000171661377,21.700000762939453,16.700000762939453,5.159999847412109,1.4670000076293943,13.0,7.869999885559082,0.7289999723434448,5.400000095367432,1.5119999647140503,1.3619999885559082,11.93000030517578,0.7039999961853027,0.8220000267028809,2.470000028610229,9.989999771118164,1.3279999494552612,2.588000059127808,12.050000190734863
