Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Angel One Nifty 1D Rate Liquid ETF - Growth,AONELIQUID.NS,5.11,0.001,0.001,Yes
2,Edelweiss Nifty 1D Rate Liquid ETF - Growth,ELIQUID.NS,5.01,0.001,0.001,Yes
3,Mirae Asset Nifty 1D Rate Liquid ETF-Growth,LIQUIDPLUS.NS,5.42,0.002,0.001,Yes
4,DSP S&P BSE Liquid Rate ETF,LIQUIDADD.NS,5.32,0.002,0.002,Yes
5,Zerodha Nifty 1D Rate Liquid ETF,LIQUIDCASE.NS,5.67,0.002,0.001,Yes
6,Shriram Nifty 1D Rate Liquid ETF,LIQUIDSHRI.NS,5.32,0.002,0.001,Yes
7,Groww Nifty 1D Rate Liquid ETF,GROWWLIQID.NS,5.28,0.002,0.0,Yes
8,Aditya BSL CRISIL Liquid Ovrnght ETF,ABSLLIQUID.NS,3.95,0.002,0.0,No
9,HDFC Nifty 1D Rate Liquid ETF - Growth,HDFCLIQUID.NS,5.31,0.004,0.003,Yes
10,Mirae Asset Nifty 1D Rate Liquid ETF-IDCW,LIQUID.NS,5.23,0.004,0.001,No
11,Bajaj Nifty 1D Rate Liquid ETF - Growth,LIQUIDBETF.NS,4.36,0.006,0.001,Yes
12,SBI Nifty Midcap 150 ETF,SBINMID150.NS,21.67,0.027,0.153,No
13,ICICI Prudential Nifty Smallcap 250 ETF,SMALLIETF.NS,26.15,0.032,,
14,DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF.NS,4.4,0.006,0.002,No
15,Groww Nifty Smallcap 250 Momentum Quality 100 ETF,SMALLGROWW.NS,46.23,0.057,,
16,SBI NIFTY 1D Rate Liquid ETF - IDCW,LIQUIDSBI.NS,3.67,0.006,0.015,No
17,SBI Nifty Smallcap 250 ETF,SBISMLETF.NS,39.59,0.059,0.121,No
18,Kotak Mahindra Mutual Fund - Kotak Nifty 1d Rate Liquid Etf,LIQUID1.NS,3.98,0.007,0.015,No
19,Nippon India ETF Nifty 1D Rate Liquid BeES,LIQUIDBEES.NS,3.11,0.006,0.005,Yes
20,Hexagon Nutrition Limited,HEXAGON.BO,48.83,0.087,,
21,Bagmane Prime Office REIT,BAGMANE.BO,19.07,0.04,0.447,No
22,Omkar Overseas Limited,OMKAR.BO,46.3,0.091,0.088,No
23,Hexagon Nutrition Limited,HEXAGON.NS,44.51,0.092,,
24,Baron Infotech Limited,BARONINF.BO,37.33,0.081,0.132,No
25,Raajmarg Infra Investment Trust,RIIT.BO,33.13,0.082,0.25,No
26,Tacent Projects Limited,TACENT.BO,63.82,0.155,0.123,Yes
27,TMT (India) Ltd.,TMTIND-B1.BO,47.19,0.121,0.256,No
28,Anzen India Energy Yield Plus Trust,ANZEN.BO,29.27,0.086,0.186,No
29,Oswal Leasing Limited,OSWALEA.BO,42.93,0.123,0.414,No
30,Nippon India ETF Nifty 5 Yr Benchmark G-Sec,GILT5YBEES.NS,7.85,0.027,0.092,Yes
31,BHARAT Bond ETF April 2030,EBBETF0430.NS,7.42,0.026,0.116,Yes
32,Piramal Finance Limited,PIRAMALFIN.BO,73.08,0.215,0.169,Yes
33,Piramal Finance Limited,PIRAMALFIN.NS,74.28,0.223,0.155,Yes
34,CORONA Remedies Limited,CORONA.BO,85.64,0.251,0.868,Yes
35,"Edelweiss Amc Ltd - Edelweiss Mutual Fund - Edelweiss Bharat Bond Exchange Traded Fund, April 2031",EBBETF0431.NS,7.57,0.029,0.127,Yes
36,CORONA Remedies Limited,CORONA.NS,86.28,0.255,0.894,Yes
37,Nippon India Mutual Fund - Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,LTGILTBEES.NS,7.24,0.029,0.115,Yes
38,SBI Nifty 10 yr Benchmark G-Sec ETF,SETF10GILT.NS,6.9,0.029,0.124,Yes
39,LIC MF Nifty 8-13 yr G-SEC ETF,LICNETFGSC.NS,7.2,0.033,0.141,Yes
40,360 ONE MSCI India ETF,MSCI360.NS,15.52,0.069,,
41,Advait Energy Transitions Limited,ADVAIT.NS,95.29,0.327,1.013,Yes
42,Indigrid Infrastructure Trust,INDIGRID.BO,21.1,0.095,0.089,Yes
43,G-Tech Info-Training Limited,GTEIT.BO,104.18,0.364,0.103,No
44,Property Share Investment Trust,PSPLATINA.BO,12.2,0.058,0.145,Yes
45,UTIAMC-UTIGOLDBETA,GOLDBETA.NS,41.27,0.175,0.007,No
46,Mirae Asset Nifty 500 Healthcare ETF,HEALTHCARE.NS,33.79,0.148,0.612,Yes
47,Pioneer Agro Extracts Limited,PIONAGR.BO,54.79,0.223,0.044,Yes
