Rank,Name,Ticker,Return (%),Risk
1,Vodafone Qatar P.Q.S.C.,VFQS.QA,22.17,0.192
2,Doha Bank Q.P.S.C.,DHBK.QA,28.25,0.267
3,Qatar International Islamic Bank (Q.P.S.C),QIIK.QA,10.56,0.123
4,Salam International Investment Limited Q.P.S.C.,SIIS.QA,12.77,0.155
5,Al Mahhar Holding Company Q.P.S.C.,MHAR.QA,20.34,0.251
6,Ooredoo Q.P.S.C.,ORDS.QA,13.96,0.197
7,Ahli Bank Q.P.S.C.,ABQK.QA,9.5,0.153
8,Qatar Islamic Bank (Q.P.S.C.),QIBK.QA,11.62,0.192
9,Qatar National Bank (Q.P.S.C.),QNBK.QA,8.76,0.161
10,Mannai Corporation Q.P.S.C.,MCCS.QA,15.26,0.323
11,Qatar Aluminium Manufacturing Company Q.P.S.C.,QAMC.QA,12.24,0.267
12,Al Meera Consumer Goods Company Q.P.S.C.,MERS.QA,4.02,0.141
13,Qatar Islamic Insurance Group Q.P.S.C.,QISI.QA,2.38,0.1
14,Alijarah Holding (Q.P.S.C.),NLCS.QA,3.63,0.159
15,Medicare Group Q.P.S.C.,MCGS.QA,5.33,0.238
16,Dlala Brokerage and Investment Holding Company Q.P.S.C.,DBIS.QA,4.17,0.312
17,Qatari Investors Group Q.P.S.C.,QIGD.QA,1.15,0.15
18,Zad Holding Company Q.P.S.C.,ZHCD.QA,0.62,0.121
19,Aamal Company Q.P.S.C.,AHCS.QA,-0.52,0.147
20,Ezdan Holding Group Q.P.S.C.,ERES.QA,-2.14,0.322
21,Qatar Cinema and Film Distribution Co. (Q.P.S.C),QCFS.QA,-2.61,0.201
22,Industries Qatar Q.P.S.C.,IQCD.QA,-2.89,0.192
23,Qatari German Company for Medical Devices (Q.P.S.C.),QGMD.QA,-4.92,0.322
24,Qatar National Cement Company (Q.P.S.C.),QNCD.QA,-2.85,0.136
25,"Qatar Fuel Company Q.P.S.C. (""WOQOD"")",QFLS.QA,-3.34,0.15
26,United Development Company Q.P.S.C.,UDCD.QA,-3.51,0.147
27,Gulf Warehousing Company Q.P.S.C.,GWCS.QA,-5.98,0.168
28,Widam Food Company Q.P.S.C.,WDAM.QA,-10.97,0.291
29,Gulf International Services Q.P.S.C.,GISS.QA,-9.46,0.232
30,QLM Life & Medical Insurance Company Q.P.S.C.,QLMI.QA,-7.55,0.179
31,Mosanada Facility Management Services Q.P.S.C.,MFMS.QA,-8.61,0.155
32,Mekdam Holding Group - Q.P.S.C.,MKDM.QA,-11.27,0.19
33,Mesaieed Petrochemical Holding Company Q.P.S.C.,MPHC.QA,-11.77,0.187
34,INMA Holding Company Q.P.S.C.,IHGS.QA,-14.52,0.222
35,Qatar Oman Investment Company Q.S.C.,QOIS.QA,-20.27,0.215
36,Qatar Electronic Systems Company (Techno Q) Q.P.S.C.,TQES.QA,-18.12,0.152
