Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,"CaixaBank, S.A.",CABK.MC,67.89,0.215,0.89,Yes
2,"Inmobiliaria del Sur, S.A.",ISUR.MC,42.23,0.149,0.253,Yes
3,"Bankinter, S.A.",BKT.MC,52.54,0.2,0.85,Yes
4,"Gop Properties Socimi, S.A.",YGOP.MC,8.6,0.039,0.014,No
5,"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA.MC,63.43,0.245,1.374,Yes
6,"Emperador Properties SOCIMI, S.A.",YEPSA.MC,90.64,0.325,1.877,No
7,"Banco Santander, S.A.",SAN.MC,63.75,0.247,1.512,Yes
8,"ACS, Actividades de Construcción y Servicios, S.A.",ACS.MC,55.22,0.222,0.541,Yes
9,"Unicaja Banco, S.A.",UNI.MC,69.64,0.271,1.043,Yes
10,IBEX 35,^IBEX,30.5,0.137,1.0,Yes
11,"Banco de Sabadell, S.A.",SAB.MC,76.12,0.313,1.113,Yes
12,"Mapfre, S.A.",MAP.MC,43.78,0.199,0.712,Yes
13,"Iberdrola, S.A.",IBE.MC,31.19,0.149,0.561,Yes
14,"Renta 4 Banco, S.A.",R4.MC,30.32,0.151,0.021,Yes
15,"Clínica Baviera, S.A.",CBAV.MC,53.07,0.248,0.788,Yes
16,"Endesa, S.A.",ELE.MC,40.14,0.196,0.352,Yes
17,"Construcciones y Auxiliar de Ferrocarriles, S.A.",CAF.MC,41.54,0.202,0.693,Yes
18,Hispanotels Inversiones Socimi S.A.,YHSP.MC,25.95,0.143,0.156,No
19,Banco Bradesco S.A.,XBBDC.MC,93.16,0.418,0.749,Yes
20,"Elecnor, S.A.",ENO.MC,60.47,0.304,0.078,Yes
21,"Aena S.M.E., S.A.",AENA.MC,31.27,0.182,0.716,Yes
22,"Indra Sistemas, S.A.",IDR.MC,81.83,0.411,1.052,Yes
23,"Neinor Homes, S.A.",HOME.MC,36.8,0.228,0.039,No
24,"Naturhouse Health, S.A.",NTH.MC,30.83,0.196,0.356,Yes
25,"Vitruvio Real Estate SOCIMI, S.A.",YVIT.MC,20.48,0.143,0.258,No
26,"Grenergy Renovables, S.A.",GRE.MC,82.42,0.478,1.021,Yes
27,"TECHO HOGAR SOCIMI Sociedad de Beneficio e Interés Común, SA",YTCH.MC,5.21,0.04,0.147,No
28,International Consolidated Airlines Group S.A.,IAG.MC,56.75,0.368,1.456,Yes
29,"Atom Hoteles SOCIMI, S.A.",YATO.MC,40.43,0.277,0.192,No
30,"Inversiones Doalca SOCIMI, S.A.",YDOA.MC,3.19,0.026,0.014,No
31,"Labiana Health, S.A.",LAB.MC,94.55,0.562,0.467,No
32,Ferrovial N.V.,FER.MC,25.83,0.194,0.79,Yes
33,"Grupo Empresarial San José, S.A.",GSJ.MC,37.44,0.271,0.852,Yes
34,"Better Consultants, S.A.",SCBTT.MC,10.29,0.084,0.115,Yes
35,"Advero Properties SOCIMI, S.A.",YADV.MC,11.14,0.093,0.0,Yes
36,"Nicolás Correa, S.A.",NEA.MC,25.78,0.204,0.242,Yes
37,"Montebalito, S.A.",MTB.MC,16.3,0.135,0.387,Yes
38,"Prosegur Compañía de Seguridad, S.A.",PSG.MC,37.12,0.285,0.734,Yes
39,"Tree Technology, S.A.",TRTK.MC,40.67,0.31,1.732,No
40,"Libertas 7, S.A.",LIB.MC,59.47,0.426,0.168,No
41,"Atresmedia Corporación de Medios de Comunicación, S.A.",A3M.MC,27.68,0.228,0.874,Yes
42,"Ktesios Real Estate Socimi, S.A.",YKTS.MC,20.65,0.18,0.245,No
43,"Técnicas Reunidas, S.A.",TRE.MC,55.35,0.429,1.18,Yes
44,Metrovacesa S.A.,MVC.MC,31.31,0.265,0.76,Yes
45,"Sacyr, S.A.",SCYR.MC,22.45,0.199,1.058,Yes
46,Soluciones Cuatroochenta S.A.,480S.MC,39.69,0.333,0.544,Yes
47,"Aedas Homes, S.A.",AEDAS.MC,26.33,0.236,0.452,Yes
48,"Industria de Diseño Textil, S.A.",ITX.MC,26.16,0.241,1.192,Yes
49,AXIA Energia SA,XAXIA.MC,59.92,0.496,0.741,Yes
50,"Pharma Mar, S.A.",PHM.MC,54.4,0.473,0.408,Yes
51,"MERLIN Properties SOCIMI, S.A.",MRL.MC,27.7,0.266,1.125,Yes
52,"Desarrollos Especiales de Sistemas de Anclaje, S.A.",DESA.MC,25.33,0.248,0.238,Yes
53,"Nueva Expresión Textil, S.A.",NXT.MC,41.64,0.387,0.213,Yes
54,"Miquel y Costas & Miquel, S.A.",MCM.MC,12.11,0.126,0.211,Yes
55,"Faes Farma, S.A.",FAE.MC,19.11,0.195,0.411,Yes
56,Coca-Cola Europacific Partners PLC,CCEP.MC,23.44,0.237,0.521,Yes
57,"Altia Consultores, S.A.",ALC.MC,47.06,0.438,0.301,Yes
58,"Ebro Foods, S.A.",EBRO.MC,9.38,0.101,0.089,Yes
59,"Prim, S.A.",PRM.MC,12.59,0.14,0.334,Yes
60,"Línea Directa Aseguradora, S.A., Compañía de Seguros y Reaseguros",LDA.MC,21.77,0.234,0.204,Yes
61,Airbus SE,AIR.MC,22.04,0.244,0.871,Yes
62,"Inmocemento, S.A.",IMC.MC,16.36,0.188,0.675,Yes
63,"Acciona, S.A.",ANA.MC,32.22,0.352,1.222,Yes
64,"Endurance Motive, S.A.",END.MC,66.21,0.665,1.731,Yes
65,Volcan Compañía Minera S.A.A.,XVOLB.MC,65.79,0.665,1.572,Yes
66,"All Iron Re I Socimi, S.A.",YAI1.MC,10.14,0.128,0.037,Yes
67,"Amper, S.A.",AMP.MC,28.87,0.346,0.714,Yes
68,Compañía Española de Viviendas en Alquiler S.A.,CEV.MC,17.05,0.218,0.158,Yes
69,"Mistral Iberia Real Estate SOCIMI, S.A.",YMIB.MC,8.3,0.111,0.103,Yes
70,"TSK Electrónica y Electricidad, S.A.",TSK.MC,65.64,0.717,5.904,Yes
71,"Iberpapel Gestión, S.A.",IBG.MC,9.46,0.131,0.292,Yes
72,"Aplicaciones y Tratamiento de Sistemas, S.A.",ATSI.MC,10.74,0.158,0.082,Yes
73,"Naturgy Energy Group, S.A.",NTGY.MC,14.79,0.228,0.001,Yes
74,"Prosegur Cash, S.A.",CASH.MC,11.67,0.205,0.279,Yes
75,"Redeia Corporación, S.A.",RED.MC,7.53,0.136,0.411,Yes
76,"GMP Property SOCIMI, S.A.",YGMP.MC,5.57,0.104,0.127,No
77,"Viscofan, S.A.",VIS.MC,6.19,0.128,0.345,Yes
78,Berkeley Energia Limited,BKY.MC,22.46,0.487,0.231,Yes
79,Oryzon Genomics S.A.,ORY.MC,24.2,0.539,1.085,Yes
80,"Indexa Capital Group, S.A.",INDXA.MC,13.86,0.324,0.185,Yes
81,"EBRO EV Motors, S.A.",EBROM.MC,19.39,0.445,1.449,Yes
82,"Telefónica, S.A.",TEF.MC,7.7,0.188,0.507,Yes
83,"Laboratorios Farmaceuticos Rovi, S.A.",ROVI.MC,13.32,0.32,0.193,Yes
84,"Vocento, S.A.",VOC.MC,12.28,0.338,0.793,Yes
85,"Squirrel Media, S.A.",SQRL.MC,17.78,0.48,1.107,Yes
86,"Solaria Energía y Medio Ambiente, S.A.",SLR.MC,19.32,0.52,0.887,Yes
87,"Catenon, S.A.",COM.MC,20.19,0.543,1.248,Yes
88,Usinas Siderúrgicas de Minas Gerais S.A.,XUSI.MC,17.06,0.47,0.687,Yes
89,"Ecoener, S.A.",ENER.MC,7.46,0.22,0.211,Yes
90,"Colonial SFL, Socimi S. A.",COL.MC,8.19,0.248,1.2,Yes
91,"Laboratorio Reig Jofre, S.A.",RJF.MC,7.29,0.223,0.423,Yes
