Rank,Name,Ticker,Return (%),Risk
1,Morgan Stanley,MS06.BK,48.97,0.173
2,Dynasty Ceramic Public Company Limited,DCC-R.BK,4.04,0.017
3,Hang Seng Investment Management - Japan Topix 100 IDX ETF,JAPAN10001.BK,26.29,0.107
4,Yuanta Securities (Thailand) Company Limited,JEPI19.BK,12.96,0.057
5,SCB X Public Company Limited,SCB-R.BK,22.23,0.095
6,LH Shopping Centers Leasehold Real Estate Investment Trust,LHSC.BK,31.29,0.141
7,TISCO Financial Group Public Company Limited,TISCO.BK,17.91,0.089
8,Kasikornbank Public Company Limited,KBANK.BK,37.37,0.18
9,Apple Inc.,AAPL80.BK,50.16,0.232
10,Apple Inc.,AAPL01.BK,50.23,0.236
11,SCB X Public Company Limited,SCB.BK,25.12,0.132
12,Singapore Telecommunications Limited,SINGTEL80.BK,38.3,0.193
13,Southern Concrete Pile Public Company Limited,SCP.BK,40.5,0.204
14,SP500US19_DR SP500US#YUANTA,SP500US19.BK,21.55,0.118
15,Thai Union Group Public Company Limited,TU-R.BK,6.84,0.04
16,Carabao Group Public Company Limited,CBG-R.BK,2.37,0.014
17,Industrial and Commercial Bank of China Limited,ICBC19.BK,45.58,0.233
18,INET Freehold and Leasehold Real Estate Investment Trust,INETREIT.BK,25.93,0.145
19,The Coca-Cola Company,KO80.BK,25.1,0.142
20,Thai Metal Drum Manufacturing Public Company Limited,TMD.BK,11.11,0.066
21,Univanich Palm Oil Public Company Limited,UVAN.BK,35.14,0.192
22,SP500US80_DR SP500US#KTB,SP500US80.BK,24.55,0.14
23,Industrial and Commercial Bank of China Limited,ICBC06.BK,39.86,0.215
24,Chumporn Palm Oil Industry Public Company Limited,CPI-R.BK,16.66,0.098
25,"The Goldman Sachs Group, Inc.",GSUS06.BK,37.36,0.204
26,Pi Securities Public Company Limited,JAP03.BK,23.3,0.135
27,L.P.N. Development Public Company Limited,LPN-R.BK,2.54,0.016
28,Monster Beverage Corporation,MNST06.BK,49.73,0.265
29,AEON Thana Sinsap (Thailand) Public Company Limited,AEONTS-R.BK,3.53,0.022
30,Global X Etf Series Global X Us Treasury 3-5 Year Etf,USTR24.BK,9.64,0.06
31,Lohakit Metal Public Company Limited,LHK-R.BK,6.15,0.039
32,TISCO Financial Group Public Company Limited,TISCO-R.BK,13.4,0.082
33,Toray Textiles (Thailand) Public Company Limited,TTT-R.BK,5.69,0.037
34,BEC World Public Company Limited,BEC-R.BK,1.19,0.008
35,Humanica Public Company Limited,HUMAN-R.BK,3.41,0.022
36,TTW Public Company Limited,TTW-R.BK,13.84,0.086
37,JMT Network Services Public Company Limited,JMT-R.BK,2.04,0.014
38,Siamgas and Petrochemicals Public Company Limited,SGP-R.BK,3.82,0.025
39,Siam City Cement Public Company Limited,SCCC-R.BK,8.35,0.054
40,Yuanta Securities (Thailand) Company Limited,QQQM19.BK,33.03,0.203
41,Luxury Real Estate Investment Fund,LUXF.BK,21.98,0.142
42,Saha Pathana Inter-Holding Public Company Limited,SPI-R.BK,1.13,0.008
43,Yuanta Securities (Thailand) Company Limited,GOLD19.BK,29.4,0.189
