Rank,Name,Ticker,Return (%),Risk
1,Pioneer Property Group ASA,PPG.OL,17.86,0.054
2,Rogaland Sparebank,ROGS.OL,33.75,0.127
3,Veidekke ASA,VEI.OL,40.73,0.166
4,Storebrand ASA,STB.OL,41.26,0.168
5,Instabank ASA,INSTA.OL,56.08,0.221
6,SpareBank 1 Nord-Norge,NONG.OL,31.64,0.139
7,Sats ASA,SATS.OL,65.32,0.267
8,Sparebanken Norge,SBNOR.OL,36.95,0.167
9,Endúr ASA,ENDUR.OL,45.4,0.201
10,Voss Veksel- og Landmandsbank ASA,VVL.OL,35.54,0.164
11,Wilh. Wilhelmsen Holding ASA,WWI.OL,47.1,0.21
12,SpareBank 1 Sør-Norge ASA,SB1NO.OL,31.89,0.154
13,Sentia ASA,SNTIA.OL,41.01,0.195
14,SpareBank 1 Nordmøre,SNOR.OL,23.41,0.124
15,Jæren Sparebank,JAREN.OL,18.51,0.101
16,Constellation Oil Services Holding S.A.,COSH.OL,44.72,0.223
17,Skue Sparebank,SKUE.OL,25.37,0.136
18,Aurskog Sparebank,AURG.OL,15.04,0.085
19,Sparebanken Øst,SPOG.OL,27.59,0.149
20,Protector Forsikring ASA,PROT.OL,51.0,0.255
21,SpareBank 1 Østfold Akershus,SOAG.OL,21.23,0.119
22,SpareBank 1 Ringerike Hadeland,RING.OL,24.7,0.14
23,DNB Bank ASA,DNB.OL,24.02,0.138
24,SpareBank 1 SMN,MING.OL,26.92,0.154
25,Odfjell Drilling Ltd.,ODL.OL,51.24,0.273
26,Gjensidige Forsikring ASA,GJF.OL,31.22,0.188
27,Sparebanken Møre,MORG.OL,23.27,0.145
28,Norconsult ASA,NORCO.OL,38.09,0.243
29,Grong Sparebank,GRONG.OL,18.31,0.129
30,Kongsberg Gruppen ASA,KOG.OL,70.54,0.415
31,Norbit ASA,NORBT.OL,63.88,0.39
32,Sogn Sparebank,SOGN.OL,46.73,0.31
33,Melhus Sparebank,MELG.OL,14.72,0.112
34,SpareBank 1 Østlandet,SPOL.OL,24.4,0.18
35,Romerike Sparebank,ROMER.OL,17.72,0.137
36,Otello Corporation ASA,OTEC.OL,36.16,0.263
37,Moreld ASA,MORLD.OL,61.81,0.417
38,AF Gruppen ASA,AFG.OL,23.7,0.186
39,ABG Sundal Collier Holding ASA,ABG.OL,24.83,0.194
40,Sparebank 68° Nord,SB68.OL,20.1,0.162
41,Skandia GreenPower AS,SKAND.OL,72.23,0.495
42,SpareBank 1 Helgeland,HELG.OL,22.36,0.184
43,Soiltech ASA,STECH.OL,37.34,0.305
44,Aasen Sparebank,AASB.OL,14.57,0.136
45,PetroNor E&P ASA,PNOR.OL,43.58,0.364
46,Vend Marketplaces ASA,VEND.OL,34.59,0.302
