Rank,Name,Ticker,Return (%),Risk
1,"MONETA Money Bank, a.s.",MONET.PR,47.63,0.135
2,Erste Group Bank AG,ERBAG.PR,60.56,0.228
3,Deutsche Bank Aktiengesellschaft,DBK.PR,54.62,0.231
4,SAB Finance a.s.,SABFG.PR,9.58,0.052
5,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,PKO.PR,60.46,0.281
6,Kofola CeskoSlovensko a.s.,KOFOL.PR,31.05,0.163
7,"Komercní banka, a.s.",KOMB.PR,30.49,0.163
8,Vienna Insurance Group AG,VIG.PR,45.16,0.254
9,UNIQA Insurance Group AG,UQA.PR,35.59,0.213
10,Doosan Skoda Power a.s.,DSPW.PR,41.62,0.3
11,Philip Morris CR a.s.,TABAK.PR,12.01,0.112
12,"CEZ, a. s.",CEZ.PR,19.36,0.178
13,E4U a.s.,EFORU.PR,50.1,0.416
14,AB Volvo (publ),VOLVB.PR,22.08,0.216
15,E.ON SE,EOAN.PR,18.66,0.188
16,Voestalpine AG,VOE.PR,23.94,0.258
17,Deutsche Telekom AG,DTE.PR,17.2,0.27
18,Gen Digital Inc.,GEN.PR,18.96,0.304
19,CTP N.V.,CTPNV.PR,6.12,0.229
20,W.A.G payment solutions plc,WPS.PR,8.31,0.326
21,"TOMA, a.s.",TOMA.PR,2.61,0.116
22,"RMS Mezzanine, a.s.",PVT.PR,11.06,0.766
23,Footshop a.s.,FTSHP.PR,2.01,0.253
24,Prabos plus a.s.,PRAB.PR,-0.28,0.201
25,Fillamentum Manufacturing Czech s.r.o.,FILL.PR,-1.52,0.817
26,Wienerberger AG,WIE.PR,-2.84,0.278
27,mmcité a.s.,MMCTE.PR,-5.37,0.28
28,KARO Leather a.s.,KARIN.PR,-4.64,0.208
29,"GEVORKYAN, a.s.",GEV.PR,-6.1,0.197
30,Volkswagen AG,VOW.PR,-8.29,0.259
31,"M&T 1997, a.s.",KLIKY.PR,-16.77,0.205
32,"Tatry mountain resorts, a.s.",TMR.PR,-15.37,0.184
33,Photon Energy N.V.,PEN.PR,-43.52,0.483
34,FIXED.zone a.s.,FIXED.PR,-33.17,0.237
35,Mark2 Corporation Investment SE,M2C.PR,-39.56,0.182
