Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Nordea Bank Abp,NDA-FI.HE,31.38,0.134,0.658,Yes
2,Mandatum Oyj,MANTA.HE,38.53,0.166,0.349,Yes
3,Konecranes Plc,KCR.HE,55.5,0.305,1.161,Yes
4,Fortum Oyj,FORTUM.HE,37.38,0.231,0.735,Yes
5,Orion Oyj,ORNAV.HE,36.45,0.232,0.311,Yes
6,Orion Oyj,ORNBV.HE,36.67,0.239,0.313,Yes
7,Wärtsilä Oyj Abp,WRT1V.HE,47.69,0.3,1.44,Yes
8,Viafin Service Oyj,VIAFIN.HE,26.49,0.184,0.21,Yes
9,Puuilo Oyj,PUUILO.HE,40.48,0.287,0.556,No
10,OMX Helsinki 25,^OMXH25,16.05,0.129,1.0,Yes
11,Sampo Oyj,SAMPO.HE,15.16,0.125,0.124,Yes
12,Aktia Pankki Oyj,AKTIA.HE,20.68,0.172,0.274,Yes
13,HKFoods Oyj,HKFOODS.HE,45.56,0.353,0.641,Yes
14,Atria Oyj,ATRAV.HE,23.02,0.194,0.172,Yes
15,Ålandsbanken Abp,ALBBV.HE,19.71,0.169,0.235,Yes
16,Alma Media Oyj,ALMA.HE,22.67,0.193,0.683,Yes
17,Ilkka Oyj,ILKKA.HE,15.52,0.144,0.406,Yes
18,Raisio plc,RAIVV.HE,13.88,0.13,0.258,Yes
19,Raisio plc,RAIKV.HE,14.04,0.134,0.124,Yes
20,LapWall Oyj,LAPWALL.HE,22.06,0.204,0.102,Yes
21,Evli Oyj,EVLI.HE,17.04,0.164,0.494,Yes
22,Metso Oyj,METSO.HE,31.76,0.294,1.624,Yes
23,Raute Oyj,RAUTE.HE,25.02,0.239,0.138,Yes
24,Vaisala Oyj,VAIAS.HE,26.58,0.253,0.837,Yes
25,Pohjanmaan Arvo Sijoitusosuuskunta,ARVOSK.HE,22.54,0.222,0.33,Yes
26,Sanoma Oyj,SANOMA.HE,18.67,0.189,0.108,Yes
27,Ålandsbanken Abp,ALBAV.HE,21.16,0.215,0.388,Yes
28,Springvest Oyj,SPRING.HE,43.89,0.411,0.075,No
29,Kesko Oyj,KESKOA.HE,15.2,0.162,0.516,Yes
30,Koskisen Oyj,KOSKI.HE,16.2,0.172,0.141,Yes
31,KONE Oyj,KNEBV.HE,15.6,0.169,0.583,Yes
32,Kesko Oyj,KESKOB.HE,17.7,0.195,0.619,Yes
33,Kalmar Oyj,KALMAR.HE,26.96,0.303,1.054,Yes
34,Foamit Oyj,FOAMIT.HE,21.03,0.256,0.413,Yes
35,Scanfil Oyj,SCANFL.HE,19.8,0.243,0.411,Yes
36,Wulff-Yhtiöt Oyj,WUF1V.HE,28.53,0.364,0.46,Yes
37,Aspo Oyj,ASPO.HE,15.47,0.209,0.599,Yes
38,Pihlajalinna Oyj,PIHLIS.HE,16.23,0.22,0.25,No
39,Tekova Oy,TEKOVA.HE,37.36,0.512,0.175,No
40,Relais Group Oyj,RELAIS.HE,16.41,0.251,0.922,Yes
41,YIT Oyj,YIT.HE,26.06,0.385,0.844,Yes
42,Valmet Oyj,VALMT.HE,20.44,0.316,0.862,Yes
43,Consti Oyj,CONSTI.HE,11.55,0.19,0.231,Yes
44,Investors House Oyj,INVEST.HE,18.41,0.31,0.395,Yes
45,Verkkokauppa.com Oyj,VERK.HE,29.34,0.518,0.307,Yes
46,QPR Software Oyj,QPR1V.HE,36.82,0.707,1.218,No
47,Viking Line Abp,VIK1V.HE,7.09,0.159,0.331,Yes
48,Biohit Oyj,BIOBV.HE,15.51,0.351,0.358,Yes
49,Keskisuomalainen Oyj,KSL.HE,11.63,0.269,0.609,Yes
50,AS Tallink Grupp,TALLINK.HE,6.26,0.151,0.717,Yes
51,Olvi Oyj,OLVAS.HE,7.25,0.174,0.266,Yes
52,Eagle Filters Group Oyj,EAGLE.HE,22.97,0.548,1.502,Yes
53,F-Secure Oyj,FSECURE.HE,12.12,0.316,0.786,Yes
54,NoHo Partners Oyj,NOHO.HE,8.36,0.228,0.483,Yes
