Rank,Name,Ticker,Return (%),Risk
1,Volati AB (publ),VOLO-PREF.ST,8.79,0.029
2,Xtrackers Euro Stoxx Quality Dividend UCITS ETF 1D,XD3E.ST,28.81,0.104
3,Ambea AB (publ),AMBEA.ST,82.51,0.268
4,Xtrackers MSCI World ex USA UCITS ETF 1C USD,EXUS.ST,23.93,0.097
5,Swedbank AB (publ),SWED-A.ST,36.41,0.145
6,Xtrackers MSCI Nordic UCITS ETF 1C,XMN1.ST,28.03,0.117
7,Attendo AB (publ),ATT.ST,71.92,0.27
8,Xtrackers MSCI World Small Cap UCITS ETF 1C,XSWC.ST,31.85,0.14
9,Avarda Bank AB (publ),AVARDA.ST,72.11,0.284
10,Cloetta AB (publ),CLA-B.ST,59.14,0.26
11,Skandinaviska Enskilda Banken AB (publ),SEB-A.ST,30.83,0.153
12,Xtrackers MSCI Emerging Markets UCITS ETF 1C,XMME.ST,43.52,0.213
13,Skandinaviska Enskilda Banken AB (publ),SEB-C.ST,31.25,0.16
14,Svenska Handelsbanken AB (publ),SHB-A.ST,32.62,0.167
15,Veteranpoolen AB (publ),VPAB-B.ST,46.1,0.227
16,Telia Company AB (publ),TELIA.ST,35.49,0.183
17,Besqab AB (publ),BESQAB-PREF-B.ST,20.44,0.112
18,Xtrackers Russell 2000 UCITS ETF 1C,XRS2.ST,25.98,0.139
19,Tele2 AB (publ),TEL2-B.ST,37.81,0.195
20,NP3 Fastigheter AB (publ),NP3-PREF.ST,16.01,0.091
21,Xtrackers S&P 500 UCITS ETF 4C - USD,XDPU.ST,21.75,0.123
22,Scandic Hotels Group AB (publ),SHOT.ST,42.5,0.227
23,Clas Ohlson AB (publ),CLAS-B.ST,72.09,0.356
24,Tingsvalvet Fastighets AB (publ),TINGS-PREF.ST,22.39,0.131
25,Svenska Handelsbanken AB (publ),SHB-B.ST,42.18,0.231
26,Tele2 AB (publ),TEL2-A.ST,34.19,0.193
27,AB Sagax (publ),SAGA-D.ST,16.45,0.1
28,Saab AB (publ),SAAB-B.ST,80.83,0.4
29,Kallebäck Property Invest AB (publ),KAPIAB.ST,12.69,0.079
30,Nordrest Holding AB (publ),NREST.ST,56.83,0.311
31,Securitas AB (publ),SECU-B.ST,27.2,0.171
32,ScandBook Holding AB (publ),SBOK-B.ST,37.16,0.226
33,AQ Group AB (publ),AQ.ST,45.07,0.269
34,Fastighetsbolaget Emilshus AB (publ),EMIL-PREF.ST,15.62,0.106
35,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,XAIX.ST,55.09,0.326
36,FastPartner AB (publ),FPAR-D.ST,21.43,0.144
37,Storytel AB (publ),STORY-B.ST,68.26,0.392
38,Klimator AB (publ),KLIMAT.ST,52.53,0.318
39,AcadeMedia AB (publ),ACAD.ST,37.97,0.243
40,Unlimited Travel Group UTG AB (publ),UTG.ST,50.43,0.31
41,Cedergrenska AB (publ),CEDER.ST,77.97,0.442
42,Vertiseit AB (publ),VERT-B.ST,65.55,0.401
43,Nordea Bank Abp,NDA-SE.ST,20.44,0.148
44,Avanza Bank Holding AB (publ),AZA.ST,40.0,0.281
45,Xtrackers NASDAQ 100 UCITS ETF 1C,XNAS.ST,29.78,0.22
46,Skanska AB (publ),SKA-B.ST,22.08,0.17
47,TalkPool AG,TALK.ST,67.83,0.449
48,Lundin Mining Corporation,LUMI.ST,61.42,0.434
49,Observit AB,OBSE.ST,85.8,0.566
50,HomeMaid AB (publ),HOME-B.ST,36.55,0.284
51,Sandvik AB (publ),SAND.ST,31.62,0.252
52,Sampo Oyj,SAMPO-SEK.ST,17.62,0.151
53,Zinzino AB (publ),ZZ-B.ST,83.1,0.573
54,Loomis AB (publ),LOOMIS.ST,33.01,0.269
55,Berner Industrier AB,BERNER-B.ST,56.0,0.423
56,Bokusgruppen AB (publ),BOKUS.ST,46.59,0.37
57,NCC AB (publ),NCC-B.ST,24.96,0.214
58,Sibek AB (publ),SIBEK.ST,64.69,0.491
59,Svedbergs Group AB (publ),SVED-B.ST,40.43,0.335
60,Asmodee Group AB (publ),ASMDEE-B.ST,40.82,0.339
61,MilDef Group AB (publ),MILDEF.ST,70.28,0.533
62,Invoicery Group AB (publ),FRILAN.ST,32.01,0.277
63,AddLife AB (publ),ALIF-B.ST,50.32,0.409
64,Lagercrantz Group AB (publ),LAGR-B.ST,34.1,0.296
65,Haypp Group AB (publ),HAYPP.ST,66.68,0.521
66,Alimak Group AB (publ),ALIG.ST,34.94,0.305
67,Fastighetsbolaget Emilshus AB (publ),EMIL-B.ST,34.14,0.299
68,NCC AB (publ),NCC-A.ST,25.21,0.229
69,Solnaberg Property AB (publ),SOLNA.ST,17.1,0.162
70,VALOUR BITCOIN ZERO ETN,BTC-ZERO-EUR.ST,70.24,0.553
71,Idun Industrier AB (publ),IDUN-B.ST,25.74,0.236
72,AB SKF (publ),SKF-A.ST,21.65,0.203
73,ALM Equity AB (publ),ALM-PREF.ST,17.42,0.17
74,AB SKF (publ),SKF-B.ST,21.72,0.208
75,Xtrackers MSCI World Health Care UCITS ETF 1C,XDWH.ST,18.28,0.178
76,Addtech AB (publ.),ADDT-B.ST,31.41,0.293
77,ASSA ABLOY AB (publ),ASSA-B.ST,19.03,0.187
78,Alfa Laval AB (publ),ALFA.ST,20.03,0.198
79,Telefonaktiebolaget LM Ericsson (publ),ERIC-B.ST,31.95,0.303
80,Telefonaktiebolaget LM Ericsson (publ),ERIC-A.ST,31.25,0.301
81,Heimstaden AB (publ),HEIM-PREF.ST,45.55,0.418
82,Karnell Group AB (publ),KARNEL-B.ST,43.56,0.403
83,ByggPartner Gruppen AB (publ),BYGGP.ST,56.35,0.501
84,Siljansvik AB (publ),SIVI.ST,47.0,0.433
85,Lifco AB (publ),LIFCO-B.ST,22.99,0.236
86,Dynavox Group AB (publ),DYVOX.ST,49.24,0.464
87,RaySearch Laboratories AB (publ),RAY-B.ST,43.6,0.42
88,Unibap Space Solutions AB (publ),UNIBAP.ST,74.66,0.663
89,Byggmax Group AB (publ),BMAX.ST,29.21,0.307
90,Björn Borg AB (publ),BORG.ST,27.91,0.295
91,CoinShares XBT Bitcoin Tracker EUR ETN,BITCOIN-XBTE.ST,60.29,0.574
92,Calviks AB (publ),CALVIK.ST,57.82,0.565
93,Norion Bank AB (publ),NORION.ST,31.58,0.341
94,Concejo AB (publ),CNCJO-B.ST,35.59,0.378
95,Hanza AB (publ),HANZA.ST,44.29,0.457
96,Synsam AB (publ),SYNSAM.ST,27.51,0.303
97,Safe at Sea AB (publ),SAFE.ST,37.76,0.401
98,Inwido AB (publ),INWI.ST,27.33,0.302
99,CoinShares XBT Bitcoin Tracker One ETN,BITCOIN-XBT.ST,59.59,0.595
100,Freja eID Group AB (publ),FREJA.ST,55.71,0.565
101,Sustainion Group AB,SUSG.ST,59.7,0.606
102,Beijer Alma AB (publ),BEIA-B.ST,23.88,0.278
103,Acrinova AB (publ),ACRI-B.ST,32.42,0.366
104,Carasent AB (publ),CARA.ST,30.82,0.355
105,Hultstrom Group AB (publ),SPACEN-B.ST,21.86,0.261
106,MedCap AB (publ),MCAP.ST,42.15,0.467
107,Studsvik AB (publ),SVIK.ST,40.89,0.456
108,Viking Supply Ships AB (publ),VSSAB-B.ST,21.79,0.261
109,Dextech Medical AB,DEX.ST,54.44,0.581
110,Atlas Copco AB (publ),ATCO-B.ST,16.94,0.209
111,Proact IT Group AB (publ),PACT.ST,31.21,0.366
112,Implantica AG,IMP-A-SDB.ST,71.63,0.737
113,mySafety Group AB,SAFETY-B.ST,46.96,0.525
114,VBG Group AB (publ),VBG-B.ST,27.3,0.33
115,Atlas Copco AB (publ),ATCO-A.ST,17.27,0.225
116,Karnov Group AB (publ),KAR.ST,25.81,0.328
117,Acrinova AB (publ),ACRI-A.ST,25.54,0.326
118,Rederiaktiebolaget Gotland (publ),GOTL-B.ST,16.5,0.221
119,Envirologic AB (publ),ENVI-B.ST,59.41,0.686
120,Saniona AB (publ),SANION.ST,83.71,0.907
121,Lappland Guldprospektering AB (publ),LGOLD-B.ST,74.65,0.83
122,Rejlers AB (publ),REJL-B.ST,18.16,0.245
123,Modern Times Group MTG AB,MTG-B.ST,31.06,0.399
124,Modern Times Group MTG AB,MTG-A.ST,31.52,0.404
125,Bonesupport Holding AB (publ),BONEX.ST,29.45,0.382
126,Rederiaktiebolaget Gotland (publ),GOTL-A.ST,15.02,0.206
127,Medicover AB (publ),MCOV-B.ST,26.59,0.349
128,Careium AB (Publ),CARE.ST,28.71,0.38
129,Aixia Group AB (publ),AIXIA-B.ST,73.79,0.855
130,BIMobject AB,BIM.ST,28.15,0.379
131,L E Lundbergföretagen AB (publ),LUND-B.ST,11.6,0.17
132,Paxman AB (publ),PAX.ST,29.79,0.417
133,Abera Bioscience AB,ABERA.ST,49.64,0.666
134,Bure Equity AB (publ),BURE.ST,18.8,0.285
135,Advenica AB (publ),ADVE.ST,57.95,0.769
136,Arion banki hf.,ARION-SDB.ST,13.96,0.218
137,Essity AB (publ),ESSITY-B.ST,11.51,0.183
138,White Pearl Technology Group AB,WPTG-B.ST,62.04,0.822
139,Coor Service Management Holding AB,COOR.ST,16.09,0.251
140,OncoZenge AB (publ),ONCOZ.ST,64.24,0.85
141,Swedish Logistic Property AB,SLP-B.ST,14.19,0.224
142,ITAB Group AB (publ),ITAB.ST,41.1,0.588
143,Essity AB (publ),ESSITY-A.ST,11.45,0.187
144,Clavister Holding AB (publ.),CLAV.ST,49.16,0.698
145,District Metals Corp.,DMXSE-SDB.ST,82.29,1.058
146,Boozt AB (publ),BOOZT.ST,31.26,0.475
147,Vimian Group AB (publ),VIMIAN.ST,20.17,0.331
148,Momentum Group AB (publ),MMGR-B.ST,21.23,0.35
149,RVRC Holding AB (publ),RVRC.ST,25.0,0.408
150,Xtrackers Europe Defence Technologies UCITS ETF 1C EUR,XDEF.ST,10.15,0.178
151,Candles Scandinavia AB (publ),CANDLE-B.ST,41.13,0.644
152,NCAB Group AB (publ),NCAB.ST,26.18,0.435
153,Novotek AB,NTEK-B.ST,18.73,0.324
154,Case Group AB (publ),CASE.ST,28.03,0.47
155,BioGaia AB (publ),BIOG-B.ST,13.12,0.234
156,Opter AB (publ),OPTER.ST,15.93,0.286
157,Alligo AB (publ),ALLIGO-B.ST,17.9,0.319
158,Dlaboratory Sweden AB (publ),DLAB.ST,34.06,0.572
159,Eastnine AB (publ),EAST.ST,9.36,0.177
160,Ratos AB (publ),RATO-B.ST,12.9,0.242
161,Preservium Property AB,PRESRV.ST,38.94,0.662
162,Sweco AB (publ),SWEC-A.ST,15.05,0.281
163,SynAct Pharma AB,SYNACT.ST,53.14,0.87
164,CombinedX AB (publ),CX.ST,18.36,0.341
165,Angler Gaming plc,ANGL.ST,24.13,0.439
166,Enity Holding AB (publ),ENITY.ST,19.6,0.364
167,Elicera Therapeutics AB (publ),ELIC.ST,85.39,1.281
168,Cereno Scientific AB (publ),CRNO-B.ST,38.58,0.67
169,Waystream Holding AB (publ),WAYS.ST,29.76,0.534
170,Storskogen Group AB (publ),STOR-B.ST,28.28,0.511
171,Sweco AB (publ),SWEC-B.ST,15.12,0.288
172,Getinge AB (publ),GETI-B.ST,16.17,0.308
173,BHG Group AB (publ),BHG.ST,26.05,0.477
174,Systemair AB (publ),SYSR.ST,14.19,0.272
175,Eniro Group AB (publ),ENRO.ST,18.79,0.361
176,Nolato AB (publ),NOLA-B.ST,12.41,0.245
177,Slottsviken Fastighetsaktiebolag (publ),SLOTT-B.ST,15.16,0.301
178,Nattaro Labs AB (publ),NATTA.ST,50.08,0.876
179,Westpay AB,WPAY.ST,32.68,0.608
180,Nyorda AB,NYOR.ST,22.19,0.431
181,Gomero Group AB (publ),GOMERO.ST,26.39,0.505
182,Litium AB (publ),LITI.ST,19.88,0.393
183,RugVista Group AB (publ),RUG.ST,19.43,0.386
184,CoinShares XBT Ether Tracker Euro ETN,ETHEREUM-XBTE.ST,47.73,0.858
185,Leading Edge Materials Corp.,LEMSE.ST,74.78,1.236
186,Grangex AB,GRANGX.ST,79.38,1.31
187,Arla Plast AB,ARPL.ST,12.52,0.26
188,CoinShares XBT Ether Tracker One ETN,ETHEREUM-XBT.ST,46.66,0.857
189,Viva Wine Group AB,VIVA.ST,11.57,0.243
190,Svolder AB (publ),SVOL-B.ST,9.29,0.199
191,BioInvent International AB (publ),BINV.ST,34.74,0.673
192,Altra Fastigheter AB (publ),ALTRA.ST,18.52,0.389
193,Indutrade AB (publ),INDT.ST,13.92,0.304
194,HMS Networks AB (publ),HMS.ST,16.92,0.367
195,Studentbostäder i Norden AB (publ),STUDBO.ST,18.24,0.398
196,H & M Hennes & Mauritz AB (publ),HM-B.ST,13.45,0.299
197,Perpetua Medical AB (publ),PERP-B.ST,42.37,0.856
198,Ferronordic AB (publ),FNM.ST,20.71,0.458
199,Smart Eye AB (publ),SEYE.ST,33.9,0.715
200,Athanase Innovation AB,ATIN.ST,16.68,0.379
201,Enea AB (publ),ENEA.ST,19.22,0.437
202,Midsummer AB (publ),MIDS.ST,67.44,1.318
203,KB Components AB (publ),KBC.ST,18.47,0.429
204,Ratos AB (publ),RATO-A.ST,8.71,0.214
205,Stockwik AB (publ),STWK.ST,19.24,0.465
206,Castellum AB (publ),CAST.ST,9.6,0.243
207,HAKI Safety AB (publ),HAKI-B.ST,10.17,0.261
208,Munters Group AB (publ),MTRS.ST,19.53,0.484
209,Instalco AB (publ),INSTAL.ST,16.33,0.419
210,SinterCast AB (publ),SINT.ST,9.77,0.261
211,Amido AB (publ),AMIDO.ST,28.94,0.746
212,Acconeer AB (publ),ACCON.ST,33.32,0.846
213,Invisio AB (publ),IVSO.ST,12.99,0.357
214,Lyckegård Group AB (publ),LYGRD.ST,23.55,0.636
215,Online Brands Nordic AB (publ),OBAB.ST,18.65,0.516
216,Sdiptech AB (publ),SDIP-B.ST,10.68,0.306
217,Sleep Cycle AB (publ),SLEEP.ST,18.94,0.535
218,HEXPOL AB (publ),HPOL-B.ST,8.97,0.265
219,C-Rad AB (publ),CRAD-B.ST,13.47,0.396
220,BioArctic AB (publ),BIOA-B.ST,16.69,0.488
221,Adtraction Group AB,ADTR.ST,12.47,0.382
222,Kentima Holding AB (publ),KENH.ST,15.69,0.477
223,Skolon AB (publ),SKOLON.ST,15.75,0.484
224,Infant Bacterial Therapeutics AB (publ),IBT-B.ST,21.28,0.64
225,CellaVision AB (publ),CEVI.ST,13.19,0.415
226,Corline Biomedical AB,CLBIO.ST,16.45,0.515
227,Samhällsbyggnadsbolaget i Norden AB (publ),SBB-B.ST,20.84,0.656
228,Precise Biometrics AB (publ),PREC.ST,39.38,1.168
229,Immunovia AB (publ),IMMNOV.ST,58.03,1.622
230,Verve Group Media SE,VER.ST,23.54,0.746
231,Mips AB (publ),MIPS.ST,18.14,0.589
232,Hacksaw AB (publ),HACK.ST,14.79,0.492
233,Kambi Group plc,KAMBI.ST,13.47,0.457
234,VNV Global AB (publ),VNV.ST,13.06,0.447
235,Wihlborgs Fastigheter AB (publ),WIHL.ST,6.96,0.246
236,Wallenstam AB (publ),WALL-B.ST,7.95,0.287
237,NOTE AB (publ),NOTE.ST,9.03,0.33
238,Investment AB Latour (publ),LATO-B.ST,6.17,0.23
239,Orrön Energy AB (publ),ORRON.ST,14.26,0.516
240,Spotlight Group AB (publ),SPGR.ST,17.89,0.646
241,Safello Group AB (publ),SFL.ST,15.98,0.582
242,Intea Fastigheter AB (publ),INTEA-D.ST,4.66,0.178
243,Alcadon Group AB (publ),ALCA.ST,8.66,0.333
244,KlaraBo Sverige AB (publ),KLARA-B.ST,6.83,0.265
245,Diös Fastigheter AB (publ),DIOS.ST,6.27,0.246
246,Xvivo Perfusion AB (publ),XVIVO.ST,13.65,0.535
247,Serstech AB,SERT.ST,16.4,0.642
248,Gruvaktiebolaget Viscaria,VISC.ST,14.57,0.576
249,Hexagon AB (publ),HEXA-B.ST,7.96,0.331
250,AAK AB (publ.),AAK.ST,5.3,0.226
251,PExA AB (publ),PEXA-B.ST,19.45,0.783
252,Metacon AB (publ),META.ST,54.57,1.973
253,WS WeSports Group AB (publ),WSG.ST,7.24,0.316
254,Fastighets AB Balder (publ),BALD-B.ST,7.59,0.331
255,Active Biotech AB (publ),ACTI.ST,55.1,2.025
256,Neovici Holding AB (publ),NEO-B.ST,42.32,1.636
257,Nepa AB (publ),NEPA.ST,9.15,0.402
258,FastPartner AB (publ),FPAR-A.ST,7.5,0.335
259,Loyal Solutions A/S,LOYAL.ST,13.6,0.605
260,Flat Capital AB (publ),FLAT-B.ST,12.85,0.574
261,AVTECH Sweden AB (publ),AVT-B.ST,12.59,0.569
262,Nordic Flanges Group AB (publ),NFGAB.ST,17.45,0.778
263,Sedana Medical AB (publ),SEDANA.ST,16.12,0.762
264,Net Insight AB (publ),NETI-B.ST,13.75,0.661
265,Kjell Group AB (publ),KJELL.ST,11.73,0.573
266,Lime Technologies AB (publ),LIME.ST,7.13,0.356
