Rank,Name,Ticker,Return (%),Risk
1,Zwack Unicum Likoripari és Kereskedelmi Nyilvánosan Muködo Részvénytársaság,ZWACK.BD,39.41,0.138
2,OTP Bank Nyrt.,OTP.BD,60.4,0.213
3,ANY Biztonsági Nyomda Nyrt.,ANY.BD,75.15,0.306
4,Vienna Insurance Group AG,VIG.BD,42.14,0.295
5,ViVeTech Nyilvanosan Mukodo Reszvenytarsasag,VVT.BD,47.43,0.475
6,E.ON SE,EON.BD,16.13,0.201
7,NAP Nyilvánosan Muködo Részvénytársaság,NAP.BD,20.36,0.297
8,SAP SE,SAP.BD,19.95,0.352
9,Delta Group Nyilvánosan Mukodo Részvénytársaság,DELTA.BD,27.22,0.635
10,BASF SE,BASF.BD,8.52,0.237
11,AKKO Invest Nyrt.,AKKO.BD,5.57,0.209
12,Bayer Aktiengesellschaft,BAYER.BD,7.79,0.393
13,DM-KER Nyilvánosan Muködo Részvénytársaság,DMKER.BD,3.67,0.218
14,OPUS GLOBAL Nyrt.,OPUS.BD,3.25,0.288
15,Amixa Holding Nyilvánosan Muködo Részvénytársaság,AMIXA.BD,-1.72,0.591
16,Chameleon Smart Home Zartkoruen Mukodo Reszvenytarsasag,CHOME.BD,-25.17,0.771
17,Ubm Holding Zrt,UBM.BD,-11.12,0.23
18,GRANIT Bank PLC,GRNT.BD,-28.6,0.235
