Rank,Name,Ticker,Return (%),Risk
1,"TS Financial Holding Co., Ltd.",2887G.TW,27.37,0.042
2,"TS Financial Holding Co., Ltd.",2887H.TW,21.76,0.047
3,"Supreme Electronics Co., Ltd.",8112A.TW,8.3,0.031
4,"CTBC Financial Holding Co., Ltd.",2891B.TW,6.52,0.03
5,"TYC Brother Industrial Co., Ltd.",1522A.TW,9.04,0.041
6,"Bank of Kaohsiung Co., Ltd.",2836A.TW,8.6,0.039
7,"Fubon Financial Holding Co., Ltd.",2881B.TW,4.66,0.022
8,"Fubon Financial Holding Co., Ltd.",2881A.TW,4.95,0.024
9,Taiwan Acceptance Corporation,9941A.TW,5.24,0.025
10,Chailease Holding Company Limited,5871A.TW,5.33,0.026
11,"KGI Financial Holding Co., Ltd.",2883B.TW,13.01,0.062
12,"Cathay Financial Holding Co., Ltd.",2882A.TW,4.51,0.022
13,Union Bank of Taiwan,2838.TW,26.72,0.126
14,Union Bank of Taiwan,2838A.TW,5.4,0.028
15,"Gseven Co., Ltd.",2937.TWO,27.85,0.134
16,"Taiwan Fire & Marine Insurance Co., Ltd.",2832.TW,34.45,0.183
17,"Hotai Finance Co., Ltd.",6592A.TW,4.92,0.03
18,"Ruentex Engineering & Construction Co., Ltd.",2597.TW,55.21,0.288
19,"Test Rite Retail Co., Ltd.",7867.TWO,24.26,0.145
20,"Taiwan Mobile Co., Ltd.",3045.TW,12.11,0.076
21,QST International Corp.,8349A.TWO,7.72,0.051
22,"Hotai Finance Co., Ltd.",6592B.TW,4.47,0.03
23,"Chunghwa Telecom Co., Ltd.",2412.TW,10.07,0.067
24,"CTBC Financial Holding Co., Ltd.",2891C.TW,5.55,0.038
25,"Hi-Yes International Co., Ltd.",2348A.TW,9.37,0.064
26,"Yuanta Futures Co., Ltd.",6023.TWO,29.49,0.187
27,"The First Insurance Co., Ltd.",2852.TW,29.4,0.187
28,Morn Sun Feed Mill Corp.,1240.TWO,17.72,0.12
29,Trade-Van Information Services Co.,6183.TW,15.65,0.11
30,"Taichung Commercial Bank Co., Ltd.",2812.TW,20.45,0.143
31,"Triocean Industrial Corporation Co., Ltd.",1472.TW,40.49,0.282
32,GFC. LTD.,4506.TWO,22.39,0.172
33,China Bills Finance Corporation,2820.TW,10.9,0.089
34,"Wellpool Co., Ltd.",8424.TWO,7.61,0.064
35,"TS Financial Holding Co., Ltd.",2887E.TW,3.51,0.03
36,Mitake Information Corporation,8284.TWO,10.07,0.085
37,"Cathay Financial Holding Co., Ltd.",2882B.TW,3.24,0.029
38,"Lih Tai Construction Enterprise Co., Ltd.",5520.TWO,18.86,0.164
39,"Thai Kin Co., Ltd.",6629.TWO,50.99,0.397
40,"Nww Manufacturing Co., Ltd.",2245.TWO,27.4,0.233
41,Tripod Technology Corporation,3044.TW,56.74,0.443
42,"Hanpin Electron Co., Ltd.",2488.TW,20.27,0.183
43,"Study King Co., Ltd.",6780.TWO,45.18,0.378
44,"TS Financial Holding Co., Ltd.",2887F.TW,4.11,0.041
45,Luminescence Technology Corp.,6729.TWO,57.82,0.474
46,"Pet Pharm Biotech Co., Ltd.",7762.TWO,55.13,0.457
47,"G-SHANK Enterprise Co., Ltd.",2476.TW,56.88,0.47
48,Audix Corporation,2459.TW,12.73,0.124
49,"Yem Chio Distribution Co., Ltd.",3171.TWO,42.49,0.37
50,"Taiwan Shin Kong Security Co., Ltd.",9925.TW,4.54,0.047
51,"Chun Yuan Steel Industry Co., Ltd.",2010.TW,21.19,0.208
52,"Sunmax Biotechnology Co., Ltd.",4728.TWO,38.44,0.356
53,"Golden Insurance Brokers Co.,Ltd.",6028.TWO,33.81,0.319
54,"Solidwizard Technology Co., Ltd.",8416.TWO,15.01,0.152
55,"Hon Hai Precision Industry Co., Ltd.",2317.TW,53.52,0.475
56,"Zero One Technology Co., Ltd.",3029.TW,35.77,0.341
57,"Juoku Technology Co., Ltd.",6604.TWO,54.74,0.494
58,Da Da Broadband Ltd.,7901.TWO,35.51,0.342
59,TTET Union Corporation,1232.TW,9.17,0.099
60,TCM Biotech International Corp.,4169.TW,52.59,0.485
61,HwaCom Systems Inc.,6163.TWO,51.42,0.478
62,"IBF Financial Holdings Co., Ltd.",2889.TW,17.94,0.189
63,"Chi Yi Hsin Technology Co., Ltd",7848.TWO,43.79,0.424
64,Wistron Corporation,3231.TW,31.42,0.323
65,"Taiwan Fructose Co., Ltd.",4207.TWO,16.39,0.179
66,"Great Giant Fibre Garment Co., Ltd.",4441.TW,33.56,0.343
67,Kuang Hong Arts Management Incorporation,6596.TWO,52.08,0.5
68,"Hua Eng Wire & Cable Co., Ltd.",1608.TW,35.84,0.364
69,Shih Her Technologies Inc.,3551.TWO,58.11,0.549
70,"Flytech Technology Co., Ltd.",6206.TW,46.72,0.459
71,"Bonraybio Co., Ltd.",6955.TW,36.62,0.372
72,"Tigerair Taiwan Co., Ltd.",6757.TW,37.46,0.38
73,Stark Technology Inc.,2480.TW,19.96,0.217
74,Jiin Yeeh Ding Enterprises Corp.,8390.TWO,40.63,0.411
75,EVA Airways Corp.,2618.TW,22.3,0.25
76,"Tekcore Co., Ltd",3339.TWO,58.02,0.576
77,"Shining Victory Motor Electronic Co., Ltd.",2248.TW,36.98,0.397
78,United Fiber Optic Communication Inc.,4903.TWO,53.4,0.547
79,U.D. Electronic Corp.,3689.TWO,46.08,0.485
80,"Eclatorq Technology Co., Ltd.",6855.TWO,24.32,0.277
81,YungShin Global Holding Corporation,3705.TW,16.02,0.19
82,"Everlight Electronics Co., Ltd.",2393.TW,24.64,0.282
83,"Chin Hsin Environ Engineering Co., Ltd.",6951.TW,18.67,0.222
84,"Magnate Technology Co., Ltd.",4541.TWO,37.75,0.423
85,Winmate Inc.,3416.TW,27.07,0.316
86,Turn Cloud Technology Service Inc.,6870.TWO,41.37,0.462
87,J&B International Inc.,4442.TWO,44.22,0.489
88,"Top Bright Holding Co., Ltd.",8499.TW,49.77,0.541
89,"Young Shine Electric Co., Ltd.",2249.TWO,39.25,0.443
90,CHC Resources Corporation,9930.TW,9.54,0.121
