Rank,Name,Ticker,Return (%),Risk
1,Meritz No. 2 Special Purpose Acquisition Company,0165X0.KQ,1.55,0.006
2,Korean Reinsurance Company,003690.KS,47.81,0.194
3,"Hankook Shell Oil Co.,Ltd.",002960.KS,45.07,0.194
4,"INVENI Co., Ltd.",015360.KS,42.73,0.187
5,"NH Investment & Securities Co., Ltd.",005945.KS,47.33,0.208
6,Woori Financial Group Inc.,316140.KS,54.77,0.248
7,"Samsung Fire & Marine Insurance Co., Ltd.",000815.KS,43.23,0.205
8,"Shinhan Financial Group Co., Ltd.",055550.KS,57.3,0.27
9,KB Financial Group Inc.,105560.KS,59.66,0.283
10,Hana Financial Group Inc.,086790.KS,63.44,0.298
11,"NH Prime REIT Co., Ltd.",338100.KS,22.1,0.127
12,KT&G Corporation,033780.KS,37.74,0.213
13,"iM Financial Group Co., Ltd.",139130.KS,45.31,0.256
14,"Yuanta Securities Korea Co., Ltd.",003475.KS,31.88,0.191
15,Industrial Bank of Korea,024110.KS,34.61,0.206
16,"JB Financial Group Co., Ltd.",175330.KS,59.99,0.332
17,"Hanil Holdings Co., Ltd.",003300.KS,30.16,0.188
18,"COWAY Co., Ltd.",021240.KS,43.53,0.271
19,BNK Financial Group Inc.,138930.KS,44.89,0.283
20,"Hyundai Green Food Co., Ltd",453340.KS,25.12,0.17
21,"Kukbo Design Co., Ltd.",066620.KQ,31.41,0.208
22,"Michang Oil Ind. Co., Ltd.",003650.KS,32.58,0.216
23,"Pangrim Co., Ltd.",003610.KS,45.39,0.289
24,Korea Ratings Corporation,034950.KQ,16.97,0.122
25,"Samsung Securities Co.,Ltd.",016360.KS,50.65,0.325
26,ORION Holdings Corp.,001800.KS,29.15,0.203
27,"BOOKOOK Securities Co., Ltd.",001275.KS,27.83,0.197
28,"Shinyoung Securities Co., Ltd.",001720.KS,61.05,0.389
29,"DB Securities Co., Ltd.",016610.KS,53.32,0.35
30,Meritz Financial Group Inc.,138040.KS,38.24,0.27
31,"Cosmax BTI, Inc.",044820.KS,59.69,0.397
32,"SNT Holdings Co., Ltd.",036530.KS,68.49,0.446
33,"Incheon City Gas Co., Ltd.",034590.KS,6.71,0.055
34,"Daishin Securities Co.,Ltd",003547.KS,26.74,0.208
