Rank,Name,Ticker,Return (%),Risk
1,Erste Group Bank AG,EBS.RO,64.79,0.24
2,S.N.T.G.N. Transgaz S.A.,TGN.RO,81.7,0.303
3,Transilvania Investments Alliance S.A.,TRANSI.RO,42.0,0.178
4,OMV Petrom S.A.,SNP.RO,42.13,0.181
5,Premier Energy PLC,PE.RO,68.9,0.284
6,Evergent Investments SA,EVER.RO,56.78,0.245
7,Infinity Capital Investments S.A.,INFINITY.RO,42.28,0.211
8,Lion Capital S.A.,LION.RO,33.44,0.212
9,S.C. Visual Fan S.A.,ALW.RO,54.73,0.333
10,Dn Agrar Group S.A.,DN.RO,59.82,0.362
11,CNTEE Transelectrica SA,TEL.RO,59.26,0.381
12,Med Life S.A.,M.RO,39.61,0.308
13,Patria Bank SA,PBK.RO,28.03,0.234
14,Ascendia S.A.,ASC.RO,61.5,0.47
15,Star Invest Imobiliare S.a.,REIT.RO,43.68,0.371
16,S.C. Moara Cibin S.A.,MOIB.RO,38.63,0.351
17,S.C. Iproeb S.A.,IPRU.RO,40.54,0.368
18,Fondul Proprietatea SA,FP.RO,28.13,0.293
19,Purcari Wineries Public Company Limited,WINE.RO,21.13,0.23
20,SC Grupul Industrial Electrocontact SA,ECT.RO,28.11,0.353
21,Conpet S.A.,COTE.RO,8.38,0.115
22,S.C. Electromontaj Carpati S.A.,ELJA.RO,75.7,0.84
23,Antibiotice S.A.,ATB.RO,29.14,0.409
24,Farmaceutica REMEDIA S.A.,RMAH.RO,13.28,0.202
25,SC Feper S.A.,FEP.RO,31.7,0.456
26,Electromagnetica S.A.,ELMA.RO,13.84,0.216
27,S.C. CEREALCOM S.A.,CCOM.RO,40.11,0.578
28,SC Dorna Turism SA,DOIS.RO,42.52,0.609
29,Prodvinalco SA,VAC.RO,18.64,0.292
30,S.C. Fabrica De Accesorii Metalice Fam S.A,FAMZ.RO,42.43,0.62
31,S.C. Imotrust S.A.,ARCV.RO,25.51,0.405
32,Iprochim S.A.,IPHI.RO,20.57,0.373
33,Casa de Bucovina - Club de Munte S.A.,BCM.RO,17.4,0.342
34,S.C. Rafinaria Astra Romana S.A.,ASP.RO,80.18,1.303
35,S.C. Ropharma S.A.,RPH.RO,7.32,0.155
36,SC Aages SA,AAG.RO,17.52,0.375
37,Compa S.A.,CMP.RO,20.29,0.431
38,S.C. Turism Covasna S.A.,TUAA.RO,26.95,0.562
39,Agroland Business System S.A.,AG.RO,9.76,0.224
40,2B Intelligent Soft S.A.,BENTO.RO,13.52,0.319
41,Vinalcool Arges S.A.,VIAG.RO,34.44,0.774
42,S.C. de Tratament Balnear Buzias S.A.,BALN.RO,39.9,0.907
43,Aeta SA,ELGS.RO,28.74,0.683
44,S.C. Caromet S.A.,ARMT.RO,24.74,0.653
45,Comelf S.A.,CMF.RO,11.07,0.33
46,S.C. Bucur S.A.,BUCV.RO,9.17,0.285
47,S.C. Atelierele CFR Grivita S.A,ATRD.RO,7.15,0.225
48,Turbomecanica SA,TBM.RO,7.99,0.254
49,Comat SA,COMY.RO,18.53,0.619
50,S.C. Uzuc S.A.,UZC.RO,11.71,0.437
51,STK Properties S.A.,STKP.RO,7.11,0.279
52,Concivia S.A.,COKJ.RO,5.76,0.234
53,TTS (Transport Trade Services) S.A.,TTS.RO,8.31,0.353
54,S.C. Braiconf S.A.,BRCR.RO,11.75,0.564
55,S.C. Romcarbon S.A.,ROCE.RO,5.11,0.253
56,Avioane Craiova S.A.,AVIO.RO,8.39,0.426
57,Simtel Team S.A.,SMTL.RO,6.21,0.323
58,SSIF BRK Financial Group S.A.,BRK.RO,6.39,0.36
59,S.C. Constructii Hidrotehnice S.A.,CHIA.RO,7.44,0.419
60,Oil Terminal S.A.,OIL.RO,1.84,0.113
61,Teraplast S.A.,TRP.RO,4.93,0.317
62,Societatea Comerciala Compania Hoteliera Intercontinental Romania S.A.,RCHI.RO,4.01,0.273
63,One United Properties SA,ONE.RO,3.77,0.27
64,Germina Agribusiness S.A.,SEOM.RO,3.9,0.29
65,S.C. Electroaparataj S.A.,ELJ.RO,4.94,0.393
66,Arctic Stream S.A.,AST.RO,2.4,0.201
67,S.C. IOR S.A.,IORB.RO,4.6,0.482
68,Carpathia Capital Alternatywna Spolka Inwestycyjna S.A.,CRPC.RO,7.95,0.86
69,SC J.T. Grup Oil SA,JTG.RO,2.34,0.271
70,Mecanica Ceahlau S.A.,MECF.RO,2.04,0.256
71,Transilvania Broker de Asigurare S.A.,TBK.RO,0.98,0.199
72,S.C.Prospectiuni S.A.,PRSN.RO,0.57,0.391
73,S.C.Transporturi Auto Giulesti S.A.,TRGI.RO,0.31,0.626
74,Sipex Company S.A.,SPX.RO,0.01,0.286
75,Alum S.A.,BBGA.RO,-0.82,0.802
76,Altur S.A.,ALT.RO,-0.91,0.327
77,Primcom SA,PRIB.RO,-1.24,0.4
78,S.C. Tusnad S.A.,TSND.RO,-1.2,0.293
79,Societatea de Constructii Napoca SA,NAPO.RO,-4.95,0.853
80,Agroserv Mariuta S.A.,MILK.RO,-1.55,0.222
81,SIFI CJ LOGISTIC SA,CACU.RO,-2.88,0.342
