Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Plazza AG,PLAN.SW,16.51,0.068,0.136,No
2,Elma Electronic AG,ELMN.SW,10.22,0.048,0.085,No
3,DHL AG,DHL.SW,51.15,0.219,1.096,Yes
4,Luzerner Kantonalbank AG,LUKN.SW,20.8,0.102,0.275,Yes
5,Investis Holding SA,IREN.SW,20.08,0.1,0.09,No
6,Vaudoise Assurances Holding SA,VAHN.SW,27.12,0.134,0.129,No
7,Orell Füssli AG,OFN.SW,34.48,0.17,0.006,Yes
8,EPIC Suisse AG,EPIC.SW,15.08,0.081,0.127,No
9,Swiss Life Holding AG,SLHN.SW,24.25,0.126,0.392,Yes
10,Galderma Group AG,GALD.SW,54.84,0.264,0.367,Yes
11,Valiant Holding AG,VATN.SW,23.57,0.135,0.021,No
12,Compagnie Financière Tradition SA,CFT.SW,41.15,0.221,0.045,Yes
13,Sandoz Group AG,SDZ.SW,52.91,0.282,0.901,Yes
14,Helvetia Baloise Holding AG,HBAN.SW,25.75,0.151,0.33,Yes
15,Mobimo Holding AG,MOBN.SW,15.92,0.1,0.142,Yes
16,VZ Holding AG,VZN.SW,28.49,0.179,0.014,No
17,BASF SE,BAS.SW,18.79,0.123,0.231,No
18,HIAG Immobilien Holding AG,HIAG.SW,22.93,0.148,0.072,Yes
19,St. Galler Kantonalbank AG,SGKN.SW,14.59,0.098,0.059,Yes
20,Cembra Money Bank AG,CMBN.SW,20.01,0.132,0.364,Yes
21,Compagnie Financière Tradition SA,CFTE.SW,36.07,0.23,0.053,No
22,Accelleron Industries AG,ACLN.SW,57.86,0.344,0.047,No
23,Zurich Insurance Group AG,ZURN.SW,20.02,0.136,0.533,Yes
24,Intershop Holding AG,ISN.SW,15.14,0.106,0.194,Yes
25,CITIGROUP INC,C.SW,48.59,0.3,0.549,Yes
26,Allreal Holding AG,ALLN.SW,16.32,0.115,0.223,Yes
27,Swissquote Group Holding SA,SQN.SW,44.4,0.285,0.305,Yes
28,Swiss Prime Site AG,SPSN.SW,19.62,0.14,0.287,Yes
29,Basler Kantonalbank,BSKP.SW,21.38,0.154,0.415,Yes
30,Implenia AG,IMPN.SW,38.12,0.26,0.636,Yes
31,Schindler Holding AG,SCHN.SW,17.43,0.13,0.197,Yes
32,Züblin Immobilien Holding AG,ZUBN.SW,33.7,0.237,0.278,No
33,Thurgauer Kantonalbank,TKBP.SW,13.41,0.108,0.048,Yes
34,Schindler Holding AG,SCHP.SW,16.97,0.136,0.283,Yes
35,Jungfraubahn Holding AG,JFN.SW,24.61,0.191,0.59,Yes
36,Koninklijke Ahold Delhaize N.V.,AD.SW,15.14,0.123,0.028,No
37,PSP Swiss Property AG,PSPN.SW,14.81,0.122,0.058,Yes
38,ING Groep N.V.,INGA.SW,20.75,0.168,0.581,Yes
39,NVIDIA Corporation,NVDA.SW,42.7,0.327,0.022,No
40,Zug Estates Holding AG,ZUGN.SW,15.01,0.13,0.14,Yes
41,Swiss Re AG,SRENE.SW,26.51,0.22,0.177,No
42,Novartis AG,NOVN.SW,17.03,0.15,0.8,Yes
43,Swiss Re AG,SREN.SW,24.77,0.221,0.493,Yes
44,SF Urban Properties AG,SFPN.SW,9.36,0.09,0.102,Yes
45,EFG International AG,EFGN.SW,23.8,0.222,0.416,Yes
46,Cham Swiss Properties AG,CHAM.SW,14.49,0.153,0.226,No
47,Burkhalter Holding AG,BRKN.SW,22.47,0.235,0.142,Yes
48,BELIMO Holding AG,BEAN.SW,36.24,0.363,0.572,Yes
49,TX Group AG,TXGN.SW,32.29,0.33,0.629,Yes
50,Roche Holding AG,ROP.SW,19.0,0.213,1.2,Yes
51,Galenica AG,GALE.SW,11.51,0.137,0.404,Yes
52,Compagnie Financière Richemont SA,CFR.SW,27.81,0.313,1.728,Yes
53,Eli Lilly and Company,LLY.SW,33.62,0.371,0.636,Yes
54,HBM Healthcare Investments AG,HBMN.SW,17.17,0.202,0.755,Yes
55,SMI,^SSMI,10.33,0.125,1.0,Yes
56,Novavest Real Estate AG,NREN.SW,7.23,0.089,0.148,No
57,Alpine Select AG,ALPN.SW,8.95,0.111,0.239,Yes
58,SFS Group AG,SFSN.SW,15.21,0.19,0.759,Yes
59,Roche Holding AG,RO.SW,16.79,0.21,1.156,Yes
60,"Amazon.com, Inc.",AMZN.SW,38.41,0.444,0.278,No
61,BB Biotech AG,BION.SW,20.28,0.254,0.839,Yes
62,Montana Aerospace AG,AERO.SW,45.33,0.519,0.715,Yes
63,Deutsche Bank Aktiengesellschaft,DBK.SW,32.3,0.387,1.05,Yes
64,R&S Group Holding AG,RSGN.SW,47.55,0.573,0.62,Yes
65,SGS SA,SGSN.SW,14.56,0.204,0.794,Yes
66,Newmont Corporation,NEM.SW,26.55,0.363,0.294,Yes
67,Basilea Pharmaceutica AG,BSLN.SW,21.36,0.307,0.422,Yes
68,Castle Private Equity AG,CPEN.SW,13.81,0.207,0.233,Yes
69,EMS-CHEMIE HOLDING AG,EMSN.SW,13.36,0.203,0.404,Yes
70,AT&T Inc.,T.SW,24.51,0.381,0.841,No
71,Flughafen Zürich AG,FHZN.SW,11.57,0.19,0.713,Yes
72,Comet Holding AG,COTN.SW,32.09,0.485,1.744,Yes
73,Santhera Pharmaceuticals Holding AG,SANN.SW,42.14,0.616,0.518,Yes
74,Ypsomed Holding AG,YPSN.SW,21.54,0.343,0.914,Yes
75,Zehnder Group AG,ZEHN.SW,18.19,0.296,1.2,Yes
76,Geberit AG,GEBN.SW,13.21,0.225,0.99,Yes
77,dormakaba Holding AG,DOKA.SW,13.45,0.231,0.217,Yes
78,Avolta AG,AVOL.SW,16.11,0.275,1.101,Yes
79,Zalando SE,ZAL.SW,11.99,0.214,0.216,Yes
80,Kardex Holding AG,KARN.SW,17.44,0.323,0.688,Yes
81,Holcim AG,HOLN.SW,15.76,0.302,0.967,Yes
82,"Uber Technologies, Inc.",UBER.SW,8.31,0.164,0.222,Yes
83,Nordex SE,NDX1.SW,16.03,0.314,1.253,No
84,"Robinhood Markets, Inc.",HOOD.SW,33.42,0.673,0.363,Yes
85,Alphabet Inc.,GOOG.SW,21.33,0.453,0.371,Yes
86,Bossard Holding AG,BOSN.SW,11.76,0.263,1.187,Yes
87,Fundamenta Real Estate AG,FREN.SW,4.78,0.112,0.167,No
88,Logitech International S.A.,LOGN.SW,17.28,0.385,0.929,Yes
