Rank,Name,Ticker,Return (%),Risk
1,Etihad Etisalat Company,7020.SR,22.19,0.179
2,National Environmental Recycling Company,9540.SR,43.17,0.348
3,Al Maather Reit Fund,4334.SR,7.37,0.069
4,Saudi Telecom Company,7010.SR,15.08,0.141
5,The National Shipping Company of Saudi Arabia,4030.SR,31.93,0.286
6,Al Rajhi Banking and Investment Corporation,1120.SR,19.56,0.202
7,The Saudi Investment Bank,1030.SR,12.14,0.13
8,United Mining Industries Company,9583.SR,32.35,0.327
9,The Saudi National Bank,1180.SR,18.5,0.201
10,Saudi Azm for Communication and Information Technology Company,7211.SR,41.8,0.428
11,Saudi Reinsurance Company,8200.SR,36.09,0.381
12,Arab National Bank,1080.SR,16.7,0.199
13,Middle East Specialized Cables Company,2370.SR,39.7,0.435
14,Arabian Plastic Industrial Company Limited,9548.SR,39.15,0.451
15,National Signage Industrial Company,9645.SR,23.26,0.301
16,Riyadh Cables Group Company,4142.SR,26.07,0.334
17,Saudi Chemical Holding Company,2230.SR,29.6,0.384
18,Sustained Infrastructure Holding Company,2190.SR,24.22,0.334
19,Saudi Arabian Mining Company (Maaden),1211.SR,24.9,0.346
20,Al Rajhi Company for Cooperative Insurance,8230.SR,38.31,0.517
21,Alwasail Industrial Company,4148.SR,28.82,0.413
22,Academy of Learning Company,9541.SR,25.92,0.379
23,National Company for Learning and Education,4291.SR,22.77,0.341
24,Abdullah Saad Mohammed Abo Moati for Bookstores Company,4191.SR,23.18,0.353
25,Adeer Real Estate Company,9634.SR,22.95,0.366
26,Saudi Steel Pipes Company,1320.SR,33.18,0.51
27,Raoom trading Company,4144.SR,14.09,0.237
28,Arabian Pipes Company,2200.SR,27.95,0.446
29,"Al Rashid Industrial Co.,",9580.SR,17.76,0.31
30,Alf Meem Yaa for Medical Supplies and Equipment Company,9527.SR,22.21,0.384
31,Professional Medical Expertise Company,9574.SR,16.11,0.287
32,Alinma Bank,1150.SR,10.74,0.197
33,Dar Al Arkan Real Estate Development Company,4300.SR,14.17,0.28
34,Lana Medical Company,9587.SR,20.56,0.43
35,Riyad Bank,1010.SR,7.45,0.169
36,The National Company for Glass Industries,2150.SR,8.91,0.208
37,Al Mohafaza Company for Education,9598.SR,10.86,0.263
38,Almawarid Manpower Company,1833.SR,11.72,0.29
39,The Mediterranean and Gulf Cooperative Insurance and Reinsurance Company,8030.SR,17.88,0.44
40,Chubb Arabia Cooperative Insurance Company,8240.SR,23.45,0.573
41,SEDCO Capital REIT Fund,4344.SR,5.7,0.15
42,SAL Saudi Logistics Services Company,4263.SR,14.52,0.37
43,Advanced Building Industries Co.,2240.SR,16.52,0.418
44,Saudi Awwal Bank,1060.SR,7.68,0.204
45,Aljouf Mineral Water Bottling Co.,9532.SR,18.3,0.466
46,Nofoth Food Products Company,2288.SR,11.21,0.295
47,Taleem REIT Fund,4333.SR,4.09,0.111
48,Almasar Alshamil Education Company JSC,6019.SR,9.06,0.241
49,Saudi Industrial Investment Group,2250.SR,41.76,0.992
50,Gulf Insurance Group,8250.SR,11.13,0.309
51,Bawan Company,1302.SR,10.65,0.301
52,Retal Urban Development Company,4322.SR,10.54,0.312
53,Future Vision for Health Training Company,9632.SR,18.97,0.545
54,SABIC Agri-Nutrients Company,2020.SR,7.48,0.226
55,Alkhabeer REIT Fund,4348.SR,2.43,0.076
56,Saudi Real Estate Company,4020.SR,9.71,0.33
57,Red Sea International Company,4230.SR,20.18,0.666
58,The Company for Cooperative Insurance,8010.SR,9.92,0.349
59,Darb Saudi Investment Company,4130.SR,16.39,0.573
60,Hawyia Auctions Company,9641.SR,3.59,0.137
61,National Gas and Industrialization Company,2080.SR,8.51,0.318
62,Saudi Aramco Base Oil Company - Luberef,2223.SR,7.63,0.301
63,Naseej International Trading Company,1213.SR,24.37,0.913
64,National Medical Care Company,4005.SR,8.87,0.366
65,"AlMuneef Company for Trade, Industry, Agriculture and Contracting",9569.SR,7.54,0.325
66,Balady Poultry Company,9559.SR,11.55,0.541
67,ACWA Power Company,2082.SR,8.54,0.421
68,Tourism Enterprise Company (Shams),4170.SR,7.16,0.363
69,Riyadh Steel Company,9588.SR,11.36,0.577
70,Dr. Sulaiman Al Habib Medical Services Group Company,4013.SR,4.36,0.243
71,SICO Capital - SICO Saudi REIT Fund,4337.SR,3.1,0.185
72,Saudi Energy Company,5110.SR,3.57,0.218
73,Almunajem Foods Company,4162.SR,5.53,0.358
74,Alkhorayef Water and Power Technologies Company,2081.SR,5.13,0.339
75,Bank Albilad,1140.SR,3.48,0.257
76,Alqemam for Computer Systems Co.,9558.SR,8.92,0.685
77,Maharah for Human Resources Company,1831.SR,3.98,0.317
78,Batic Investments and Logistics Company,4110.SR,4.89,0.389
79,BENA Steel Industries,9563.SR,4.27,0.341
