Rank,Name,Ticker,Return (%),Risk
1,ASELSAN Elektronik Sanayi ve Ticaret Anonim Sirketi,ASELS.IS,133.72,0.43
2,Yeni Gimat Gayrimenkul Yatirim Ortakligi A.S.,YGGYO.IS,108.24,0.405
3,Ecogreen Enerji Holding Anonim Sirketi,ECOGR.IS,98.98,0.414
4,Torunlar Gayrimenkul Yatirim Ortakligi A.S.,TRGYO.IS,56.6,0.271
5,Gür-Sel Turizm Tasimacilik ve Servis Ticaret A.S.,GRSEL.IS,91.63,0.418
6,Gimat Magazacilik Sanayi ve Ticaret A.S.,GMTAS.IS,143.13,0.583
7,Bms Birlesik Metal Sanayi ve Ticaret A.S.,BMSTL.IS,123.49,0.546
8,Egeyapi Avrupa Gayrimenkul Yatirim Ortakligi A.S.,EGEGY.IS,62.51,0.341
9,DO & CO Aktiengesellschaft,DOCO.IS,69.06,0.392
10,AgeSA Hayat ve Emeklilik Anonim Sirketi,AGESA.IS,73.06,0.429
11,Akis Gayrimenkul Yatirim Ortakligi A.S.,AKSGY.IS,42.46,0.287
12,Bahadir Kimya Sanayi ve Ticaret A.S.,BAHKM.IS,88.89,0.525
13,Enka Insaat ve Sanayi A.S.,ENKAI.IS,50.77,0.34
14,Türk Tuborg Bira ve Malt Sanayii A.S.,TBORG.IS,50.9,0.341
15,Fuzul Gayrimenkul Yatirim Ortakligi Anonim Sirketi,FZLGY.IS,74.06,0.469
16,Enerya Enerji Anonim Sirketi,ENERY.IS,77.55,0.49
17,Global Yatirim Holding A.S.,GLYHO.IS,63.63,0.42
18,Margün Enerji Üretim Sanayi ve Ticaret A.S.,MAGEN.IS,119.36,0.721
19,Enerjisa Enerji A.S.,ENJSA.IS,41.77,0.317
20,Ziraat Gayrimenkul Yatirim Ortakligi A.S.,ZRGYO.IS,72.39,0.503
21,Ronesans Gayrimenkul Yatirim A.S.,RGYAS.IS,38.24,0.303
22,Safkar Ege Sogutmacilik Klima Soguk Hava Tesisleri Ihracat Ithalat Sanayi ve Ticaret Anonim Sirketi,SAFKR.IS,74.15,0.538
23,PC Iletisim ve Medya Hizmetleri Sanayi Ticaret A.S.,PCILT.IS,72.52,0.531
24,Pinar Su ve Icecek Sanayi ve Ticaret A.S.,PINSU.IS,68.64,0.509
25,Kuyas Yatirim A.S.,KUYAS.IS,91.35,0.637
26,Arsan Holding Anonim Sirketi,ARSAN.IS,56.35,0.436
27,GRAINTURK Holding A.S.,GRTHO.IS,103.56,0.703
28,Türkiye Sigorta A.S.,TURSG.IS,54.94,0.431
29,Datagate Bilgisayar Malzemeleri Ticaret Anonim Sriketi,DGATE.IS,72.05,0.543
30,Dagi Giyim Sanayi ve Ticaret A.S.,DAGI.IS,75.54,0.569
31,Ahlatci Dogal Gaz Dagitim Enerji ve Yatirim A.S.,AHGAZ.IS,53.22,0.435
32,Albaraka Türk Katilim Bankasi A.S.,ALBRK.IS,37.59,0.328
33,Metropal Kurumsal Hizmetler A.S.,MCARD.IS,100.64,0.731
34,Türkiye Halk Bankasi A.S.,HALKB.IS,54.22,0.45
35,Sinpas Gayrimenkul Yatirim Ortakligi A.S.,SNGYO.IS,52.96,0.446
36,Netcad Yazilim Anonim Sirketi,NETCD.IS,145.44,0.971
37,Blume Metal Kimya Anonim Sirketi,BLUME.IS,105.61,0.79
38,Ahes Gayrimenkul Yatirim Ortakligi Anonim Sirketi,AHSGY.IS,87.5,0.692
39,Merit Turizm Yatirim ve Isletme Anonim Sirketi,MERIT.IS,68.64,0.582
40,Gen Ilac Ve Saglik Urunleri Sanayi Ve Ticaret Anonim Sirketi,GENIL.IS,64.11,0.556
41,Z Gayrimenkul Yatirim Ortakligi Anonim Sirketi,ZGYO.IS,63.69,0.557
42,LDR Turizm A.S.,LIDER.IS,100.17,0.797
43,Baskent Dogalgaz Dagitim Gayrimenkul Yatirim Ortakligi A.S.,BASGZ.IS,42.58,0.404
44,Pergamon Status Dis Ticaret A.S.,PSDTC.IS,81.7,0.688
45,Emlak Konut Gayrimenkul Yatirim Ortakligi A.S.,EKGYO.IS,56.15,0.517
46,Anadolu Anonim Türk Sigorta Sirketi,ANSGR.IS,39.5,0.388
47,Balatacilar Balatacilik Sanayi Ve Ticaret A.S.,BALAT.IS,56.65,0.532
48,Akbank T.A.S.,AKBNK.IS,50.08,0.492
49,Türkiye Vakiflar Bankasi Türk Anonim Ortakligi,VAKBN.IS,43.55,0.44
50,Birko Birlesik Koyunlulular Mensucat Ticaret ve Sanayi A.S.,BRKO.IS,78.86,0.729
51,MMC Sanayi Ve Ticari Yatirimlar A.S.,MMCAS.IS,131.17,1.065
52,Edip Gayrimenkul Yatirim Sanayi ve Ticaret A.S.,EDIP.IS,54.07,0.541
53,Ulusal Faktoring A.S.,ULUFA.IS,63.41,0.617
54,Anadolu Hayat Emeklilik Anonim Sirketi,ANHYT.IS,55.44,0.561
55,Yapi ve Kredi Bankasi A.S.,YKBNK.IS,39.83,0.425
56,Ipek Dogal Enerji Kaynaklari Arastirma ve Üretim A.S.,TRENJ.IS,50.02,0.518
57,Skyalp Finansal Teknolojiler ve Danismanlik A.S.,SKYLP.IS,105.13,0.935
58,Kuvva Gida Ticaret Ve Sanayi Yatirimlari Anonim Sirketi,KUVVA.IS,56.28,0.577
59,Naturelgaz Sanayi ve Ticaret A.S.,NTGAZ.IS,52.12,0.542
60,Is Girisim Sermayesi Yatirim Ortakligi AS,ISGSY.IS,107.74,0.964
61,Ozyasar Tel ve Galvanizleme Sanayi Anonim Sirketi,OZYSR.IS,38.38,0.423
62,Adra Gayrimenkul Yatirim Ortakligi Anonim Sirketi,ADGYO.IS,48.67,0.52
63,ICU Girisim Sermayesi Yatirim Ortakligi A.S.,ICUGS.IS,79.8,0.777
64,Kaplamin Ambalaj Sanayi ve Ticaret A.S.,KAPLM.IS,111.99,1.009
65,Sönmez Filament Sentetik Iplik ve Elyaf Sanayi A.S.,SONME.IS,62.52,0.65
66,Ege Gübre Sanayii A.S.,EGGUB.IS,41.8,0.473
67,Net Holding A.S.,NTHOL.IS,35.24,0.408
68,Lydia Holding A.S.,LYDHO.IS,93.67,0.913
69,Euro Yatirim Holding A.S.,EUHOL.IS,111.2,1.044
70,Mobiltel Iletisim Hizmetleri Sanayi ve Ticaret A.S.,MOBTL.IS,85.34,0.859
71,Burçelik Bursa Çelik Döküm Sanayii A.S.,BURCE.IS,94.78,0.934
72,Escar Filo Kiralama Hizmetleri A.S.,ESCAR.IS,59.44,0.652
73,Logo Yazilim Sanayi ve Ticaret A.S.,LOGO.IS,34.85,0.42
74,Mistral Gayrimenkul Yatirim Ortakligi A.S.,MSGYO.IS,48.14,0.56
75,Best Brands Grup Enerji Yatirim A.S.,BESTE.IS,53.89,0.62
76,Bulls Girisim Sermayesi Yatirim Ortakligi A.S.,BULGS.IS,52.63,0.619
77,Segmen Kardesler Gida Üretim ve Ambalaj Sanayi Anonim Sirketi,SEGMN.IS,64.27,0.732
78,Mackolik Internet Hizmetleri Ticaret A.S.,MACKO.IS,41.18,0.51
79,Koç Holding A.S.,KCHOL.IS,24.77,0.328
80,Turcas Holding A.S.,TRCAS.IS,33.68,0.435
81,Ray Sigorta Anonim Sirketi,RAYSG.IS,64.66,0.757
82,Forte Bilgi Iletisim Teknolojileri ve Savunma Sanayi A.S.,FORTE.IS,32.06,0.419
83,Dogan Sirketler Grubu Holding A.S.,DOHOL.IS,27.03,0.364
84,Link Bilgisayar Sistemleri Yazilimi ve Donanimi Sanayi ve Ticaret A.S.,LINK.IS,77.33,0.899
85,Rainbow Polikarbonat Sanayi Ticaret Anonim Sirketi,RNPOL.IS,36.07,0.494
86,Eminis Ambalaj Sanayi ve Ticaret A.S.,EMNIS.IS,63.09,0.793
87,Mega Metal Sanayi ve Ticaret A.S.,MEGMT.IS,63.28,0.803
88,Avrasya Petrol ve Turistik Tesisler Yatirimlar Anonim Sirketi,AVTUR.IS,37.95,0.526
89,Halk Gayrimenkul Yatirim Ortakligi A.S,HLGYO.IS,32.53,0.468
90,Gelecek Varlik Yönetimi Anonim Sirketi,GLCVY.IS,31.04,0.45
91,Rodrigo Tekstil Sanayi ve Ticaret A.S.,RODRG.IS,52.63,0.724
92,Mogan Enerji Yatirim Holding Anonim Sirketi,MOGAN.IS,25.26,0.384
93,Avrupakent Gayrimenkul Yatirim Ortakligi Anonim Sirketi,AVPGY.IS,22.56,0.348
94,Ersan Alisveris Hizmetleri ve Gida Sanayi Ticaret A.S.,KIMMR.IS,32.4,0.487
95,Migros Ticaret A.S.,MGROS.IS,23.06,0.362
96,Sun Tekstil Sanayi ve Ticaret A.S.,SUNTK.IS,59.41,0.831
97,Makina Takim Endüstrisi A.S.,MAKTK.IS,42.17,0.653
98,Escort Teknoloji Yatirim A.S.,ESCOM.IS,43.55,0.679
99,Ofis Yem Gida Sanayi ve Ticaret A.S.,OFSYM.IS,27.14,0.452
100,Gentas Dekoratif Yuzeyler Sanayi ve Ticaret A.S.,GENTS.IS,38.26,0.616
101,Dinamik Isi Makina Yalitim Malzemeleri Sanayi Ve Ticaret Anonim Sirketi,DNISI.IS,35.19,0.575
102,Ozderici Gayrimenkul Yatirim Ortakligi A.S.,OZGYO.IS,21.76,0.375
103,Garanti Faktoring A.S.,GARFA.IS,48.88,0.766
104,Durukan Sekerleme Sanayi ve Ticaret Anonim Sirketi,DURKN.IS,24.59,0.423
105,Gübre Fabrikalari Türk Anonim Sirketi,GUBRF.IS,37.23,0.616
106,Is Finansal Kiralama Anonim Sirketi,ISFIN.IS,27.05,0.468
107,"EIS Eczacibasi Ilaç, Sinai ve Finansal Yatirimlar Sanayi ve Ticaret A.S.",ECILC.IS,28.39,0.492
108,Aksa Akrilik Kimya Sanayii A.S.,AKSA.IS,23.92,0.423
109,Iz Yatirim Holding A.S.,IZINV.IS,35.09,0.602
110,Banvit Bandirma Vitaminli Yem Sanayii Anonim Sirketi,BANVT.IS,31.72,0.565
111,Ozak Gayrimenkul Yatirim Ortakligi A.S.,OZKGY.IS,25.97,0.477
112,Pasifik Gayrimenkul Yatirim Ortakligi A.S.,PSGYO.IS,25.14,0.469
113,DCT Trading Dis Ticaret Anonim Sirketi,DCTTR.IS,37.13,0.665
114,Türker Proje Gayrimenkul ve Yatirim Gelistirme A.S.,TURGG.IS,36.75,0.669
115,Gedik Yatirim Menkul Degerler A.S.,GEDIK.IS,42.89,0.767
116,Garanti Yatirim Ortakligi A.S.,GRNYO.IS,26.44,0.51
117,Platform Turizm Tasimacilik Gida Insaat Temizlik Hizmetleri Sanayi ve Ticaret Anonim Sirketi,PLTUR.IS,24.18,0.489
118,Türkiye Is Bankasi A.S.,ISCTR.IS,20.62,0.428
119,Borlease Otomotiv A.S.,BORLS.IS,81.17,1.38
120,Bastas Baskent Cimento Sanayi ve Ticaret A.S.,BASCM.IS,26.37,0.556
121,Tab Gida Sanayi ve Ticaret A.S.,TABGD.IS,18.05,0.397
122,Gediz Ambalaj Sanayi ve Ticaret A.S.,GEDZA.IS,23.75,0.512
123,Hitit Bilgisayar Hizmetleri A.S.,HTTBT.IS,19.27,0.438
124,Oyak Yatirim Ortakligi AS,OYAYO.IS,22.29,0.505
125,Hürriyet Gazetecilik ve Matbaacilik A.S.,HURGZ.IS,22.04,0.501
126,Marmaris Altinyunus Turistik Tesisler A.S.,MAALT.IS,24.7,0.568
127,Akin Tekstil Anonim Sirketi,ATEKS.IS,45.11,0.967
128,Deniz Gayrimenkul Yatirim Ortakligi A.S.,DZGYO.IS,29.65,0.678
129,Kizilbük Gayrimenkul Yatirim Ortakligi A.S.,KZBGY.IS,25.38,0.594
130,Kiler Gayrimenkul Yatirim Ortakligi A.S.,KLGYO.IS,24.93,0.593
131,Eczacibasi Yatirim Holding Ortakligi A.S.,ECZYT.IS,16.74,0.417
132,Akfen Yenilenebilir Enerji A.S.,AKFYE.IS,18.46,0.459
133,Oncosem Onkolojik Sistemler Sanayi Ve Ticaret Anonim Sirketi,ONCSM.IS,34.34,0.804
134,Ihlas Holding A.S.,IHLAS.IS,98.04,1.895
135,Lila Kagit Sanayi Ve Ticaret A.S.,LILAK.IS,12.66,0.325
136,Gulermak Aglr Sanayi Insaat ve Taahhut A.S.,GLRMK.IS,14.34,0.37
137,Enda Enerji Holding A.S.,ENDAE.IS,17.66,0.453
138,Aydem Yenilenebilir Enerji A.S.,AYDEM.IS,16.73,0.437
139,Metro Yatirim Ortakligi A.S.,MTRYO.IS,17.98,0.469
