Rank,Name,Ticker,Return (%),Risk
1,Hagar hf,HAGA.IC,28.24,0.192
2,Festi hf.,FESTI.IC,22.66,0.176
3,Arion banki hf.,ARION.IC,20.87,0.197
4,Kaldalón hf.,KALD.IC,23.02,0.234
5,Reitir hf.,REITIR.IC,19.29,0.201
6,Heimar hf.,HEIMAR.IC,18.37,0.202
7,Íslandsbanki hf.,ISB.IC,17.35,0.196
8,Skel fjárfestingafélag hf.,SKEL.IC,25.17,0.278
9,Sjóvá-Almennar tryggingar hf.,SJOVA.IC,19.37,0.24
10,,ASAR.IC,13.63,0.194
11,Eik fasteignafélag hf.,EIK.IC,14.39,0.211
12,Brim hf.,BRIM.IC,13.97,0.25
13,Kvika banki hf.,KVIKA.IC,16.6,0.303
14,Ísfélag hf.,ISF.IC,5.38,0.169
15,Oculis Holding AG,OCS.IC,20.25,0.651
16,Alvotech,ALVO.IC,-7.07,0.598
17,Nova Klúbburinn hf.,NOVA.IC,-2.08,0.143
18,JBT Marel Corporation,JBTM.IC,-9.79,0.38
19,Sýn hf.,SYN.IC,-15.67,0.481
20,Icelandair Group hf.,ICEAIR.IC,-15.6,0.408
21,Eimskipafélag Íslands hf.,EIM.IC,-11.84,0.264
22,Hampiðjan hf.,HAMP.IC,-11.2,0.216
