Date,1545.HK,1184.HK,0900.HK,0002.HK,0536.HK,2315.HK,9879.HK,1362.HK,0995.HK,0064.HK,3808.HK,1161.HK,1398.HK,0019.HK,2885.HK,0005.HK,1832.HK,8502.HK,0945.HK,2569.HK,0408.HK,1187.HK,2388.HK,6193.HK,1038.HK
2025-09-30,0.0769999995827674,4.111255168914795,6.829560279846191,61.704551696777344,0.9642857313156128,28.479999542236328,6.323646545410156,0.4248809516429901,10.92383861541748,2.940659999847412,21.878171920776367,0.8575078845024109,5.443719387054443,63.173431396484375,0.6092614531517029,104.63894653320312,0.6399999856948853,0.2558823525905609,239.0628204345703,0.75,1.7318172454833984,,34.69338607788086,0.2000000029802322,49.050514221191406
2025-10-31,0.0729999989271164,4.294793128967285,7.28120231628418,63.47575759887695,0.9642857313156128,28.0,6.551258087158203,0.4891071319580078,11.764134407043455,2.9308249950408936,24.736820220947266,0.8668285608291626,5.709266662597656,61.497108459472656,0.5776114463806152,103.39551544189452,0.550000011920929,0.2558823525905609,250.3899688720703,0.959999978542328,1.8423587083816528,,36.25050354003906,0.209999993443489,48.5225715637207
2025-11-28,0.0759999975562095,4.239732265472412,7.165780067443848,65.10334014892578,0.9831932783126832,31.799999237060547,7.422120094299316,0.4792262017726898,13.196455955505373,2.9800000190734863,25.784990310668945,0.8761493563652039,6.107587814331055,63.939754486083984,0.5855239629745483,105.30017852783205,0.6000000238418579,0.260294109582901,269.71173095703125,0.949999988079071,1.750240683555603,,35.83088302612305,0.2479999959468841,51.73821258544922
2025-12-31,0.0920000001788139,4.1387858390808105,6.963791370391846,67.062744140625,0.973739504814148,35.540000915527344,7.728901386260986,0.5434523820877075,12.356161117553713,3.009999990463257,26.185199737548828,0.8668285608291626,6.067436695098877,60.06026458740234,0.6646488308906555,117.72810363769533,0.6100000143051147,0.2735294103622436,282.0527648925781,0.9800000190734864,1.7594525814056396,,37.55260467529297,0.2750000059604645,55.38580703735352
2026-01-30,0.1000000014901161,4.203024387359619,7.165780067443848,71.45950317382812,1.0210084915161133,43.880001068115234,7.817966938018799,0.5335714221000671,13.282395362854004,3.0299999713897705,34.22752380371094,0.8854700922966003,6.31052303314209,72.22557830810547,0.7250714302062988,131.60113525390625,0.7699999809265137,0.2558823525905609,296.5833740234375,1.0399999618530271,1.7778761386871338,,39.44649887084961,0.25,61.67310333251953
2026-02-27,0.0989999994635582,4.313147068023682,7.502427577972412,71.70108795166016,1.0304622650146484,52.29999923706055,7.709108829498291,0.5730952024459839,13.225103378295898,3.0299999713897705,39.22062683105469,0.9094017148017884,6.271629333496094,80.60719299316406,0.7682304382324219,141.90956115722656,0.7799999713897705,0.2558823525905609,282.7322998046875,1.149999976158142,1.8515704870224,,42.94732666015625,0.324999988079071,63.78485870361328
2026-03-31,0.1110000014305114,4.248908996582031,7.714035034179687,72.29157257080078,1.0399160385131836,55.34999847412109,7.530978202819824,0.6916666626930237,14.179984092712402,3.069999933242798,36.95276641845703,0.9189743399620056,6.670291423797607,81.75667572021484,0.7682304382324219,124.4939956665039,0.8100000023841858,0.2955882549285888,264.9867553710937,0.9800000190734864,2.045018196105957,,40.93865585327149,0.270000010728836,60.041282653808594
2026-04-30,0.1319999992847442,5.258368968963623,8.127629280090332,73.86526489257812,1.0777311325073242,52.400001525878906,8.500802040100098,0.8299999833106995,15.077571868896484,3.109999895095825,36.64784622192383,0.9859828948974608,6.835590362548828,83.61894226074219,0.8113894462585449,138.7445068359375,0.8600000143051147,0.2955882549285888,299.0821228027344,1.0099999904632568,2.183194875717163,,42.7751579284668,0.2849999964237213,63.06494522094727
2026-05-29,0.135000005364418,5.787640571594238,8.271907806396484,75.24224853515625,1.1250001192092896,49.41999816894531,8.70862102508545,0.8794047236442566,15.47862148284912,3.440000057220459,35.50438690185547,1.1391453742980957,6.639999866485596,80.46350860595703,0.8200212717056274,144.39511108398438,1.1200000047683716,0.304411768913269,296.7730712890625,0.9800000190734864,2.017382860183716,28.07229804992676,46.1448974609375,0.3000000119209289,58.67454528808594
2026-06-30,0.1400000005960464,6.255618095397949,8.156484603881836,72.60762786865234,1.090000033378601,46.7400016784668,8.609659194946289,0.8299999833106995,14.630000114440918,3.400000095367432,36.72407531738281,1.100000023841858,6.429999828338623,80.5621109008789,0.7692631483078003,147.18148803710938,1.0399999618530271,0.3100000023841858,316.94403076171875,1.159999966621399,2.038573980331421,28.85480117797852,41.948612213134766,0.3549999892711639,59.02056503295898
2026-07-31,0.1480000019073486,7.287078857421875,8.800000190734863,77.46797943115234,1.149999976158142,50.150001525878906,9.11436367034912,0.8399999737739563,15.65999984741211,3.7799999713897705,39.56573486328125,1.3200000524520874,7.510000228881836,98.11420440673828,0.8150526285171509,167.38287353515625,1.100000023841858,0.3350000083446502,348.4986267089844,1.2000000476837158,2.446288824081421,33.412879943847656,51.66865539550781,0.395000010728836,61.88755798339844
2026-08-31,0.1509999930858612,8.251686096191406,9.100000381469728,78.06311798095703,1.1699999570846558,56.400001525878906,9.144051551818848,0.800000011920929,15.770000457763672,3.819999933242798,39.13736724853516,1.3049999475479126,7.570000171661377,105.01671600341795,0.8425263166427612,161.0,1.2300000190734863,0.3449999988079071,334.3999938964844,1.2999999523162842,2.5142412185668945,32.12174987792969,52.16356658935547,0.3700000047683716,64.50740051269531
