Rank,Name,Ticker,Return (%),Risk
1,Bank Polska Kasa Opieki S.A.,PEO.WA,70.09,0.114
2,Erste Bank Polska S.A.,EBP.WA,75.12,0.153
3,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,PKO.WA,82.11,0.181
4,mBank S.A.,MBK.WA,58.81,0.153
5,Mo-BRUK S.A.,MBR.WA,52.52,0.148
6,Inter Cars S.A.,CAR.WA,85.53,0.235
7,ING Bank Slaski S.A.,ING.WA,63.6,0.187
8,Tire Company Debica S.A.,DBC.WA,31.74,0.105
9,Benefit Systems S.A.,BFT.WA,93.86,0.259
10,Orlen S.A.,PKN.WA,107.57,0.293
11,BNP Paribas Bank Polska S.A.,BNP.WA,64.63,0.205
12,Gielda Papierów Wartosciowych w Warszawie S.A.,GPW.WA,90.36,0.271
13,ED Invest Spólka Akcyjna,EDI.WA,75.45,0.252
14,Bank Millennium S.A.,MIL.WA,46.95,0.18
15,AB S.A.,ABE.WA,84.29,0.289
16,RWE Aktiengesellschaft,RWE.WA,75.59,0.271
17,Action S.A.,ACT.WA,89.12,0.312
18,Unimot S.A.,UNT.WA,40.53,0.165
19,MLP Group S.A.,MLG.WA,67.37,0.258
20,Equnico SE,EQU.WA,77.92,0.294
21,"Banco Santander, S.A.",SAN.WA,54.53,0.222
22,Krynica Vitamin S.A.,KVT.WA,39.46,0.171
23,Alior Bank S.A.,ALR.WA,45.12,0.195
24,Eurohold Bulgaria AD,EHG.WA,72.92,0.293
25,Orange Polska S.A.,OPL.WA,76.84,0.314
26,Auto Partner SA,APR.WA,93.01,0.366
27,"Krka, d. d.",KRK.WA,34.13,0.163
28,Grupa Kety S.A.,KTY.WA,49.76,0.228
29,Torpol S.A.,TOR.WA,63.02,0.281
30,NTT System S.A.,NTT.WA,76.0,0.337
31,Seko S.A.,SEK.WA,53.6,0.259
32,NWAI Dom Maklerski S.A.,NWA.WA,45.6,0.227
33,GreenX Metals Limited,GRX.WA,72.83,0.336
34,Quantum software S.A.,QNT.WA,88.29,0.391
35,Bayer Aktiengesellschaft,BAY.WA,103.5,0.444
36,H & M Hennes & Mauritz AB (publ),HANM.WA,47.18,0.251
37,Bank Handlowy w Warszawie S.A.,BHW.WA,30.46,0.173
38,ASML Holding N.V.,ASML.WA,108.31,0.496
39,PJP Makrum S.A.,PJP.WA,72.37,0.366
40,UniCredit S.p.A.,UCG.WA,42.6,0.252
41,Budimex SA,BDX.WA,59.53,0.338
42,Synektik Spólka Akcyjna,SNT.WA,46.72,0.285
43,Gielda Praw Majatkowych Vindexus Spolka Akcyjna,VIN.WA,46.75,0.287
44,Comp S.A.,CMP.WA,81.16,0.458
45,Seco/Warwick S.A.,SWG.WA,38.09,0.247
46,APS Energia SA,APE.WA,95.89,0.522
47,Develia S.A.,DVL.WA,37.86,0.246
48,REINO Capital S.A.,RNC.WA,96.44,0.542
49,Compremum S.A.,CPR.WA,74.09,0.455
50,Energoaparatura SA,ENP.WA,26.85,0.193
51,Eli Lilly and Company,LILY.WA,105.42,0.598
52,Artifex Mundi S.A.,ART.WA,49.39,0.364
53,Apple Inc.,AAPL.WA,36.57,0.284
54,Altus S.A.,ALI.WA,41.33,0.317
55,Alphabet Inc.,GOGL.WA,59.9,0.433
56,Bio Planet S.A.,BIP.WA,131.18,0.786
57,Rainbow Tours S.A.,RBW.WA,35.4,0.283
58,Grupa Kapitalowa IMMOBILE S.A.,GKI.WA,69.27,0.499
59,Bowim S.A.,BOW.WA,70.14,0.514
60,Ten Square Games S.A.,TEN.WA,46.88,0.371
61,Xplus S.A.,XPL.WA,69.92,0.515
