Rank,Name,Ticker,Return (%),Risk
1,Pioneer Property Group ASA,PPG.OL,19.08,0.03
2,Nordic Halibut AS,NOHAL.OL,57.14,0.151
3,Jacktel AS,JACK.OL,149.31,0.341
4,Aker ASA,AKER.OL,139.26,0.33
5,MPC Container Ships ASA,MPCC.OL,85.39,0.233
6,Wilh. Wilhelmsen Holding ASA,WWIB.OL,74.29,0.217
7,B2 Impact ASA,B2I.OL,78.05,0.234
8,Aker Solutions ASA,AKSO.OL,91.98,0.272
9,Storebrand ASA,STB.OL,44.44,0.156
10,Wilh. Wilhelmsen Holding ASA,WWI.OL,78.48,0.25
11,Subsea 7 S.A.,SUBC.OL,97.25,0.3
12,TGS ASA,TGS.OL,116.79,0.345
13,Wallenius Wilhelmsen ASA,WAWI.OL,105.11,0.327
14,BlueNord ASA,BNOR.OL,87.44,0.288
15,Paratus Energy Services Ltd.,PLSV.OL,41.07,0.158
16,Veidekke ASA,VEI.OL,47.98,0.182
17,Klaveness Combination Carriers ASA,KCC.OL,70.97,0.252
18,Okeanis Eco Tankers Corp.,OET.OL,150.95,0.443
19,Constellation Oil Services Holding S.A.,COSH.OL,42.09,0.17
20,Sentia ASA,SNTIA.OL,49.21,0.194
21,NorAm Drilling AS,NORAM.OL,115.38,0.387
22,Höegh Autoliners ASA,HAUTO.OL,95.57,0.354
23,DNB Bank ASA,DNB.OL,28.29,0.131
24,Instabank ASA,INSTA.OL,87.53,0.343
25,Goodtech ASA,GOD.OL,80.1,0.32
26,Cmb.Tech NV,CMBTO.OL,111.15,0.41
27,SpareBank 1 Sør-Norge ASA,SB1NO.OL,39.11,0.179
28,SpareBank 1 Nord-Norge,NONG.OL,32.3,0.152
29,Frontline plc,FRO.OL,105.54,0.415
30,Himalaya Shipping Ltd.,HSHP.OL,119.81,0.462
31,Akastor ASA,AKAST.OL,54.83,0.254
32,BW LPG Limited,BWLPG.OL,74.52,0.335
33,Grong Sparebank,GRONG.OL,35.63,0.185
34,Atea ASA,ATEA.OL,35.46,0.187
35,OKEA ASA,OKEA.OL,148.22,0.586
36,DOF Group ASA,DOFG.OL,66.06,0.327
37,Endúr ASA,ENDUR.OL,39.15,0.217
38,Aker BP ASA,AKRBP.OL,67.91,0.346
39,Sparebanken Norge,SBNOR.OL,27.71,0.162
40,Soiltech ASA,STECH.OL,34.84,0.199
41,Western Bulk Chartering AS,WEST.OL,75.08,0.392
42,Eidesvik Offshore ASA,EIOF.OL,43.0,0.249
43,Odfjell Drilling Ltd.,ODL.OL,36.9,0.22
44,Thor Medical ASA,TRMED.OL,102.88,0.521
45,Sats ASA,SATS.OL,26.68,0.171
46,Bohus ASA,BOHUS.OL,103.7,0.527
47,Vår Energi ASA,VAR.OL,92.21,0.483
48,Arendals Fossekompani ASA,AFK.OL,46.64,0.286
49,AF Gruppen ASA,AFG.OL,28.2,0.185
50,AKVA group ASA,AKVA.OL,64.98,0.378
51,CodeLab Capital AS,CODE.OL,95.8,0.529
52,Norsk Hydro ASA,NHY.OL,56.25,0.35
53,SpareBank 1 Ringerike Hadeland,RING.OL,25.07,0.175
54,Nekkar ASA,NKR.OL,61.16,0.393
55,Equinor ASA,EQNR.OL,106.13,0.602
56,Sogn Sparebank,SOGN.OL,45.31,0.316
57,Aurskog Sparebank,AURG.OL,14.01,0.111
58,SpareBank 1 Nordmøre,SNOR.OL,20.18,0.157
59,Integrated Wind Solutions ASA,IWS.OL,48.48,0.347
60,Zaptec ASA,ZAP.OL,120.73,0.708
61,Yara International ASA,YAR.OL,38.59,0.29
62,Kitron ASA,KIT.OL,94.88,0.617
63,Byggma ASA,BMA.OL,53.27,0.398
64,Sea1 Offshore Inc.,SEA1.OL,57.37,0.424
65,PetroNor E&P ASA,PNOR.OL,58.89,0.438
66,Archer Limited,ARCH.OL,28.35,0.235
67,Cambi ASA,CAMBI.OL,26.8,0.226
68,Rogaland Sparebank,ROGS.OL,16.49,0.145
69,Polaris Media ASA,POL.OL,26.11,0.225
70,Magnora Data Center ASA,MDATA.OL,127.91,0.82
71,Måsøval AS,MAS.OL,61.7,0.474
