Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Lahav LR Real Estate Ltd,LAHAV.TA,114.38,0.257,1.109,Yes
2,Omer Construction & Engineering (1986) Ltd.,OMCN.TA,85.57,0.227,0.16,No
3,Oil Refineries Ltd.,ORL.TA,170.13,0.381,0.177,No
4,Telsys Ltd.,TLSY.TA,101.02,0.265,0.095,Yes
5,I.E.S Holdings Ltd,IES.TA,162.72,0.371,0.631,Yes
6,Hiper Global Ltd.,HIPR.TA,104.2,0.286,0.933,Yes
7,Gaon Group Ltd.,GAGR.TA,257.34,0.53,0.121,Yes
8,Goto Ltd,GOTO.TA,151.51,0.406,0.529,No
9,Gilat Telecom Global Ltd,GLTL.TA,171.63,0.443,1.042,Yes
10,Harel Insurance Investments & Financial Services Ltd,HARL.TA,88.66,0.279,0.944,Yes
11,Scope Metals Group Ltd.,SCOP.TA,111.51,0.338,0.858,Yes
12,Keystone Infra Ltd,KSTN.TA,150.74,0.423,0.938,Yes
13,Enlight Renewable Energy Ltd,ENLT.TA,169.25,0.463,2.207,Yes
14,Shapir Engineering and Industry Ltd,SPEN.TA,67.5,0.242,0.181,Yes
15,Phoenix Financial Ltd.,PHOE.TA,60.97,0.228,0.998,Yes
16,Migdal Insurance and Financial Holdings Ltd.,MGDL.TA,93.31,0.319,1.327,Yes
17,Afcon Holdings Ltd,AFHL.TA,153.53,0.462,0.495,No
18,Tower Semiconductor Ltd.,TSEM.TA,223.12,0.59,0.815,Yes
19,Menora Mivtachim Holdings Ltd.,MMHD.TA,70.97,0.264,0.907,Yes
20,Generation Capital Ltd,GNRS.TA,157.68,0.484,0.503,Yes
21,Solaer Renewable Energies Ltd,SOLR.TA,138.83,0.445,1.727,Yes
22,BrainsWay Ltd.,BWAY.TA,96.35,0.35,0.93,Yes
23,OPC Energy Ltd.,OPCE.TA,117.64,0.41,1.897,Yes
24,Ayalon Insurance Company Ltd,AYAL.TA,230.74,0.658,1.533,Yes
25,Paz Retail And Energy Ltd.,PAZ.TA,32.23,0.151,0.43,Yes
26,Max Stock Ltd.,MAXO.TA,106.62,0.405,1.093,Yes
27,Veridis Environment Ltd,VRDS.TA,145.29,0.529,1.153,Yes
28,Hagag Europe Development Z.F. Ltd,HGGE.TA,117.22,0.455,2.093,Yes
29,Mega Or Holdings Ltd,MGOR.TA,228.94,0.718,2.423,Yes
30,C. Mer Industries Ltd.,CMER.TA,85.47,0.369,1.553,Yes
31,Ashdod Refinery Ltd,ARF.TA,163.36,0.6,0.387,No
32,Alma Yesodot Ltd,ALMY.TA,47.64,0.236,0.555,Yes
33,Clal Insurance Enterprises Holdings Ltd.,CLIS.TA,70.92,0.343,1.629,Yes
34,Econergy Ltd,ECNR.TA,98.3,0.441,1.898,Yes
35,Minrav Group Ltd,MNRV.TA,69.62,0.338,0.846,No
36,Shaniv Paper Industry Ltd,SHAN.TA,64.04,0.318,0.593,Yes
37,Michpal Technologies Ltd,MCPL.TA,64.38,0.324,0.574,No
38,Shikun & Binui Energy Ltd,SBEN.TA,93.39,0.438,0.607,Yes
39,iCon Group Ltd,ICON.TA,45.56,0.25,0.055,Yes
40,Ari Real Estate (Arena) Investment Ltd,ARIN.TA,89.46,0.434,0.596,Yes
41,TA-125,^TA125.TA,29.16,0.174,1.0,Yes
42,Meshek Energy - Renewable Energies Ltd.,MSKE.TA,134.91,0.606,2.956,Yes
43,I.B.I. Investment House Ltd,IBI.TA,127.83,0.586,2.103,Yes
44,Rimon Consulting & Management Services Ltd.,RMON.TA,81.08,0.423,0.99,Yes
45,Tiv Taam Holdings 1 Ltd.,TTAM.TA,48.35,0.281,0.611,Yes
46,G1 Secure Solutions Ltd,GOSS.TA,34.6,0.216,0.183,Yes
47,El-Mor Electric Installation & Services (1986) Ltd.,ELMR.TA,101.99,0.524,1.217,Yes
48,E. Schnapp & Co. Works Ltd,SHNP.TA,36.21,0.242,0.046,No
49,The Tel-Aviv Stock Exchange Ltd.,TASE.TA,99.47,0.552,2.384,Yes
50,Compugen Ltd.,CGEN.TA,89.9,0.514,1.589,Yes
51,Aluma Infrastructure Fund (2020) Ltd,ALUMA.TA,39.57,0.274,1.092,Yes
52,Upsellon Brands Holdings Ltd,UPSL.TA,102.27,0.591,1.144,No
53,Rapac Communication & Infrastructure Ltd,RPAC.TA,64.26,0.413,1.461,Yes
54,Direct Finance of Direct Group (2006) Ltd,DIFI.TA,42.71,0.31,0.06,No
55,Kenon Holdings Ltd.,KEN.TA,50.43,0.358,1.405,Yes
56,Tera Light Ltd,TRLT.TA,51.63,0.366,1.494,Yes
57,Nextcom Ltd.,NXTM.TA,105.08,0.642,1.184,Yes
58,Dor Alon Energy In Israel (1988) Ltd,DRAL.TA,47.88,0.35,1.026,Yes
59,Ravad Ltd,RAVD.TA,38.18,0.297,0.595,Yes
60,Aran Research & Development (1982) Ltd.,ARAN.TA,51.32,0.392,1.087,Yes
61,Mivtach Shamir Holdings Ltd,MISH.TA,58.81,0.447,1.899,Yes
62,S.R. Accord Ltd.,SRAC.TA,19.97,0.174,0.007,No
63,SofWave Medical Ltd.,SOFW.TA,61.21,0.47,1.723,Yes
64,Priortech Ltd,PRTC.TA,63.93,0.489,1.047,Yes
65,Electra Limited,ELTR.TA,27.56,0.242,0.151,Yes
66,Energix - Renewable Energies Ltd.,ENRG.TA,65.87,0.519,1.906,Yes
67,Bezeq The Israel Telecommunication Corp. Ltd,BEZQ.TA,30.81,0.277,1.295,Yes
68,Rent It - Residential Reit Ltd,RENT.TA,26.81,0.246,0.214,No
69,Bank Leumi le-Israel B.M.,LUMI.TA,20.66,0.195,0.736,Yes
70,I.D.I. Insurance Company Ltd.,IDIN.TA,37.95,0.339,0.17,Yes
71,Veloryx Ltd,VRYX.TA,237.36,1.337,0.568,Yes
72,O.Y. Nofar Energy Ltd,NOFR.TA,113.31,0.829,3.43,Yes
73,Themis G.R.E.N. Ltd,TMIS.TA,68.99,0.576,1.185,Yes
74,Wesure Global Tech Ltd,WESR.TA,75.33,0.629,1.309,Yes
75,F.I.B.I. Holdings Ltd,FIBIH.TA,31.28,0.304,0.834,Yes
76,Strauss Group Ltd.,STRS.TA,26.33,0.279,0.476,Yes
77,Fattal Holdings (1998) Ltd,FTAL.TA,42.43,0.431,1.638,Yes
78,M.Yochananof and Sons (1988) Ltd,YHNF.TA,34.1,0.363,1.299,Yes
79,Bank Hapoalim B.M.,POLI.TA,18.57,0.21,0.679,Yes
80,Sunflower Sustainable Investments Ltd,SNFL.TA,31.16,0.339,1.472,Yes
81,Azrieli Group Ltd.,AZRG.TA,27.84,0.307,1.606,Yes
82,Kardan Israel Ltd.,KRDI.TA,53.92,0.551,1.172,Yes
83,Elbit Systems Ltd.,ESLT.TA,38.17,0.414,1.196,Yes
84,Ratio Petroleum Energy - Limited Partnership,RTPT.TA,47.96,0.503,0.296,Yes
85,Albaad Massuot Yitzhak Ltd,ALBA.TA,33.79,0.381,1.164,Yes
86,InPlay Oil Corp.,IPO.TA,51.7,0.562,0.196,Yes
87,Zephyrus Wing Energies Ltd,ZPRS.TA,51.17,0.563,2.589,Yes
88,Mendelson Infrastructures & Industries Ltd.,MNIN.TA,22.11,0.273,0.204,Yes
89,Tondo Smart Ltd,TNDO.TA,92.06,0.933,0.826,Yes
90,Luzon Ronson N.V.,LURO.TA,37.11,0.449,1.544,Yes
91,Global Knafaim Leasing Ltd,GKL.TA,18.54,0.242,0.253,Yes
92,Razor Labs,RZR.TA,79.38,0.866,1.516,Yes
93,Tadiran Group Ltd,TDRN.TA,38.86,0.483,0.399,Yes
94,Bram Industries Ltd.,BRAM.TA,52.57,0.677,0.357,Yes
95,Amir Marketing and Investments in Agriculture Ltd,AMRK.TA,11.78,0.181,0.198,Yes
96,Inrom Construction Industries Ltd,INRM.TA,25.09,0.365,0.277,Yes
97,Thirdeye Systems Ltd,THES.TA,97.38,1.164,4.707,Yes
98,P.C.B. Technologies Ltd,PCBT.TA,33.98,0.511,0.469,Yes
99,Zanlakol Ltd,ZNKL.TA,18.47,0.315,0.551,Yes
100,Idomoo Ltd.,IDMO.TA,29.44,0.484,0.14,No
101,Turpaz Industries Ltd,TRPZ.TA,27.47,0.462,2.127,Yes
102,TopGum Industries Ltd.,TPGM.TA,42.14,0.693,2.643,Yes
103,Camtek Ltd.,CAMT.TA,34.3,0.581,1.969,Yes
104,Payment Financial Technologies Ltd,PMNT.TA,24.02,0.427,1.495,Yes
105,Baran Group Ltd,BRAN.TA,29.07,0.509,0.598,No
106,El Al Israel Airlines Ltd.,ELAL.TA,23.54,0.428,0.124,No
107,Terminal X Online Ltd.,TRX.TA,27.49,0.495,1.595,Yes
108,Buligo Capital Ltd,BLGO.TA,23.63,0.444,1.685,Yes
109,Bet Shemesh Engines Holdings (1997) Ltd,BSEN.TA,24.38,0.474,1.334,Yes
110,Menif - Financial Services Ltd,MNIF.TA,12.43,0.269,1.153,Yes
111,Cellcom Israel Ltd.,CEL.TA,11.9,0.262,0.95,Yes
112,Land Development of Nimrodi Group Ltd.,ILDC.TA,15.56,0.349,0.661,Yes
113,Kamada Ltd.,KMDA.TA,9.99,0.248,0.295,Yes
114,Mizrahi Tefahot Bank Ltd.,MZTF.TA,10.17,0.255,0.678,Yes
115,Isrotel Ltd.,ISRO.TA,12.7,0.318,1.101,Yes
116,Iargento Hi Tech Assets Limited Partnership,IARG.TA,43.41,1.015,1.87,Yes
117,Israel Land Development - Urban Renewal Ltd,ILDR.TA,19.74,0.512,1.121,Yes
118,Ralco Agencies Ltd,RLCO.TA,12.33,0.338,0.243,Yes
119,Analyst I.M.S. Investment Management Services Ltd,ANLT.TA,15.33,0.45,1.06,Yes
