Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Triodos Fair Share Inc,TFSF.AS,5.83,0.018,0.031,Yes
2,ASR Nederland N.V.,ASRNL.AS,36.54,0.124,0.571,Yes
3,NN Group N.V.,NN.AS,42.36,0.154,0.593,Yes
4,Kendrion N.V.,KENDR.AS,65.29,0.242,0.001,No
5,Hydratec Industries NV,HYDRA.AS,52.64,0.207,0.27,Yes
6,ABN AMRO Bank N.V.,ABN.AS,73.76,0.277,0.46,Yes
7,Van Lanschot Kempen NV,VLK.AS,45.37,0.19,0.356,Yes
8,SBM Offshore N.V.,SBMO.AS,81.18,0.313,0.014,Yes
9,ING Groep N.V.,INGA.AS,53.76,0.234,1.212,Yes
10,IncomeShares S&P500 Options ETP,SPYY.AS,19.81,0.1,0.47,Yes
11,NEPI Rockcastle N.V.,NRP.AS,25.4,0.133,0.825,Yes
12,Aalberts N.V.,AALB.AS,78.77,0.35,1.95,Yes
13,CM.com N.V.,CMCOM.AS,72.88,0.332,0.73,No
14,Morefield Group N.V.,MORE.AS,28.1,0.151,0.484,Yes
15,InPost S.A.,INPST.AS,60.6,0.314,1.258,Yes
16,Koninklijke BAM Groep nv,BAMNB.AS,61.48,0.32,0.853,Yes
17,Basic-Fit N.V.,BFIT.AS,34.89,0.198,0.364,Yes
18,ASML Holding N.V.,ASML.AS,104.19,0.485,2.557,Yes
19,Koninklijke Vopak N.V.,VPK.AS,33.39,0.194,0.277,Yes
20,The Magnum Ice Cream Company N.V.,MICC.AS,53.37,0.291,0.726,Yes
21,AEX-Index,^AEX,19.84,0.124,1.0,Yes
22,Aperam S.A.,APAM.AS,114.34,0.552,2.201,Yes
23,TKH Group N.V.,TWEKA.AS,56.16,0.323,0.891,Yes
24,Corbion N.V.,CRBN.AS,35.99,0.222,0.292,Yes
25,IncomeShares Amazon (AMZN) Options ETP,AMZY.AS,53.56,0.327,0.061,No
26,Fastned B.V.,FAST.AS,96.82,0.543,0.747,Yes
27,Shell plc,SHELL.AS,43.45,0.292,1.127,No
28,Pantarai ADAPT ETP,ADPT.AS,14.83,0.113,0.462,Yes
29,HAL Trust,HAL.AS,25.86,0.194,0.356,Yes
30,IncomeShares NVIDIA NVDA Options ETP,NVDY.AS,26.56,0.202,0.204,Yes
31,Bnp Paribas -  BNP Paribas ESG Netherlands Index Fund,BNPNL.AS,22.45,0.177,1.307,Yes
32,GS Europe Sust Small Cap Fund NL P,GSED.AS,19.21,0.155,0.963,Yes
33,Koninklijke Heijmans N.V.,HEIJM.AS,79.04,0.525,1.898,Yes
34,ASM International NV,ASM.AS,92.6,0.61,3.589,Yes
35,ForFarmers N.V.,FFARM.AS,43.52,0.338,0.748,Yes
36,IncomeShares Apple (AAPL) Options ETP,AAPY.AS,21.55,0.187,0.318,No
37,BE Semiconductor Industries N.V.,BESI.AS,94.32,0.654,3.011,Yes
38,Aegon Ltd.,AGN.AS,24.03,0.211,0.537,Yes
39,IncomeShares Nasdaq 100 Options ETP,QQQY.AS,20.24,0.199,0.017,Yes
40,IncomeShares AMD Options ETP,AMDY.AS,97.1,0.754,1.084,Yes
41,Havas N.V.,HAVAS.AS,30.01,0.291,1.266,Yes
42,BNP Paribas III ESG Glb Prop Secs Ix Cl,BGPSF.AS,13.7,0.15,0.825,Yes
43,Coca-Cola Europacific Partners PLC,CCEP.AS,32.27,0.333,1.352,Yes
44,Heineken Holding N.V.,HEIO.AS,27.97,0.296,1.231,Yes
45,Eurocastle Investment Limited,ECT.AS,84.66,0.757,1.155,Yes
