Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Betashares Australian Cash Plus Active ETF,MMKT.AX,4.37,0.002,0.006,Yes
2,Macquarie Bank Limited,MBLPD.AX,8.43,0.011,0.041,Yes
3,WCM Global Growth Limited,WQG.XA,86.65,0.102,2.51,Yes
4,Joyce Corporation Ltd,JYC.XA,38.39,0.053,0.045,Yes
5,Betashares Australian Credit Income Active ETF,HBRD.AX,4.55,0.007,0.052,Yes
6,National Australia Bank Limited,NABPH.AX,5.48,0.01,0.089,Yes
7,Commonwealth Bank of Australia,CBAPI.AX,5.02,0.01,0.015,Yes
8,Saunders International Limited,SND.XA,68.74,0.134,1.686,Yes
9,Magellan Global Opportunities Fund - Active ETF,OPPT.AX,20.63,0.051,0.627,Yes
10,Westpac Banking Corporation,WBCPJ.AX,3.98,0.011,0.062,Yes
11,Macquarie Bank Limited,MBLPC.AX,10.16,0.029,0.309,No
12,Insurance Australia Group Limited,IAGPF.AX,10.04,0.029,0.048,Yes
13,Bendigo and Adelaide Bank Limited,BENPH.AX,5.52,0.016,0.097,No
14,FAR Limited,FAR.XA,23.76,0.067,0.758,No
15,Ramsay Health Care Limited,RHCPA.AX,4.39,0.014,0.143,Yes
16,ANZ Group Holdings Limited,AN3PI.AX,4.91,0.016,0.045,Yes
17,Suncorp Group Ltd,SUNPJ.AX,5.78,0.019,0.001,No
18,Latitude Group Holdings Limited,LFSPA.AX,9.98,0.032,0.007,Yes
19,Macquarie Group Limited,MQGPE.AX,5.41,0.018,0.029,Yes
20,APA Group,APA.XA,33.24,0.11,0.417,No
21,Joyce Corporation Ltd,JYC.AX,33.35,0.113,0.05,No
22,APA Group,APA.AX,33.92,0.115,0.437,No
23,Suncorp Group Limited,SUNPI.AX,5.3,0.02,0.011,No
24,L1 Long Short Fund Limited,LSF.AX,58.14,0.193,1.146,Yes
25,National Australia Bank Limited,NABPI.AX,5.93,0.024,0.133,Yes
