Rank,Name,Ticker,Return (%),Risk
1,Adviceworx Worldwide Equity Prescient Actively Managed Exchange Traded Fund A,ADXWWE.JO,10.56,0.007
2,Easyetfs Rf Proprietary Limited - Anchor EasyETFs Aspirant Global Equity Actively Managed ETF,AAGEET.JO,13.5,0.036
3,ADvTECH Limited,ADH.JO,67.12,0.151
4,Oasis Crescent Property Fund,OAS.JO,45.47,0.127
5,Argent Industrial Limited,ART.JO,50.17,0.142
6,FirstRand Bank Limited,JPETNQ.JO,72.89,0.221
7,Schroder European Real Estate Investment Trust Plc,SCD.JO,0.0,0.0
8,Merafe Resources Limited,MRF.JO,43.04,0.158
9,Octodec Investments Limited,OCT.JO,62.33,0.216
10,Omnia Holdings Limited,OMN.JO,45.16,0.181
11,BHP Group Limited,BHG.JO,72.82,0.269
12,Grindrod Limited,GND.JO,77.0,0.287
13,Standard Bank Group Limited,SBK.JO,39.82,0.168
14,FirstRand Bank Limited,LLETNC.JO,104.24,0.366
15,Glencore plc,GLN.JO,75.07,0.289
16,KAP Limited,KAP.JO,82.35,0.313
17,FirstRand Bank Limited,LLETNQ.JO,110.0,0.421
18,South32 Limited,S32.JO,123.01,0.463
19,Spur Corporation Ltd,SUR.JO,37.37,0.182
20,Netcare Limited,NTC.JO,31.04,0.155
21,Remgro Limited,REM.JO,17.79,0.096
22,The Standard Bank of South Africa Limited,AMC009.JO,18.12,0.099
23,Anglo American plc,AGL.JO,50.33,0.252
24,Discovery Limited,DSY.JO,36.59,0.194
25,Aspen Pharmacare Holdings Limited,APN.JO,80.73,0.377
26,FirstRand Bank Limited,PAETNC.JO,192.4,0.702
27,FirstRand Bank Limited,PAETNQ.JO,198.18,0.734
28,Easyetfs Rf Proprietary Limited - Ivy Actively Managed ETF,IVYAI.JO,91.24,0.43
29,Capitec Limited,CPI.JO,40.69,0.224
30,Satrix ILBI ETF,STXILB.JO,15.02,0.092
31,Sabvest Capital Limited,SBP.JO,34.3,0.195
32,KAL Group Limited,KAL.JO,26.19,0.156
33,Alphamin Resources Corp.,APH.JO,70.05,0.37
34,Rainbow Chicken Limited,RBO.JO,80.76,0.414
35,Balwin Properties Limited,BWN.JO,57.46,0.325
36,Altron Limited,AEL.JO,72.62,0.395
37,PPC Ltd,PPC.JO,43.68,0.265
38,FNB Government Inflation Linked Bond ETF,FNBINF.JO,13.91,0.094
39,Sygnia Itrix MSCI Japan ETF,SYGJP.JO,18.54,0.127
40,Spear Reit Limited,SEA.JO,28.34,0.191
41,Sun International Limited,SUI.JO,28.13,0.198
42,African Media Entertainment Limited,AME.JO,42.53,0.295
43,Sasol Limited,SOL.JO,130.5,0.714
44,Anheuser-Busch InBev SA/NV,ANH.JO,30.78,0.227
45,Sygnia Itrix MSCI Emerging Markets 50 ETF,SYGEMF.JO,38.52,0.279
46,Sygnia Itrix S&P Global 1200 ESG ETF,SYGESG.JO,12.18,0.098
