Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,"The San-in Godo Bank,Ltd.",8381.T,110.44,0.176,0.173,Yes
2,"Tokyo Automatic Machinery Works, Ltd.",6360.T,46.38,0.103,0.075,Yes
3,"Hachijuni Nagano Bank, Ltd.",8359.T,91.78,0.186,0.256,Yes
4,"Kyoto Financial Group,Inc.",5844.T,72.97,0.158,0.084,No
5,"The 77 Bank, Ltd.",8341.T,113.51,0.22,0.176,Yes
6,"Daishi Hokuetsu Financial Group, Inc.",7327.T,98.55,0.202,0.171,Yes
7,"Miraini Holdings Co., Ltd.",546A.T,111.93,0.223,0.129,Yes
8,"IwaiCosmo Holdings, Inc.",8707.T,94.71,0.202,0.235,Yes
9,Suruga Bank Ltd.,8358.T,114.02,0.233,0.196,Yes
10,Okinawa Cellular Telephone Company,9436.T,69.88,0.166,0.166,No
11,"Sumitomo Mitsui Trust Group, Inc.",8309.T,79.86,0.19,0.13,Yes
12,"Nippon Beet Sugar Manufacturing Co.,Ltd.",2108.T,107.92,0.246,0.041,No
13,SoftBank Corp.,94345.T,2.41,0.008,0.005,Yes
14,"Hirogin Holdings, Inc.",7337.T,81.08,0.21,0.297,Yes
15,"The Kiyo Bank, Ltd.",8370.T,90.32,0.228,0.325,Yes
16,"Mebuki Financial Group,Inc.",7167.T,98.07,0.246,0.327,Yes
17,"Sun Messe Co., Ltd.",7883.T,18.62,0.06,0.087,Yes
18,"Fukuda Denshi Co., Ltd.",6960.T,99.31,0.251,0.367,Yes
19,Takasago Tekko K.K.,5458.T,64.29,0.187,0.067,Yes
20,"Otsuka Holdings Co., Ltd.",4578.T,67.99,0.196,0.109,Yes
21,LECIP Holdings Corporation,7213.T,69.86,0.205,0.148,Yes
22,"The Gunma Bank, Ltd.",8334.T,88.37,0.247,0.148,Yes
23,"Japan Post Holdings Co., Ltd.",6178.T,84.67,0.241,0.2,Yes
24,Okasan Securities Group Inc.,8609.T,110.4,0.295,0.262,Yes
25,"Kanamoto Co.,Ltd.",9678.T,67.09,0.204,0.258,Yes
26,"Meito Co., Ltd.",2207.T,68.46,0.208,0.213,No
27,"Yamaguchi Financial Group, Inc.",8418.T,98.7,0.279,0.256,Yes
28,"The Chiba Bank, Ltd.",8331.T,101.23,0.285,0.301,Yes
29,"Daiwabo Holdings Co., Ltd.",3107.T,35.38,0.122,0.058,Yes
30,"Hakuto Co., Ltd.",7433.T,46.02,0.153,0.069,Yes
31,"Mitani Sangyo Co., Ltd.",8285.T,91.09,0.266,0.101,Yes
32,"Mizuho Financial Group, Inc.",8411.T,89.8,0.268,0.431,Yes
33,"Yokohama Maruuo Co., Ltd.",8045.T,114.47,0.322,0.295,Yes
34,"CCI Group, Inc.",7381.T,110.56,0.315,0.114,Yes
35,"Fukuoka Financial Group, Inc.",8354.T,96.83,0.286,0.363,Yes
36,"Senshu Ikeda Holdings, Inc.",8714.T,85.05,0.259,0.232,Yes
37,Yamabiko Corporation,6250.T,94.17,0.283,0.345,Yes
38,"Macnica Holdings, Inc.",3132.T,101.64,0.302,0.628,Yes
39,Daiwa Securities Group Inc.,8601.T,66.75,0.219,0.002,Yes
40,Rinko Corporation,9355.T,30.13,0.112,0.108,No
41,"Nippon Crucible Co., Ltd.",5355.T,16.54,0.065,0.002,Yes
42,Iceco Inc.,7698.T,41.88,0.15,0.021,No
43,"Chugin Financial Group,Inc.",5832.T,79.81,0.256,0.221,Yes
44,"Sophia Holdings Co.,Ltd.",6942.T,23.1,0.089,0.053,Yes
45,House Foods Group Inc.,2810.T,45.97,0.164,0.078,Yes
46,"Sumitomo Mitsui Financial Group, Inc.",8316.T,83.75,0.267,0.31,Yes
47,"Soken Chemical & Engineering Co., Ltd.",4972.T,108.73,0.325,0.346,Yes
48,Aucnet Inc.,3964.T,71.6,0.237,0.417,Yes
49,"HIRAYAMA HOLDINGS Co.,Ltd.",7781.T,75.14,0.246,0.017,Yes
50,"Inaba Denki Sangyo Co.,Ltd.",9934.T,57.64,0.199,0.221,Yes
51,Sanritsu Corporation,9366.T,38.25,0.141,0.049,Yes
52,"OOTOYA Holdings Co., Ltd.",2705.T,92.35,0.29,0.199,Yes
53,Sato Shoji Corporation,8065.T,110.92,0.332,0.346,Yes
54,"Mitsubishi UFJ Financial Group, Inc.",8306.T,66.88,0.226,0.202,Yes
55,"Hayashikane Sangyo Co.,Ltd.",2286.T,44.94,0.164,0.145,No
56,"Kyushu Financial Group, Inc.",7180.T,93.49,0.297,0.458,Yes
57,Kaneka Corporation,4118.T,59.3,0.208,0.353,Yes
58,"Kpp Group Holdings Co., Ltd.",9274.T,50.1,0.182,0.131,Yes
59,"Tokushu Tokai Paper Co., Ltd.",3708.T,51.39,0.188,0.066,No
60,"Kobayashi Yoko Co., Ltd.",8742.T,93.42,0.303,0.43,Yes
61,Tokyo Century Corporation,8439.T,53.65,0.197,0.211,Yes
62,"Meiji Machine Co., Ltd.",6334.T,73.29,0.253,0.343,Yes
63,"Iyogin Holdings, Inc.",5830.T,99.52,0.32,0.368,Yes
64,ISB Corporation,9702.T,44.11,0.169,0.194,Yes
65,"Azuma Shipping Co., Ltd.",9380.T,36.86,0.145,0.088,Yes
66,"MS&AD Insurance Group Holdings, Inc.",8725.T,65.37,0.236,0.131,No
67,"The Sumitomo Warehouse Co., Ltd.",9303.T,43.1,0.167,0.135,No
68,"Mitsubishi Pencil Co., Ltd.",7976.T,58.65,0.217,0.113,Yes
69,Japan Pulp and Paper Company Limited,8032.T,87.96,0.3,0.275,Yes
70,KUWAZAWA Holdings Corporation,8104.T,35.04,0.144,0.068,Yes
71,"Shizuoka Financial Group,Inc.",5831.T,105.3,0.353,0.469,Yes
72,"artience Co., Ltd.",4634.T,85.13,0.302,0.402,Yes
