Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,RBC Enhanced North American Value Fund,RNVL.NE,32.36,0.027,,
2,RBC Enhanced Quant Canadian Dividend Leaders Fund,RCDL.NE,32.37,0.028,,
3,Brookfield Corporation,BN-PFE.TO,23.97,0.038,0.029,Yes
4,Pembina Pipeline Corporation,PPL-PQ.TO,11.57,0.02,0.079,No
5,Pembina Pipeline Corporation,PPL-PG.TO,15.14,0.027,0.131,Yes
6,Brookfield Corporation,BN-PR.TO,28.76,0.048,0.199,No
7,Brookfield Corp,BN-PB.TO,20.58,0.036,0.168,No
8,RFA Financial Inc.,RFA-PI.TO,23.77,0.042,0.072,No
9,Enbridge Inc.,ENB-PFG.TO,23.19,0.046,0.148,Yes
10,Brookfield Corporation,BN-PFK.TO,19.99,0.044,0.821,No
11,Brookfield Corporation,BN-PT.TO,28.16,0.062,0.041,No
12,Pembina Pipeline Corporation,PPL-PC.TO,12.04,0.029,0.112,Yes
13,Partners Value Split Corp.,PVS-PH.TO,4.7,0.012,0.081,Yes
14,Brookfield Renewable Power Preferred Equity Inc.,BRF-PB.TO,18.13,0.043,0.101,Yes
15,IGM Financial Inc.,IGM.TO,86.17,0.165,0.398,Yes
16,Brookfield Corporation,BN-PFG.TO,19.74,0.047,0.035,Yes
17,TransAlta Corporation,TA-PH.TO,10.44,0.026,0.176,Yes
18,Enbridge Inc.,ENB-PFV.TO,12.86,0.032,0.217,Yes
19,Pembina Pipeline Corporation,PPL-PA.TO,12.6,0.032,0.107,Yes
20,Laurentian Bank of Canada,LB-PH.TO,13.33,0.034,0.138,Yes
21,National Bank of Canada,NA-PS.TO,11.15,0.029,0.038,No
22,Capital Power Corp,CPX-PC.TO,9.27,0.025,0.008,Yes
23,National Bank of Canada,NA-PK.TO,11.3,0.031,0.006,Yes
24,Enbridge Inc.,ENB-PFA.TO,21.78,0.058,0.303,Yes
25,National Bank of Canada,NA-PG.TO,8.57,0.024,0.028,Yes
26,CU Inc,CIU-PC.TO,33.97,0.087,0.255,No
27,Brookfield Corporation,BN-PFM.TO,11.7,0.033,0.105,No
28,TC Energy Corporation,TRP-PF.TO,27.26,0.072,0.23,Yes
29,Tamarack Valley Energy Ltd.,TVE.TO,152.16,0.287,0.281,Yes
30,Brookfield Office Properties Inc,BPO-PT.TO,36.11,0.094,0.221,Yes
31,Algonquin Power & Utilities Corp,AQN-PD.TO,11.87,0.034,0.015,No
32,Algonquin Power & Utilities Corp,AQN-PA.TO,13.13,0.038,0.038,Yes
33,Pembina Pipeline Corporation,PPL-PE.TO,12.98,0.037,0.08,Yes
34,Fortis Inc.,FTS-PM.TO,12.81,0.037,0.238,Yes
35,Canaccord Genuity Group Inc.,CF-PA.TO,29.43,0.08,0.068,Yes
36,Enbridge Inc.,ENB-PP.TO,24.53,0.069,0.383,Yes
37,BCE Inc.,BCE-PK.TO,26.24,0.075,0.541,Yes
38,Enbridge Inc,ENB-PB.TO,28.32,0.081,0.096,Yes
39,Emera Incorporated,EMA-PH.TO,11.84,0.036,0.042,Yes
40,Enbridge Inc,ENB-PF.TO,23.57,0.069,0.154,Yes
41,Enbridge Inc.,ENB-PFC.TO,23.2,0.069,0.337,Yes
42,Altius Minerals Corporation,ALS.TO,111.65,0.254,0.692,Yes
43,Citadel Income Fund,CTF-UN.TO,28.71,0.084,1.154,No
44,Firm Capital Property Trust,FCD-UN.TO,28.22,0.083,0.16,Yes
45,"Mitsubishi UFJ Financial Group, Inc.",MUFG.NE,67.0,0.174,0.445,Yes
46,Source Rock Royalties Ltd.,SRR.V,41.74,0.118,0.542,No
47,Brookfield Office Properties Inc.,BPO-PG.TO,32.84,0.096,0.132,No
48,TC Energy Corp,TRP-PD.TO,16.51,0.052,0.178,Yes
49,TC Energy Corporation,TRP-PC.TO,27.65,0.083,0.284,Yes
50,Brookfield Office Properties Inc.,BPO-PA.TO,39.46,0.114,0.231,Yes
51,Brookfield Office Properties Inc,BPO-PR.TO,46.2,0.131,0.025,No
52,Canoe EIT Income,EIT-UN.TO,24.25,0.075,0.491,Yes
53,Enbridge Inc.,ENB-PJ.TO,22.21,0.069,0.337,Yes
54,Brookfield Office Properties Inc,BPO-PE.TO,30.88,0.094,0.039,Yes
55,Manulife Financial Corp,MFC-PM.TO,16.09,0.052,0.211,Yes
56,BCE Inc.,BCE-PT.TO,24.47,0.077,0.136,Yes
57,Premium Global Income Split Fund,PGIC.TO,40.18,0.12,0.462,Yes
58,Cavvy Energy Ltd.,CVVY.TO,249.45,0.461,1.607,No
59,ATCO Ltd.,ACO-X.TO,59.12,0.167,0.019,Yes
60,Royal Bank of Canada,RY-PS.TO,9.01,0.031,0.007,Yes
61,Canadian Large Cap Leaders Split Corp.,NPS.TO,73.04,0.2,0.626,Yes
62,BCE Inc.,BCE-PG.TO,27.6,0.088,0.11,No
63,Brookfield Renewable Partners L.P.,BEP-PR.TO,15.67,0.052,0.085,Yes
64,Canadian Utilities Ltd,CU-PC.TO,13.23,0.045,0.269,Yes
65,Real Estate Split Corp.,RS-PA.TO,7.19,0.025,0.064,No
66,Russel Metals Inc.,RUS.TO,98.34,0.255,0.142,Yes
67,Canadian Net Real Estate Investment Trust,NET-UN.V,35.84,0.113,0.313,No
68,Elevate Service Group Inc.,SERV.V,113.07,0.285,0.842,No
69,The Toronto-Dominion Bank,TD.TO,64.32,0.185,0.568,Yes
70,Enbridge Inc.,ENB-PFU.TO,11.27,0.039,0.308,Yes
71,Fortis Inc.,FTS-PG.TO,12.13,0.043,0.132,Yes
72,New Stratus Energy Inc.,NSE.V,128.29,0.318,1.29,No
73,Sun Life Financial Inc.,SLF-PJ.TO,26.4,0.088,0.225,Yes
74,Capstone Infrastructure Corporation,CSE-PA.TO,38.27,0.122,0.346,No
75,Sun Life Financial Inc.,SLF-PG.TO,25.86,0.087,0.241,Yes
76,Whitecap Resources Inc.,WCP.TO,92.01,0.253,0.094,No
77,TransAlta Corporation,TA-PD.TO,26.87,0.091,0.326,Yes
78,Enbridge Inc.,ENB-PD.TO,25.07,0.085,0.359,Yes
79,Headwater Exploration Inc.,HWX.TO,119.36,0.307,1.053,Yes
80,North American Financial 15 Split Corp,FFN-PA.TO,7.67,0.028,0.152,Yes
81,Power Corporation of Canada,POW-PI.TO,6.14,0.023,0.136,No
82,Bird Construction Inc.,BDT.TO,161.18,0.384,1.412,No
83,The Bank of Nova Scotia,BNS.TO,54.43,0.17,0.718,Yes
84,Great-West Lifeco Inc.,GWO.TO,73.03,0.217,0.405,Yes
85,Enbridge Inc.,ENB-PY.TO,25.73,0.089,0.437,Yes
86,PrairieSky Royalty Ltd.,PSK.TO,52.55,0.167,0.224,Yes
87,BCE Inc.,BCE-PM.TO,22.27,0.079,0.293,Yes
88,Brookfield Renewable Partners L.P.,BEP-PM.TO,10.75,0.04,0.048,Yes
89,TC Energy Corporation,TRP-PB.TO,25.23,0.089,0.438,Yes
90,Enbridge Inc,ENB-PT.TO,19.95,0.072,0.314,Yes
91,Manulife Financial Corp,MFC-PQ.TO,9.62,0.036,0.138,Yes
92,TransAlta Corporation,TA-PJ.TO,11.1,0.042,0.199,Yes
93,Brookfield Office Properties Inc.,BPO-PP.TO,46.12,0.152,0.214,Yes
94,Manulife Financial Corporation,MFC-PF.TO,28.81,0.102,0.224,No
95,BCE Inc.,BCE-PL.TO,29.0,0.103,0.699,Yes
96,National Bank of Canada,NA-PI.TO,7.64,0.03,0.036,Yes
97,BCE Inc.,BCE-PI.TO,22.98,0.084,0.198,Yes
98,Partners Value Split Corp.,PVS-PV.TO,10.07,0.039,0.157,Yes
99,High Arctic Overseas Holdings Corp.,HOH.V,155.37,0.394,0.376,Yes
100,Westshore Terminals Investment Corporation,WTE.TO,85.41,0.258,0.389,Yes
101,Canadian Utilities Limited,CU.TO,44.39,0.152,0.302,Yes
102,Extendicare Inc.,EXE.TO,136.24,0.363,1.427,Yes
103,Spartan Delta Corp.,SDE.TO,183.79,0.445,0.097,Yes
104,Pembina Pipeline Corporation,PPL-PO.TO,11.82,0.046,0.114,No
105,Enbridge Inc.,ENB-PV.TO,11.08,0.043,0.283,Yes
106,Manulife Financial Corporation,MFC-PL.TO,14.39,0.056,0.244,Yes
107,Brookfield Office Properties Inc.,BPO-PX.TO,22.89,0.086,0.02,No
108,Ecora Royalties PLC,ECOR.TO,119.22,0.336,0.083,No
109,Power Financial Corporation,PWF-PP.TO,32.13,0.117,0.055,No
110,Canoe EIT Income Fund,EIT-PB.TO,6.11,0.025,0.055,No
111,Prime Dividend Corp.,PDV.TO,80.85,0.254,0.065,No
112,Canaccord Genuity Group Inc.,CF-PC.TO,12.15,0.048,0.012,No
113,Brookfield Office Properties Inc.,BPO-PN.TO,46.52,0.162,0.12,Yes
114,Capital Power Corp,CPX-PE.TO,8.16,0.033,0.058,No
115,Fortis Inc.,FTS-PK.TO,16.87,0.066,0.126,Yes
116,Mullen Group Ltd.,MTL.TO,114.42,0.331,0.703,Yes
117,Intact Financial Corporation,IFC-PG.TO,10.4,0.042,0.188,No
118,Power Corporation of Canada,POW.TO,66.43,0.219,0.307,Yes
119,Emera Incorporated,EMA-PC.TO,11.32,0.046,0.023,No
120,Economic Investment Trust Limited,EVT.TO,34.43,0.127,0.148,Yes
121,Brookfield Corporation,BN-PZ.TO,13.68,0.055,0.012,No
122,BCE Inc.,BCE-PH.TO,19.55,0.076,0.057,Yes
123,Banyan Gold Corp.,BYN.V,205.01,0.499,3.528,Yes
124,Manulife Financial Corporation,MFC-PN.TO,13.83,0.056,0.353,Yes
125,Total Energy Services Inc.,TOT.TO,154.5,0.416,0.694,No
