Rank,Name,Ticker,Return (%),Risk
1,Major Cineplex Lifestyle Leasehold Property Fund.,MJLF.BK,56.8,0.079
2,Prime Office Leasehold Property Fund,POPF.BK,45.46,0.097
3,Prodigy Public Company Limited,PDG.BK,29.62,0.068
4,Don Muang Tollway Public Company Limited,DMT.BK,34.35,0.078
5,WORLDA01_DR WORLDA#BLS,WORLDA01.BK,55.44,0.121
6,WHA Industrial Leasehold Real Estate Investment Trust,WHAIR.BK,61.98,0.135
7,GOLDM01_DR GOLDM#BLS,GOLDM01.BK,84.17,0.178
8,Quality Houses Hotel And Residence Freehold And Leasehold Reit,QHHRREIT.BK,55.24,0.133
9,Singapore Exchange Limited,SGX19.BK,77.34,0.175
10,Jack Chia Industries (Thailand) Public Company Limited,JCT.BK,12.89,0.036
11,Thai Metal Drum Manufacturing Public Company Limited,TMD.BK,18.07,0.05
12,Khonburi Sugar Power Plant Infrastructure Fund,KBSPIF.BK,31.73,0.084
13,Thaitheparos Public Company Limited,SAUCE.BK,16.49,0.047
14,S Prime Growth Leasehold Real Estate Investment Trust,SPRIME.BK,44.01,0.113
15,Booking Holdings Inc.,BKNG03.BK,74.28,0.179
16,Siam Steel Service Center Public Company Limited,SSSC.BK,26.22,0.077
17,LH Financial Group Public Company Limited,LHFG.BK,86.42,0.209
18,Vintcom Technology Public Company Limited,VCOM.BK,60.22,0.159
19,Global Connections Public Company Limited,GC.BK,50.21,0.141
20,The Coca-Cola Company,KO80.BK,46.75,0.133
21,TISCO Financial Group Public Company Limited,TISCO.BK,36.15,0.107
22,BKI Holdings Public Company Limited,BKIH-R.BK,42.89,0.127
23,BKI Holdings Public Company Limited,BKIH.BK,42.89,0.127
24,INET Freehold and Leasehold Real Estate Investment Trust,INETREIT.BK,33.2,0.107
25,Amata Summit Growth Freehold and Leasehold Real Estate Investment Trust,AMATAR.BK,28.7,0.094
26,Kasikornbank Public Company Limited,KBANK.BK,67.58,0.196
27,C.P. Tower Leasehold Real Estate Investment Trust,CPTREIT.BK,51.05,0.157
28,Firetrade Engineering Public Company Limited,FTE.BK,85.4,0.24
29,AIM Industrial Growth Freehold and Leasehold Real Estate Investment Trust,AIMIRT.BK,33.28,0.11
30,Utility Business Alliance Public Company Limited,UBA.BK,49.18,0.155
31,JAPAN13_DR CAM MSCI JP-HUSD#KGI,JAPAN13.BK,52.4,0.165
32,Thai Industrial Fund 1,TIF1.BK,22.84,0.083
33,LH Shopping Centers Leasehold Real Estate Investment Trust,LHSC.BK,46.76,0.161
34,Applicad Public Company Limited,APP.BK,61.15,0.204
35,Dynasty Ceramic Public Company Limited,DCC-R.BK,3.64,0.015
36,SCB X Public Company Limited,SCB-R.BK,30.56,0.114
37,Eastern Star Real Estate Public Company Limited,ESTAR-R.BK,45.06,0.16
38,Johnson & Johnson,JNJ03.BK,63.82,0.218
39,Business Alignment Public Company Limited,BIZ.BK,86.33,0.276
40,"Sumitomo Mitsui Financial Group, Inc.",SMFG19.BK,73.23,0.244
41,Thailand Future Fund,TFFIF.BK,22.67,0.09
42,Thaifoods Group Public Company Limited,TFG-R.BK,18.35,0.074
43,Yuasa Battery (Thailand) Public Company Limited,YUASA.BK,38.59,0.148
44,Allianz Ayudhya Capital Public Company Limited,AYUD.BK,37.09,0.144
45,S P V I Public Company Limited,SPVI.BK,89.12,0.294
46,Asia Fiber Public Company Limited,AFC-R.BK,97.8,0.318
47,Thai Stanley Electric Public Company Limited,STANLY.BK,46.96,0.178
48,Alucon Public Company Limited,ALUCON.BK,50.25,0.19
49,Prodigy Public Company Limited,PDG-R.BK,28.03,0.115
50,Nava Nakorn Public Company Limited,NNCL.BK,33.25,0.134
51,Union Plastic Public Company Limited,UP.BK,37.11,0.147
52,Namyong Terminal Public Company Limited,NYT-R.BK,68.25,0.245
53,BA Airport Leasehold Real Estate Investment Trust,BAREIT.BK,32.97,0.133
54,MFEC Public Company Limited,MFEC.BK,31.26,0.128
55,Yuanta Securities (Thailand) Company Limited,JEPI19.BK,12.96,0.057
56,S 11 Group Public Company Limited,S11.BK,58.09,0.221
57,Thai Steel Cable Public Company Limited,TSC.BK,21.58,0.094
58,Hemaraj Industrial Property and Leasehold Fund,HPF.BK,27.76,0.118
59,Bank of Ayudhya Public Company Limited,BAY.BK,95.87,0.335
60,MFC Industrial Investment Property and Leasehold Fund,MII.BK,47.0,0.19
61,CPN Retail Growth Leasehold REIT,CPNREIT.BK,28.07,0.122
62,Phol Dhanya Public Company Limited,PHOL.BK,29.9,0.129
63,Hang Seng Investment Management - Japan Topix 100 IDX ETF,JAPAN10001.BK,30.87,0.133
64,Sub Sri Thai Real Estate Investment Trust,SSTRT.BK,17.41,0.08
65,Moong Pattana International Public Company Limited,MOONG-R.BK,28.26,0.124
66,T.A.C. Consumer Public Company Limited,TACC.BK,47.65,0.196
67,Muramoto Electron (Thailand) Public Company Limited,METCO.BK,59.26,0.237
68,"Mitsubishi UFJ Financial Group, Inc.",MUFG19.BK,57.36,0.233
69,Namyong Terminal Public Company Limited,NYT.BK,61.82,0.247
70,PTT Public Company Limited,PTT.BK,35.89,0.157
71,Grand Prix International Public Company Limited,GPI.BK,25.92,0.118
72,Morgan Stanley,MS06.BK,43.14,0.188
73,SPENGY80_DR SPENGY#KTB,SPENGY80.BK,74.85,0.296
74,Quality Houses Business Complex Leasehold Real Estate Investment Trust,QHBREIT.BK,32.95,0.15
75,Apple Inc.,AAPL19.BK,65.2,0.268
76,Don Muang Tollway Public Company Limited,DMT-R.BK,14.47,0.071
77,Eason & Co Public Company Limited,EASON.BK,23.62,0.112
78,Prima Marine Public Company Limited,PRM.BK,57.86,0.245
79,Somboon Advance Technology Public Company Limited,SAT.BK,37.13,0.169
80,Yuanta Securities (Thailand) Company Limited,TAIWAN19.BK,101.87,0.384
81,Getabec Public Company Limited,GTB.BK,21.84,0.106
82,Thai Plaspac Public Company Limited,TPAC-R.BK,46.12,0.207
83,Digital Telecommunications Infrastructure Fund,DIF.BK,14.2,0.073
84,Yuasa Battery (Thailand) Public Company Limited,YUASA-R.BK,47.9,0.217
85,LH Financial Group Public Company Limited,LHFG-R.BK,94.18,0.372
86,Future City Leasehold Real Estate Investment Trust,FUTURERT.BK,13.92,0.072
87,Assetwise Public Company Limited,ASW-R.BK,66.45,0.289
88,Airports of Thailand Public Company Limited,AOT.BK,72.56,0.311
89,AP (Thailand) Public Company Limited,AP-R.BK,46.79,0.218
90,Bangkok Bank Public Company Limited,BBL-R.BK,40.38,0.193
91,Keyence Corporation,KEYENCE23.BK,94.97,0.386
92,O.C.C. Public Company Limited,OCC-R.BK,4.44,0.024
93,Southern Concrete Pile Public Company Limited,SCP.BK,35.12,0.171
94,TPBI Public Company Limited,TPBI-R.BK,37.08,0.182
95,Golden Ventures Leasehold Real Estate Investment Trust,GVREIT.BK,37.3,0.185
96,"Cisco Systems, Inc.",CSCO06.BK,84.6,0.362
97,Prospect Logistics and Industrial Freehold and Leasehold Real Estate Investment Trust,PROSPECT.BK,66.09,0.299
98,KGI Securities (Thailand) Public Company Limited,TAIWANHD13.BK,56.0,0.261
99,PTT Global Chemical Public Company Limited,PTTGC-R.BK,88.49,0.379
100,Bound and Beyond Public Company Limited,BEYOND-R.BK,31.93,0.164
101,Bangkok Bank Public Company Limited,BBL.BK,40.83,0.204
102,Assetwise Public Company Limited,ASW.BK,66.05,0.308
103,Bangchak Corporation Public Company Limited,BCP-R.BK,100.85,0.428
104,United Overseas Bank Limited,UOB19.BK,35.45,0.184
105,KGI Securities (Thailand) Public Company Limited,KGI-R.BK,45.14,0.227
106,SP500US19_DR SP500US#YUANTA,SP500US19.BK,21.55,0.118
107,"Fast Retailing Co., Ltd.",UNIQLO80.BK,66.38,0.312
108,2S Metal Public Company Limited,2S.BK,69.21,0.325
109,CRISPR Therapeutics AG,CRSP03.BK,84.88,0.382
110,T.K.S. Technologies Public Company Limited,TKS.BK,56.94,0.279
111,Super Energy Power Plant Infrastructure Fund,SUPEREIF.BK,31.35,0.168
112,Industrial and Commercial Bank of China Limited,ICBC19.BK,45.58,0.233
113,Bangkok Life Assurance Public Company Limited,BLA.BK,40.96,0.214
114,KGI Securities (Thailand) Public Company Limited,KGI.BK,42.06,0.22
115,Sherwood Corporation (Thailand) Public Company Limited,SWC.BK,47.63,0.246
116,Thai Nondestructive Testing Public Company Limited,TNDT-R.BK,56.12,0.284
117,Ally Freehold And Leasehold Real Estate Investment Trust,ALLY.BK,23.6,0.134
118,Utility Business Alliance Public Company Limited,UBA-R.BK,36.43,0.198
119,SP500US80_DR SP500US#KTB,SP500US80.BK,24.55,0.14
120,Industrial and Commercial Bank of China Limited,ICBC06.BK,39.86,0.215
121,"The Goldman Sachs Group, Inc.",GSUS06.BK,37.36,0.204
122,SCB X Public Company Limited,SCB.BK,29.73,0.168
123,Pacific Pipe Public Company Limited,PAP.BK,85.66,0.407
124,Samart Corporation Public Company Limited,SAMART-R.BK,5.35,0.034
125,L.P.N. Development Public Company Limited,LPN-R.BK,2.69,0.017
126,Thanapiriya Public Company Limited,TNP-R.BK,5.35,0.034
127,Toray Textiles (Thailand) Public Company Limited,TTT-R.BK,7.19,0.045
128,Thai Union Group Public Company Limited,TU-R.BK,6.4,0.04
129,AEON Thana Sinsap (Thailand) Public Company Limited,AEONTS-R.BK,3.74,0.024
130,KGI Securities (Thailand) Public Company Limited,TAIWANAI13.BK,91.69,0.431
131,TISCO Financial Group Public Company Limited,TISCO-R.BK,17.88,0.107
132,North East Rubber Public Company Limited,NER.BK,21.58,0.127
133,Kingsmen C.M.T.I. Public Company Limited,K-R.BK,5.67,0.036
134,Monster Beverage Corporation,MNST06.BK,49.73,0.265
135,Asia Plus Group Holdings Public Company Limited,ASP-R.BK,8.72,0.054
136,Ichitan Group Public Company Limited,ICHI-R.BK,11.36,0.07
137,Global X Etf Series Global X Us Treasury 3-5 Year Etf,USTR24.BK,9.64,0.06
138,T S Flour Mill Public Company Limited,TMILL-R.BK,4.18,0.027
139,LH Hotel Leasehold Real Estate Investment Trust,LHHOTEL.BK,25.85,0.15
140,Amata Corporation Public Company Limited,AMATA-R.BK,9.06,0.056
141,Cal-Comp Electronics (Thailand) Public Company Limited,CCET-R.BK,2.55,0.016
142,Alla Public Company Limited,ALLA-R.BK,17.33,0.105
143,Rojana Industrial Park Public Company Limited,ROJNA.BK,41.6,0.23
144,Thaitheparos Public Company Limited,SAUCE-R.BK,15.39,0.094
145,Humanica Public Company Limited,HUMAN-R.BK,4.12,0.026
146,Saha Pathana Inter-Holding Public Company Limited,SPI-R.BK,1.31,0.009
147,BEC World Public Company Limited,BEC-R.BK,1.36,0.009
148,K&K Superstore Southern Public Company Limited,KK-R.BK,2.49,0.016
149,SCGJWD Logistics Public Company Limited,SJWD-R.BK,2.54,0.017
150,Airports of Thailand Public Company Limited,AOT-R.BK,88.73,0.43
151,JMT Network Services Public Company Limited,JMT-R.BK,2.18,0.014
152,Central Retail Corporation Public Company Limited,CRC-R.BK,9.84,0.063
153,Food Moments Public Company Limited,FM.BK,20.82,0.127
154,Food Moments Public Company Limited,FM-R.BK,20.82,0.127
155,Sansiri Public Company Limited,SIRI-R.BK,8.88,0.057
156,Business Alignment Public Company Limited,BIZ-R.BK,89.43,0.437
157,Sri Trang Gloves (Thailand) Public Company Limited,STGT.BK,83.28,0.414
158,Siam Steel Service Center Public Company Limited,SSSC-R.BK,15.54,0.097
159,SCG Packaging Public Company Limited,SCGP.BK,82.04,0.411
160,Tirathai Public Company Limited,TRT-R.BK,16.2,0.101
161,G-Able Public Company Limited,GABLE-R.BK,54.74,0.298
162,G-Able Public Company Limited,GABLE.BK,54.74,0.298
163,Global Power Synergy Public Company Limited,GPSC-R.BK,6.02,0.039
164,Siam City Cement Public Company Limited,SCCC-R.BK,8.88,0.057
165,Pruksa Holding Public Company Limited,PSH-R.BK,1.2,0.008
166,Pi Securities Public Company Limited,JAP03.BK,24.96,0.152
167,Konami Group Corporation,KONAMI24.BK,79.5,0.405
168,Sea Oil Public Company Limited,SEAOIL.BK,39.6,0.229
169,MFEC Public Company Limited,MFEC-R.BK,29.06,0.175
170,NIKKEI80_DR NIKKEI#KTB,NIKKEI80.BK,52.78,0.294
171,Thai Credit Bank Public Company Limited,CREDIT.BK,55.91,0.308
172,Boutique Newcity Public Company Limited,BTNC-R.BK,84.34,0.428
173,S & J International Enterprises Public Company Limited,S&J.BK,37.08,0.218
174,S & J International Enterprises Public Company Limited,S&J-R.BK,37.08,0.218
175,Thai Steel Cable Public Company Limited,TSC-R.BK,11.05,0.072
176,Pfizer Inc.,PFIZER19.BK,31.28,0.19
177,KCG Corporation Public Company Limited,KCG.BK,32.51,0.197
178,Advanced Info Service Public Company Limited,ADVANC.BK,41.07,0.241
179,President Bakery Public Company Limited,PB-R.BK,3.19,0.022
180,Frasers Property Thailand Industrial Freehold & Leasehold REIT,FTREIT.BK,35.78,0.215
181,Jack Chia Industries (Thailand) Public Company Limited,JCT-R.BK,11.88,0.078
182,United Palm Oil Industry Public Company Limited,UPOIC-R.BK,18.65,0.121
183,Megachem (Thailand) Public Company Limited,MGT-R.BK,20.97,0.135
184,Origin Property Public Company Limited,ORI-R.BK,2.7,0.019
185,Gulf Development Public Company Limited,GULF-R.BK,68.84,0.384
186,Gulf Development Public Company Limited,GULF.BK,68.84,0.384
187,Central Plaza Hotel Public Company Limited,CENTEL.BK,61.72,0.354
188,Singapore Technologies Engineering Ltd,STEG19.BK,40.27,0.248
189,Bangkok Airways Public Company Limited,BA.BK,68.95,0.387
190,Kiattana Transport Public Company Limited,KIAT.BK,27.69,0.178
191,Moong Pattana International Public Company Limited,MOONG.BK,37.4,0.235
192,Eli Lilly and Company,LLY80.BK,96.95,0.51
193,Smart Concrete Public Company Limited,SMART-R.BK,37.21,0.235
194,Venture Corporation Limited,VENTURE19.BK,32.73,0.211
195,Charan Insurance Public Company Limited,CHARAN.BK,70.99,0.403
196,Thai Union Feedmill Public Company Limited,TFM-R.BK,17.54,0.12
197,Muramoto Electron (Thailand) Public Company Limited,METCO-R.BK,65.96,0.383
198,Sri Trang Gloves (Thailand) Public Company Limited,STGT-R.BK,76.0,0.429
199,Thanasiri Group Public Company Limited,THANA.BK,75.3,0.427
200,WHA Utilities and Power Public Company Limited,WHAUP-R.BK,7.19,0.052
201,SP50001_DR SP500#BLS,SP50001.BK,20.33,0.14
202,WORLD03_DR WORLD#PI,WORLD03.BK,27.61,0.186
203,WHA Corporation Public Company Limited,WHA.BK,53.87,0.331
204,Quality Houses Public Company Limited,QH-R.BK,4.58,0.034
205,I.C.C. International Public Company Limited,ICC-R.BK,15.89,0.113
206,S Hotels and Resorts Public Company Limited,SHR-R.BK,2.2,0.017
207,Union Plastic Public Company Limited,UP-R.BK,52.57,0.328
208,Starbucks Corporation,SBUX80.BK,36.48,0.24
209,Eastern Star Real Estate Public Company Limited,ESTAR.BK,67.61,0.403
210,Synnex (Thailand) Public Company Limited,SYNEX-R.BK,4.51,0.034
211,Univanich Palm Oil Public Company Limited,UVAN.BK,44.63,0.288
212,SPTECH80_DR SPTECH#KTB,SPTECH80.BK,56.71,0.352
213,CN23_DR CN#INVX,CN23.BK,19.17,0.136
214,Megachem (Thailand) Public Company Limited,MGT.BK,42.29,0.277
215,Chumporn Palm Oil Industry Public Company Limited,CPI-R.BK,18.67,0.134
216,Apple Inc.,AAPL80.BK,37.45,0.252
217,N.D. Rubber Public Company Limited,NDR-R.BK,21.85,0.157
218,BG Container Glass Public Company Limited,BGC.BK,66.05,0.409
219,Bhiraj Office Leasehold Real Estate Investment Trust,BOFFICE.BK,17.71,0.13
220,Mega Lifesciences Public Company Limited,MEGA.BK,25.64,0.183
221,SPFIN80_DR SPFIN#KTB,SPFIN80.BK,18.42,0.136
222,WHA Premium Growth Freehold And Leasehold Real Estate Investment Trust,WHART.BK,24.0,0.176
223,Metro Systems Corporation Public Company Limited,MSC-R.BK,6.31,0.05
224,Asset World Corp Public Company Limited,AWC.BK,56.74,0.371
225,Siamgas and Petrochemicals Public Company Limited,SGP.BK,45.1,0.306
226,Centara Hotels and Resorts Leasehold Property Fund,CTARAF.BK,9.27,0.072
227,PTT Exploration and Production Public Company Limited,PTTEP.BK,47.49,0.321
228,WHA Corporation Public Company Limited,WHA-R.BK,58.35,0.382
229,Arrow Syndicate Public Company Limited,ARROW.BK,21.66,0.162
230,Apple Inc.,AAPL01.BK,36.13,0.256
231,S.C.L Motor Part Public Company Limited,SCL.BK,40.22,0.282
232,S.C.L Motor Part Public Company Limited,SCL-R.BK,40.22,0.282
233,MFC Smart Fixed Income,SMART.BK,46.32,0.319
234,Muang Thai Insurance Public Company Limited,MTI-R.BK,9.35,0.074
235,Khon Kaen Sugar Industry Public Company Limited,KSL-R.BK,43.25,0.302
236,Copperwired Public Company Limited,CPW.BK,27.99,0.207
237,Chumporn Palm Oil Industry Public Company Limited,CPI.BK,18.8,0.144
238,T S Flour Mill Public Company Limited,TMILL.BK,28.21,0.209
239,Firetrade Engineering Public Company Limited,FTE-R.BK,26.26,0.196
240,Haad Thip Public Company Limited,HTC.BK,12.83,0.102
241,Multibax Public Company Limited,MBAX.BK,73.46,0.473
242,MBK Public Company Limited,MBK.BK,40.7,0.296
243,Bangkok Expressway and Metro Public Company Limited,BEM.BK,49.26,0.349
244,Symphony Communication Public Company Limited,SYMC.BK,67.46,0.452
245,Khonburi Sugar Public Company Limited,KBS-R.BK,21.67,0.17
246,Srivichaivejvivat Public Company Limited,VIH.BK,19.27,0.155
247,R&B Food Supply Public Company Limited,RBF.BK,53.7,0.383
248,Readyplanet Public Company Limited,READY.BK,16.1,0.132
249,Saha Pathana Inter-Holding Public Company Limited,SPI.BK,17.61,0.144
250,Sonic Interfreight Public Company Limited,SONIC.BK,10.34,0.087
251,Alphabet Inc.,GOOG80.BK,59.11,0.419
252,Krungthai Card Public Company Limited,KTC.BK,40.84,0.308
253,Thai Rubber Latex Group Public Company Limited,TRUBB.BK,66.9,0.464
254,Ditto (Thailand) Public Company Limited,DITTO-R.BK,33.86,0.262
255,Vinhomes Joint Stock Company,VHM19.BK,63.97,0.449
256,Panjawattana Plastic Public Company Limited,PJW-R.BK,17.36,0.144
257,DCVFMVN30 ETF,E1VFVN3001.BK,16.25,0.136
258,KCG Corporation Public Company Limited,KCG-R.BK,25.15,0.203
259,The Erawan Group Public Company Limited,ERW.BK,67.66,0.477
260,SVOA Public Company Limited,SVOA.BK,71.67,0.501
261,SPHLTH80_DR SPHLTH#KTB,SPHLTH80.BK,16.93,0.144
262,Alphabet Inc.,GOOGL01.BK,60.3,0.439
263,Thai Union Feedmill Public Company Limited,TFM.BK,16.35,0.139
264,Berkshire Hathaway Inc.,BRKB23.BK,18.2,0.154
265,ChinaAMC NASDAQ 100 ETF,NDX01.BK,27.77,0.228
266,Charoong Thai Wire and Cable Public Company Limited,CTW-R.BK,35.79,0.286
267,Microsoft Corporation,MSFT19.BK,56.47,0.422
268,Khonburi Sugar Public Company Limited,KBS.BK,24.89,0.208
269,Yuanta Securities (Thailand) Company Limited,QQQM19.BK,28.02,0.231
270,Dusit Thani Freehold and Leasehold Real Estate Investment Trust,DREIT.BK,7.03,0.063
271,Bank of America Corporation,BAC03.BK,29.35,0.242
272,IRPC Public Company Limited,IRPC-R.BK,37.94,0.304
273,TMT Steel Public Company Limited,TMT.BK,67.38,0.492
274,The ONE Enterprise Public Company Limited,ONEE.BK,48.85,0.378
275,Siamrajathanee Public Company Limited,SO.BK,18.08,0.158
276,Lam Soon (Thailand) Public Company Limited,LST.BK,4.88,0.045
277,Central Pattana Public Company Limited,CPN.BK,30.68,0.256
278,True Corporation Public Company Limited,TRUE.BK,41.48,0.334
279,ITOCHU Corporation,ITOCHU19.BK,23.81,0.205
280,Akkhie Prakarn Public Company Limited,AKP.BK,30.22,0.254
281,Com7 Public Company Limited,COM7-R.BK,5.03,0.047
282,Charan Insurance Public Company Limited,CHARAN-R.BK,5.26,0.049
283,Srisawad Capital 1969 Public Company Limited,SCAP-R.BK,1.31,0.012
284,Asian Phytoceuticals Public Company Limited,APCO-R.BK,1.62,0.015
285,Asefa Public Company Limited,ASEFA-R.BK,11.1,0.101
286,Eastern Commercial Leasing Public Company Limited,EAST-R.BK,2.66,0.025
287,Modernform Group Public Company Limited,MODERN-R.BK,4.85,0.045
288,Autocorp Holding Public Company Limited,ACG-R.BK,2.54,0.024
289,Salee Industry Public Company Limited,SALEE-R.BK,3.26,0.031
290,Thai Textile Industry Public Company Limited,TTI-R.BK,2.27,0.021
291,Salee Colour Public Company Limited,COLOUR-R.BK,3.29,0.031
292,XSpring Capital Public Company Limited,XPG-R.BK,0.58,0.006
293,Micro Leasing Public Company Limited,MICRO-R.BK,3.64,0.034
294,TPI Polene Public Company Limited,TPIPL-R.BK,4.76,0.045
295,Eason & Co Public Company Limited,EASON-R.BK,8.23,0.076
296,Well Graded Engineering Public Company Limited,WGE-R.BK,24.71,0.213
297,Bangkok Union Insurance Public Company Limited,BUI-R.BK,1.91,0.018
298,Mitsib Leasing Public Company Limited,MITSIB-R.BK,4.36,0.041
299,CPT Drives and Power Public Company Limited,CPT-R.BK,3.62,0.034
300,Better World Green Public Company Limited,BWG-R.BK,0.95,0.009
301,Bangkok Commercial Asset Management Public Company Limited,BAM-R.BK,3.83,0.036
302,S P V I Public Company Limited,SPVI-R.BK,8.14,0.075
303,Baan Rock Garden Public Company Limited,BROCK-R.BK,3.38,0.032
304,Tycoons Worldwide Group (Thailand) Public Company Limited,TYCN-R.BK,5.39,0.05
305,Chememan Public Company Limited,CMAN-R.BK,8.2,0.076
306,M.C.S. Steel Public Company Limited,MCS-R.BK,10.6,0.097
307,Kiatnakin Phatra Bank Public Company Limited,KKP-R.BK,8.9,0.082
308,Ratchthani Leasing Public Company Limited,THANI-R.BK,4.32,0.041
309,Getabec Public Company Limited,GTB-R.BK,9.47,0.087
