Rank,Name,Ticker,Return (%),Risk
1,Investin - Othania Etisk Formuevækst KL,WEIOAV.CO,45.81,0.014
2,Fairrente KL n,PMIFRKLN.CO,1.87,0.001
3,IA Invest- DKK 100 Formuefyn Skandi Fund,IAIFFS.CO,42.67,0.05
4,Vaerdipapirfonden BankInvest - Vaerdipapirfonden BankInvest Optima Baeredygtig Omtanke 55 KL,BIVO55.CO,18.33,0.026
5,BankInvest - Emerging Markets Obligationer Akk.,BAIEMOAKA.CO,6.46,0.011
6,Sparindex INDEX STOXX Europe 600,SPIISE.CO,11.84,0.022
7,Investeringsforeningen Nordea Invest - Global Small Cap Enhanced,NDIGSEKL1.CO,31.39,0.057
8,Sydinvest Virksomhedsobligationer HY KL,SYIVOHYADKK.CO,4.55,0.011
9,Investeringsforeningen Dansk Portefoelje Invest - Afdeling 4 Hoejrente Europa,SPVBVO.CO,4.28,0.011
10,Sparinvest SICAV - Procedo,SSIPEURR.CO,39.11,0.094
11,Sparinvest Value Aktier KL,SPIVAKLA.CO,34.34,0.084
12,Sparinvest SICAV - Global Value,SSIGVEURR.CO,35.41,0.087
13,Independent Global,IIVGLA.CO,33.07,0.086
14,PP Capital - StockPick KL,PMIPCSPKLNO.CO,29.89,0.08
15,Sydinvest Global Value A DKK,SYIGLVADKK.CO,24.51,0.068
16,Sydinvest Global Value A DKK Akk,SYIGLVADKKAKK.CO,24.5,0.069
17,Sparinvest SICAV - Balance,SSIBDKKR.CO,20.84,0.06
18,Sparinvest SICAV - Global Value,SSIGVDKKR.CO,34.04,0.094
19,Investeringsforeningen Portfoliomanager Aktieugebrevet Invest Kl,PMIOSU.CO,17.99,0.054
20,Investeringsforeningen IA Invest - Regulær Invest Nordiske Aktier,IAIRIN.CO,38.66,0.108
21,Sydinvest USA Value A DKK,SYIUSAVADKK.CO,21.02,0.064
22,Sydinvest Europa Value A DKK,SYIEUVADKK.CO,31.16,0.097
23,Nordea Invest Nordic Stars,NDINOSKL1.CO,23.73,0.078
24,Globale Obligationer Akk. KL,BAIGOA.CO,5.0,0.018
25,Nykredit Invest - Balance Offensiv,NBIOFKL.CO,15.9,0.057
26,Nordea Invest - Korte obligationer Fund,NDIKOKL1.CO,3.13,0.012
27,Halberg-Gundersen Invest - Globale Aktier,GDIGV.CO,29.28,0.104
28,Investeringsforeningen Formuepleje - Better World Global Opportunities,FPIBWGOA.CO,6.26,0.025
29,Sparindex INDEX USA Value KL,SPIUSVKL.CO,22.02,0.083
30,ISS A/S,ISS.CO,52.16,0.178
31,Nordea Invest Globale UdbytteAktier,NDIGUAKL1.CO,28.5,0.106
32,Sparinvest Value Europa KL,SPIVEUKLA.CO,32.15,0.121
33,IA Invest Falcon Brighter Future,IAIFBF.CO,25.82,0.1
34,Storebrand Global Multifaktor Aksjefond,STIGM.CO,38.07,0.143
35,BIX Danske Aktier Ansvarlig Udvik A,BXIDKAIA.CO,22.94,0.092
36,Sparindex INDEX Europa Value KL,SPIEUVKL.CO,29.97,0.118
37,Investeringsforeningen Investin - Globale Bæredygtige Aktier,WEIITGESGS.CO,33.28,0.13
38,Jyske Invest - Fjernøsten Aktier SRI KL,JYIFAS.CO,39.19,0.153
39,C WorldWide Emerging Markets KL,CWIEMMKL.CO,39.64,0.156
