Rank,Name,Ticker,Return (%),Risk
1,CA Nacional Telefonos de Venezuela,TDV-D.CR,2286.02,1.397
2,Dominguez & Cia. S.A.,DOM.CR,1395.0,1.297
3,Grupo Zuliano CA,GZL.CR,3519.9,1.876
4,Banco de Venezuela SA,BVL.CR,1658.83,1.457
5,Bolsa de Valores de Caracas CA,BVCC.CR,1679.52,1.572
6,Invaca Investment Co SACA,IVC-B.CR,589.43,1.015
7,Banco del Caribe CA Banco Universal,ABC-A.CR,1955.62,1.67
8,Montesco Fondo Agroindustrial CA,MTC-B.CR,510.55,0.982
9,Siderurgica Venezolana Sivensa SA,SVS.CR,6106.94,2.483
10,Mercantil Servicios Financieros CA,MVZ-A.CR,1146.4,1.507
11,CA Ron Santa Teresa,RST-B.CR,2680.36,2.108
12,CA Ron Santa Teresa,RST.CR,2168.95,1.989
13,Corimon CA Saca,CRM-A.CR,3655.42,2.365
14,Mercantil Servicios Financieros CA,MVZ-B.CR,961.64,1.465
15,Productos Efe SA,EFE.CR,538.62,1.153
16,Envases Venezolanos SA,ENV.CR,1497.9,1.817
17,Protinal CA,PTN.CR,518.15,1.21
18,ProAgro CA,PGR.CR,210.85,0.768
19,Invaca Investment Co SACA,IVC-A.CR,443.94,1.27
20,Fondo Petrolia CA,PCP-B.CR,379.71,1.204
21,Banco Provincial SA,BPV.CR,932.42,1.901
22,Manufacturas de Papel CA,MPA.CR,692.41,1.975
