Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,KBC Ancora SA,KBCA.VI,115.06,0.037,0.338,No
2,InPost S.A.,INPS.VI,4.5,0.003,0.027,No
3,De'Longhi S.p.A.,DLGI.VI,100.02,0.101,0.995,No
4,Target Corporation,TGTC.VI,109.24,0.133,0.337,No
5,"Vidrala, S.A.",VID.VI,82.88,0.116,0.073,Yes
6,Kuehne + Nagel International AG,KNIN.VI,57.67,0.089,0.336,Yes
7,Jyske Bank A/S,JYSK.VI,69.49,0.104,0.883,No
8,AL Sydbank A/S,ALSY.VI,95.44,0.141,0.476,No
9,ASR Nederland N.V.,ASRN.VI,74.19,0.119,0.126,No
10,"Krka, d. d.",KRKG.VI,44.71,0.086,0.218,No
11,Metro AG,MEO2.VI,8.71,0.021,,
12,Adtran Networks SE,ADV.VI,10.33,0.024,0.011,No
13,BKS Bank AG,BKS.VI,29.9,0.07,0.05,Yes
14,Oberbank AG,OBS.VI,12.71,0.034,0.021,Yes
15,ageas SA/NV,AGS.VI,41.2,0.101,0.202,Yes
16,The Bank of New York Mellon Corporation,BONY.VI,61.24,0.145,0.49,Yes
17,BB Biotech AG,BION.VI,82.25,0.183,0.464,No
18,Austrian Traded Index,^ATX,52.37,0.138,1.0,Yes
19,"CaixaBank, S.A.",CABK.VI,64.09,0.163,0.975,Yes
20,Lotus Bakeries NV,LOTB.VI,96.37,0.233,1.282,Yes
21,EVN AG,EVN.VI,33.52,0.103,0.114,Yes
22,State Street Corporation,STT.VI,85.66,0.228,0.818,Yes
23,Rockwool A/S,ROCK.VI,48.37,0.144,0.972,Yes
24,PetroChina Company Limited,PECN.VI,110.33,0.278,0.948,No
25,ISS A/S,ISS.VI,64.91,0.186,0.467,No
26,"Endesa, S.A.",ELE.VI,75.16,0.212,0.518,No
27,NN Group N.V.,NN.VI,43.95,0.143,0.505,Yes
28,Bristol-Myers Squibb Company,BMYS.VI,66.76,0.203,0.237,No
29,BAWAG Group AG,BG.VI,79.41,0.236,1.226,Yes
30,"Merck & Co., Inc.",MRK.VI,107.94,0.298,0.088,No
31,Telecom Italia S.p.A.,TIT2.VI,93.14,0.27,1.102,Yes
32,Petrol d.d.,PETG.VI,108.4,0.305,1.034,No
33,Drägerwerk AG & Co. KGaA,DRW8.VI,74.9,0.231,2.107,No
34,Grammer AG,GMM.VI,93.79,0.276,0.316,No
35,"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA.VI,73.08,0.229,1.09,Yes
36,TechnipFMC plc,FTI.VI,116.55,0.326,0.585,No
37,Banque Cantonale Vaudoise,BCVN.VI,27.63,0.102,1.003,No
38,CSX Corporation,CSX.VI,53.69,0.182,0.362,Yes
39,OMV Aktiengesellschaft,OMV.VI,73.23,0.235,1.421,No
40,Brockhaus Technologies AG,BKHT.VI,50.31,0.174,0.967,No
41,Westinghouse Air Brake Technologies Corporation,WAB.VI,54.24,0.187,0.281,Yes
42,The Coca-Cola Company,KO.VI,44.6,0.16,0.091,Yes
43,Banca Mediolanum S.p.A.,BMED.VI,61.34,0.212,0.989,Yes
44,Klépierre SA,KLEP.VI,53.2,0.191,0.815,No
45,Iveco Group N.V.,IVG.VI,9.63,0.041,0.083,Yes
46,BPER Banca SpA,BPE.VI,73.13,0.247,1.189,Yes
47,Freeport-McMoRan Inc.,FCX.VI,131.3,0.386,1.648,Yes
48,Johnson & Johnson,JNJ.VI,59.54,0.214,0.126,No
49,Assicurazioni Generali S.p.A.,AGEN.VI,44.7,0.17,0.702,Yes
50,KBC Group NV,KBC.VI,43.14,0.165,1.031,Yes
51,DHL AG,DHL.VI,64.96,0.232,1.041,Yes
52,"Acerinox, S.A.",ACX.VI,83.33,0.283,0.996,Yes
53,Brunello Cucinelli S.p.A.,BC.VI,34.91,0.138,1.356,No
54,"J.B. Hunt Transport Services, Inc.",JBHT.VI,128.88,0.392,1.418,Yes
55,Agricultural Bank of China Limited,EK7.VI,122.24,0.38,0.142,Yes
56,Viatris Inc.,VTRS.VI,85.69,0.293,0.937,Yes
57,Pfeiffer Vacuum Technology AG,PFV.VI,12.28,0.054,0.208,Yes
58,Ringkjøbing Landbobank A/S,RILB.VI,47.45,0.184,1.222,No
59,Tryg A/S,TRYG.VI,51.27,0.196,0.099,Yes
60,Carlsberg A/S,CARL.VI,67.53,0.246,0.681,No
61,Saipem SpA,SPM3.VI,117.56,0.377,0.178,Yes
62,RWE Aktiengesellschaft,RWE.VI,69.49,0.254,0.008,No
63,Getlink SE,GET.VI,30.08,0.126,0.059,Yes
64,HOCHTIEF Aktiengesellschaft,HOT.VI,109.65,0.364,1.512,Yes
65,"Banco Santander, S.A.",SAN.VI,57.24,0.222,1.455,Yes
66,"Enagás, S.A.",ENG.VI,41.75,0.172,0.87,No
67,Archer-Daniels-Midland Company,ARDA.VI,45.25,0.186,0.549,No
68,"Repsol, S.A.",REP.VI,116.79,0.393,2.678,No
69,Daimler Truck Holding AG,DTG.VI,48.42,0.198,0.093,Yes
70,Wiener Privatbank SE,WPB.VI,74.62,0.284,0.278,Yes
71,ABN AMRO Bank N.V.,ABN.VI,75.02,0.285,1.227,Yes
72,Julius Bär Gruppe AG,BAER.VI,58.18,0.233,1.496,Yes
73,"W.W. Grainger, Inc.",GWW.VI,47.15,0.197,0.551,Yes
